trip_id,train_number,route_name,headsign,direction_id,service_id,service_date,stop_sequence,stop_name,stop_gtfs_id,stop_code,platform,scheduled_arrival,scheduled_departure,realtime_arrival,realtime_departure,arrival_delay,departure_delay,realtime_state,scheduled_arrival_time,scheduled_departure_time,realtime_arrival_time,realtime_departure_time,collection_timestamp,data_source,collector_version
1:29714685,2638 személyvonat,S50,Szolnok,,1:2547,2026-04-14,0,Budapest-Nyugati,1:005510033_13,,13,81600,81600,81720,81720,120,120,MODIFIED,22:40:00,22:40:00,22:42:00,22:42:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2547,2026-04-14,1,Zugló,1:005510090_2,,2,81900,81960,82020,82020,120,60,MODIFIED,22:45:00,22:46:00,22:47:00,22:47:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2547,2026-04-14,2,Kőbánya alsó,1:005510157_2,,2,82260,82320,82380,82380,120,60,MODIFIED,22:51:00,22:52:00,22:53:00,22:53:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2547,2026-04-14,3,Kőbánya-Kispest,1:005510173_4,,4,82560,82620,82680,82740,120,120,MODIFIED,22:56:00,22:57:00,22:58:00,22:59:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2547,2026-04-14,4,Pestszentlőrinc,1:005510181_1,,1,82800,82860,83040,83100,240,240,MODIFIED,23:00:00,23:01:00,23:04:00,23:05:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2547,2026-04-14,5,Szemeretelep,1:005513003_2,,2,82980,82980,83280,83340,300,360,MODIFIED,23:03:00,23:03:00,23:08:00,23:09:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2547,2026-04-14,6,Ferihegy,1:005513615_2,,2,83100,83160,83400,83460,300,300,MODIFIED,23:05:00,23:06:00,23:10:00,23:11:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2547,2026-04-14,7,Vecsés,1:005513623_3,,3,83340,83400,83700,83760,360,360,MODIFIED,23:09:00,23:10:00,23:15:00,23:16:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2547,2026-04-14,8,Vecsés-Kertekalja,1:005513631_2,,2,83520,83580,83880,83940,360,360,MODIFIED,23:12:00,23:13:00,23:18:00,23:19:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2547,2026-04-14,9,Üllő,1:005513649_1,,1,83820,83880,84240,84720,420,840,MODIFIED,23:17:00,23:18:00,23:24:00,23:32:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2547,2026-04-14,10,Hosszúberek-Péteri,1:005541269_2,,2,84060,84060,84960,84960,900,900,MODIFIED,23:21:00,23:21:00,23:36:00,23:36:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2547,2026-04-14,11,Monor,1:005513664_4,,4,84360,84420,85200,85440,840,1020,MODIFIED,23:26:00,23:27:00,23:40:00,23:44:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2547,2026-04-14,12,Monorierdő,1:005541277_2,,2,84720,84780,85860,85920,1140,1140,MODIFIED,23:32:00,23:33:00,23:51:00,23:52:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2547,2026-04-14,13,Pilis,1:005513680_3,,3,84960,85020,86160,86220,1200,1200,MODIFIED,23:36:00,23:37:00,23:56:00,23:57:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2547,2026-04-14,14,Albertirsa,1:005513698_4,,4,85380,85440,86580,86640,1200,1200,MODIFIED,23:43:00,23:44:00,00:03:00,00:04:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2547,2026-04-14,15,Ceglédbercel,1:005541384_2,,2,85680,85740,86880,86880,1200,1140,MODIFIED,23:48:00,23:49:00,00:08:00,00:08:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2547,2026-04-14,16,Ceglédbercel-Cserő,1:005513714_2,,2,85860,85920,87060,87060,1200,1140,MODIFIED,23:51:00,23:52:00,00:11:00,00:11:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2547,2026-04-14,17,Budai út,1:005541418_2,,2,86100,86160,87300,87360,1200,1200,MODIFIED,23:55:00,23:56:00,00:15:00,00:16:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2547,2026-04-14,18,Cegléd,1:005513722_5,,5,86520,86580,87660,87780,1140,1200,MODIFIED,00:02:00,00:03:00,00:21:00,00:23:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2547,2026-04-14,19,Abony,1:005513730_3,,3,87180,87240,88440,88500,1260,1260,MODIFIED,00:13:00,00:14:00,00:34:00,00:35:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29714685,2638 személyvonat,S50,Szolnok,,1:2547,2026-04-14,20,Szolnok,1:005513748_3,,3,87900,87900,89280,89280,1380,1380,MODIFIED,00:25:00,00:25:00,00:48:00,00:48:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2547,2026-04-14,0,Budapest-Nyugati,1:005510033_13,,13,85200,85200,85200,85200,0,0,MODIFIED,23:40:00,23:40:00,23:40:00,23:40:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2547,2026-04-14,1,Zugló,1:005510090_2,,2,85500,85560,85500,85560,0,0,MODIFIED,23:45:00,23:46:00,23:45:00,23:46:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2547,2026-04-14,2,Kőbánya alsó,1:005510157_2,,2,85860,85920,85920,85920,60,0,MODIFIED,23:51:00,23:52:00,23:52:00,23:52:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2547,2026-04-14,3,Kőbánya-Kispest,1:005510173_4,,4,86160,86220,86220,86220,60,0,MODIFIED,23:56:00,23:57:00,23:57:00,23:57:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2547,2026-04-14,4,Pestszentlőrinc,1:005510181_1,,1,86400,86460,86580,86640,180,180,MODIFIED,00:00:00,00:01:00,00:03:00,00:04:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2547,2026-04-14,5,Szemeretelep,1:005513003_2,,2,86580,86580,86820,86880,240,300,MODIFIED,00:03:00,00:03:00,00:07:00,00:08:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2547,2026-04-14,6,Ferihegy,1:005513615_1,,1,86700,86760,87000,87060,300,300,MODIFIED,00:05:00,00:06:00,00:10:00,00:11:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2547,2026-04-14,7,Vecsés,1:005513623_3,,3,86940,87000,87360,87360,420,360,MODIFIED,00:09:00,00:10:00,00:16:00,00:16:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2547,2026-04-14,8,Vecsés-Kertekalja,1:005513631_2,,2,87120,87180,87540,87540,420,360,MODIFIED,00:12:00,00:13:00,00:19:00,00:19:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2547,2026-04-14,9,Üllő,1:005513649_1,,1,87420,87480,87840,87900,420,420,MODIFIED,00:17:00,00:18:00,00:24:00,00:25:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2547,2026-04-14,10,Hosszúberek-Péteri,1:005541269_2,,2,87660,87660,88140,88140,480,480,MODIFIED,00:21:00,00:21:00,00:29:00,00:29:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2547,2026-04-14,11,Monor,1:005513664_4,,4,87960,88020,88440,88740,480,720,MODIFIED,00:26:00,00:27:00,00:34:00,00:39:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2547,2026-04-14,12,Monorierdő,1:005541277_2,,2,88320,88380,89100,89160,780,780,MODIFIED,00:32:00,00:33:00,00:45:00,00:46:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2547,2026-04-14,13,Pilis,1:005513680_3,,3,88560,88620,89400,89460,840,840,MODIFIED,00:36:00,00:37:00,00:50:00,00:51:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2547,2026-04-14,14,Albertirsa,1:005513698_4,,4,88980,89040,89880,89880,900,840,MODIFIED,00:43:00,00:44:00,00:58:00,00:58:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2547,2026-04-14,15,Ceglédbercel,1:005541384_2,,2,89280,89340,90180,90180,900,840,MODIFIED,00:48:00,00:49:00,01:03:00,01:03:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2547,2026-04-14,16,Ceglédbercel-Cserő,1:005513714_2,,2,89460,89520,90360,90420,900,900,MODIFIED,00:51:00,00:52:00,01:06:00,01:07:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2547,2026-04-14,17,Budai út,1:005541418_2,,2,89700,89760,90660,90660,960,900,MODIFIED,00:55:00,00:56:00,01:11:00,01:11:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2547,2026-04-14,18,Cegléd,1:005513722_5,,5,90120,90180,91020,91020,900,840,MODIFIED,01:02:00,01:03:00,01:17:00,01:17:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:29718744,2648 személyvonat,S50,Szolnok,,1:2547,2026-04-14,19,Abony,1:005513730_3,,3,90780,90840,91680,91740,900,900,MODIFIED,01:13:00,01:14:00,01:28:00,01:29:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:30586394,3078 MÁTRA InterRégió,IR85,Gyöngyös,,1:2547,2026-04-14,0,Budapest-Keleti,1:005510017_11,,11,81000,81000,81780,81780,780,780,MODIFIED,22:30:00,22:30:00,22:43:00,22:43:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:30586394,3078 MÁTRA InterRégió,IR85,Gyöngyös,,1:2547,2026-04-14,1,Gödöllő,1:005511130_5,,5,82500,82560,83400,83400,900,840,MODIFIED,22:55:00,22:56:00,23:10:00,23:10:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:30586394,3078 MÁTRA InterRégió,IR85,Gyöngyös,,1:2547,2026-04-14,2,Máriabesnyő,1:005511148_2,,2,82740,82740,83580,83640,840,900,MODIFIED,22:59:00,22:59:00,23:13:00,23:14:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:30586394,3078 MÁTRA InterRégió,IR85,Gyöngyös,,1:2547,2026-04-14,3,Bag,1:005511155_2,,2,83160,83160,84000,84000,840,840,MODIFIED,23:06:00,23:06:00,23:20:00,23:20:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:30586394,3078 MÁTRA InterRégió,IR85,Gyöngyös,,1:2547,2026-04-14,4,Aszód,1:005511163_4,,4,83280,83340,84120,84180,840,840,MODIFIED,23:08:00,23:09:00,23:22:00,23:23:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:30586394,3078 MÁTRA InterRégió,IR85,Gyöngyös,,1:2547,2026-04-14,5,Tura,1:005511197_2,,2,83640,83640,84480,84600,840,960,MODIFIED,23:14:00,23:14:00,23:28:00,23:30:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:30586394,3078 MÁTRA InterRégió,IR85,Gyöngyös,,1:2547,2026-04-14,6,Hatvan,1:005511205_4,,4,84060,84120,84960,85020,900,900,MODIFIED,23:21:00,23:22:00,23:36:00,23:37:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:30586394,3078 MÁTRA InterRégió,IR85,Gyöngyös,,1:2547,2026-04-14,7,Vámosgyörk,1:005511239_1,,1,84900,84960,85860,85920,960,960,MODIFIED,23:35:00,23:36:00,23:51:00,23:52:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:30586394,3078 MÁTRA InterRégió,IR85,Gyöngyös,,1:2547,2026-04-14,8,Gyöngyöshalász,1:005512088_0,,,85560,85560,86520,86820,960,1260,MODIFIED,23:46:00,23:46:00,00:02:00,00:07:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:30586394,3078 MÁTRA InterRégió,IR85,Gyöngyös,,1:2547,2026-04-14,9,Gyöngyös,1:005512096_2,,2,86040,86040,87120,87120,1080,1080,MODIFIED,23:54:00,23:54:00,00:12:00,00:12:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:31009915,2102 személyvonat,S72,Esztergom,,1:2178,2026-04-14,0,Piliscsaba,1:005501453_0,,,1800,1800,1800,1800,0,0,SCHEDULED,00:30:00,00:30:00,00:30:00,00:30:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:31009915,2102 személyvonat,S72,Esztergom,,1:2178,2026-04-14,1,Magdolnavölgy,1:005501457_0,,,1920,1920,1920,1920,0,0,SCHEDULED,00:32:00,00:32:00,00:32:00,00:32:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:31009915,2102 személyvonat,S72,Esztergom,,1:2178,2026-04-14,2,Pilisjászfalu,1:005501461_0,,,2040,2040,2040,2040,0,0,SCHEDULED,00:34:00,00:34:00,00:34:00,00:34:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:31009915,2102 személyvonat,S72,Esztergom,,1:2178,2026-04-14,3,Piliscsév,1:005540261_0,,,2220,2220,2220,2220,0,0,SCHEDULED,00:37:00,00:37:00,00:37:00,00:37:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:31009915,2102 személyvonat,S72,Esztergom,,1:2178,2026-04-14,4,Leányvár,1:005501487_0,,,2400,2460,2400,2460,0,0,SCHEDULED,00:40:00,00:41:00,00:40:00,00:41:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:31009915,2102 személyvonat,S72,Esztergom,,1:2178,2026-04-14,5,Dorog,1:005501495_0,,,2760,2820,2760,2820,0,0,SCHEDULED,00:46:00,00:47:00,00:46:00,00:47:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:31009915,2102 személyvonat,S72,Esztergom,,1:2178,2026-04-14,6,Esztergom-Kertváros,1:005501503_0,,,3000,3060,3000,3060,0,0,SCHEDULED,00:50:00,00:51:00,00:50:00,00:51:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:31009915,2102 személyvonat,S72,Esztergom,,1:2178,2026-04-14,7,Esztergom,1:005501511_0,,,3360,3360,3360,3360,0,0,SCHEDULED,00:56:00,00:56:00,00:56:00,00:56:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:31009916,2104 személyvonat,S72,Esztergom,,1:2178,2026-04-14,0,Piliscsaba,1:005501453_0,,,120,120,120,120,0,0,SCHEDULED,00:02:00,00:02:00,00:02:00,00:02:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:31009916,2104 személyvonat,S72,Esztergom,,1:2178,2026-04-14,1,Magdolnavölgy,1:005501457_0,,,240,240,240,240,0,0,SCHEDULED,00:04:00,00:04:00,00:04:00,00:04:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:31009916,2104 személyvonat,S72,Esztergom,,1:2178,2026-04-14,2,Pilisjászfalu,1:005501461_0,,,360,360,360,360,0,0,SCHEDULED,00:06:00,00:06:00,00:06:00,00:06:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
1:31009916,2104 személyvonat,S72,Esztergom,,1:2178,2026-04-14,3,Piliscsév,1:005540261_0,,,540,540,540,540,0,0,SCHEDULED,00:09:00,00:09:00,00:09:00,00:09:00,2026-04-15T00:23:50.256099,mav_graphql_api,1.0
