trip_id,train_number,route_name,headsign,direction_id,service_id,service_date,stop_sequence,stop_name,stop_gtfs_id,stop_code,platform,scheduled_arrival,scheduled_departure,realtime_arrival,realtime_departure,arrival_delay,departure_delay,realtime_state,scheduled_arrival_time,scheduled_departure_time,realtime_arrival_time,realtime_departure_time,collection_timestamp,data_source,collector_version
1:30586314,995 SCARBANTIA InterCity,IC SCARBANTIA,Budapest-Kelenföld,,1:2372,2026-03-09,0,Sopron,1:004302725_0,,,44460,44460,44460,44460,0,0,SCHEDULED,12:21:00,12:21:00,12:21:00,12:21:00,2026-03-09T04:25:14.537029,mav_graphql_api,1.0
1:30586314,995 SCARBANTIA InterCity,IC SCARBANTIA,Budapest-Kelenföld,,1:2372,2026-03-09,1,Fertőszentmiklós,1:004302667_0,,,45420,45480,45420,45480,0,0,SCHEDULED,12:37:00,12:38:00,12:37:00,12:38:00,2026-03-09T04:25:14.537029,mav_graphql_api,1.0
1:30586314,995 SCARBANTIA InterCity,IC SCARBANTIA,Budapest-Kelenföld,,1:2372,2026-03-09,2,Kapuvár,1:004302626_0,,,46020,46080,46020,46080,0,0,SCHEDULED,12:47:00,12:48:00,12:47:00,12:48:00,2026-03-09T04:25:14.537029,mav_graphql_api,1.0
1:30586314,995 SCARBANTIA InterCity,IC SCARBANTIA,Budapest-Kelenföld,,1:2372,2026-03-09,3,Csorna,1:005502576_0,,,46620,46740,46620,46740,0,0,SCHEDULED,12:57:00,12:59:00,12:57:00,12:59:00,2026-03-09T04:25:14.537029,mav_graphql_api,1.0
1:30586314,995 SCARBANTIA InterCity,IC SCARBANTIA,Budapest-Kelenföld,,1:2372,2026-03-09,4,Győr,1:005501289_0,,,47940,48060,47940,48060,0,0,SCHEDULED,13:19:00,13:21:00,13:19:00,13:21:00,2026-03-09T04:25:14.537029,mav_graphql_api,1.0
1:30586314,995 SCARBANTIA InterCity,IC SCARBANTIA,Budapest-Kelenföld,,1:2372,2026-03-09,5,Komárom,1:005501222_0,,,49020,49080,49020,49080,0,0,SCHEDULED,13:37:00,13:38:00,13:37:00,13:38:00,2026-03-09T04:25:14.537029,mav_graphql_api,1.0
1:30586314,995 SCARBANTIA InterCity,IC SCARBANTIA,Budapest-Kelenföld,,1:2372,2026-03-09,6,Tata,1:005501164_0,,,49740,49800,49740,49800,0,0,SCHEDULED,13:49:00,13:50:00,13:49:00,13:50:00,2026-03-09T04:25:14.537029,mav_graphql_api,1.0
1:30586314,995 SCARBANTIA InterCity,IC SCARBANTIA,Budapest-Kelenföld,,1:2372,2026-03-09,7,Tatabánya,1:005501131_0,,,50160,50220,50160,50220,0,0,SCHEDULED,13:56:00,13:57:00,13:56:00,13:57:00,2026-03-09T04:25:14.537029,mav_graphql_api,1.0
1:30586314,995 SCARBANTIA InterCity,IC SCARBANTIA,Budapest-Kelenföld,,1:2372,2026-03-09,8,Budapest-Kelenföld,1:005501024_0,,,52320,52320,52320,52320,0,0,SCHEDULED,14:32:00,14:32:00,14:32:00,14:32:00,2026-03-09T04:25:14.537029,mav_graphql_api,1.0
1:30586315,995 SCARBANTIA InterCity,IC SCARBANTIA,Budapest-Kelenföld,,1:2267,2026-03-09,0,Sopron,1:004302725_0,,,44460,44460,44460,44460,0,0,SCHEDULED,12:21:00,12:21:00,12:21:00,12:21:00,2026-03-09T04:25:14.537029,mav_graphql_api,1.0
