station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-03-25 16:16:25.568526,16.88,15.59,16.88,16.88,1001,37,5.22,185,98,0.0,Clouds,overcast clouds,16
Angyalföld,47.549722,19.09,2026-03-25 16:16:26.846515,15.45,13.96,15.45,15.45,1001,35,4.15,198,96,0.0,Clouds,overcast clouds,16
Felsőjánosfa,46.841389,16.544167,2026-03-25 16:16:28.123081,16.64,15.35,16.64,16.64,1000,38,5.46,214,90,0.0,Clouds,overcast clouds,16
Pankasz,46.835833,16.496111,2026-03-25 16:16:29.404386,16.33,15.01,16.33,16.33,1000,38,6.04,216,90,0.0,Clouds,overcast clouds,16
Nagyrákos,46.827222,16.455556,2026-03-25 16:16:30.670197,16.28,14.96,16.28,16.28,1000,38,6.34,216,91,0.0,Clouds,overcast clouds,16
Őriszentpéter,46.828889,16.415278,2026-03-25 16:16:31.945623,16.37,15.05,16.37,16.37,1000,38,6.87,215,93,0.0,Clouds,overcast clouds,16
Törökbálint,47.45,18.908611,2026-03-25 16:16:33.218008,15.28,13.8,15.28,15.28,1002,36,4.65,190,93,0.0,Clouds,overcast clouds,16
Bicske alsó,47.486389,18.642778,2026-03-25 16:16:34.488685,15.63,14.19,15.63,15.63,1002,36,4.73,193,98,0.0,Clouds,overcast clouds,16
Bajánsenye,46.818056,16.358056,2026-03-25 16:16:35.754011,16.45,15.14,16.45,16.45,1000,38,7.08,215,94,0.0,Clouds,overcast clouds,16
Aquincum,47.566218,19.048273,2026-03-25 16:16:37.019391,15.1,13.61,15.1,15.1,1001,36,4.19,196,95,0.0,Clouds,overcast clouds,16
Piliscsév,47.673889,18.791389,2026-03-25 16:16:38.293877,15.24,13.76,15.24,15.24,1001,36,4.16,191,97,0.0,Clouds,overcast clouds,16
Tát,47.741201,18.64783,2026-03-25 16:16:39.561862,15.89,14.47,15.89,15.89,1001,36,4.41,191,99,0.0,Clouds,overcast clouds,16
Süttő felső,47.756667,18.437222,2026-03-25 16:16:40.834533,16.06,14.66,16.06,16.06,1001,36,5.25,192,100,0.0,Clouds,overcast clouds,16
Budatétény,47.405,19.016389,2026-03-25 16:16:42.102825,15.24,13.73,15.24,15.24,1002,35,4.42,194,94,0.0,Clouds,overcast clouds,16
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-03-25 16:16:43.369433,15.94,14.53,15.94,15.94,1002,36,4.53,186,93,0.0,Clouds,overcast clouds,16
Gödöllő-Állami telepek,47.564444,19.375556,2026-03-25 16:16:44.640825,14.74,13.18,14.74,14.74,1002,35,4.04,199,99,0.0,Clouds,overcast clouds,16
Dunakeszi alsó,47.607778,19.128889,2026-03-25 16:16:45.905083,15.41,13.92,15.41,15.41,1001,35,4.11,199,97,0.0,Clouds,overcast clouds,16
Vác-Alsóváros,47.773056,19.149722,2026-03-25 16:16:47.173318,15.35,13.88,15.35,15.35,1002,36,3.93,199,97,0.0,Clouds,overcast clouds,16
Szob alsó,47.816667,18.8725,2026-03-25 16:16:48.436192,15.68,14.27,15.68,15.68,1002,37,3.69,192,98,0.0,Clouds,overcast clouds,16
Zalaszentmihály-Pacsa,46.7225,16.951944,2026-03-25 16:16:49.700499,16.89,15.6,16.89,16.89,1001,37,5.1,184,98,0.0,Clouds,overcast clouds,16
Pötréte,46.682778,16.9575,2026-03-25 16:16:50.973069,16.9,15.61,16.9,16.9,1001,37,4.96,184,98,0.0,Clouds,overcast clouds,16
Felsőrajk,46.667222,16.982778,2026-03-25 16:16:52.246135,16.87,15.58,16.87,16.87,1001,37,5.09,185,98,0.0,Clouds,overcast clouds,16
Gelse,46.600556,16.982778,2026-03-25 16:16:53.529770,16.84,15.57,16.84,16.84,1001,38,4.88,185,98,0.0,Clouds,overcast clouds,16
Őrtilos,46.297778,16.887778,2026-03-25 16:16:54.795045,16.85,15.66,16.85,16.85,1001,41,4.94,189,94,0.0,Clouds,overcast clouds,16
Zákány,46.251944,16.9425,2026-03-25 16:16:56.070906,16.59,15.38,16.59,16.59,1002,41,4.93,190,97,0.0,Clouds,overcast clouds,16
Berzence,46.201389,17.143611,2026-03-25 16:16:57.340896,16.82,15.6,16.82,16.82,1002,40,4.39,187,99,0.0,Clouds,overcast clouds,16
Somogyudvarhely,46.163333,17.179722,2026-03-25 16:16:58.611757,16.77,15.55,16.77,16.77,1002,40,4.22,186,98,0.0,Clouds,overcast clouds,16
Bélavár,46.122778,17.207778,2026-03-25 16:16:59.884429,16.81,15.59,16.81,16.81,1002,40,3.93,185,96,0.0,Clouds,overcast clouds,16
Vízvár,46.101389,17.239444,2026-03-25 16:17:01.160942,16.69,15.46,16.69,16.69,1002,40,3.76,184,94,0.0,Clouds,overcast clouds,16
Babócsa,46.028359,17.342276,2026-03-25 16:17:02.430476,16.66,15.43,16.66,16.66,1002,40,3.44,183,89,0.0,Clouds,overcast clouds,16
Péterhida-Komlósd,46.006667,17.358056,2026-03-25 16:17:03.693818,16.7,15.47,16.7,16.7,1003,40,3.31,184,86,0.0,Clouds,overcast clouds,16
Barcs,45.951944,17.446944,2026-03-25 16:17:04.960984,16.66,15.43,16.66,16.66,1003,40,3.08,190,80,0.0,Clouds,broken clouds,16
Barcs felső,45.958333,17.486389,2026-03-25 16:17:06.224895,16.56,15.32,16.56,16.56,1003,40,3.07,192,79,0.0,Clouds,broken clouds,16
Középrigóc,45.970556,17.525,2026-03-25 16:17:07.494830,16.46,15.21,16.46,16.46,1003,40,3.08,194,77,0.0,Clouds,broken clouds,16
Darány,45.992222,17.598611,2026-03-25 16:17:08.761616,16.44,15.18,16.44,16.44,1003,40,3.14,196,74,0.0,Clouds,broken clouds,16
Kisdobsza,46.012222,17.668056,2026-03-25 16:17:10.028249,16.45,15.2,16.45,16.45,1003,40,3.21,197,73,0.0,Clouds,broken clouds,16
Nemeske,46.023333,17.705278,2026-03-25 16:17:11.305135,16.45,15.2,16.45,16.45,1003,40,3.21,196,73,0.0,Clouds,broken clouds,16
Molvány,46.035278,17.748611,2026-03-25 16:17:12.581725,16.41,15.15,16.41,16.41,1003,40,3.29,195,76,0.0,Clouds,broken clouds,16
Szigetvár,46.043333,17.801944,2026-03-25 16:17:13.851919,16.36,15.1,16.36,16.36,1003,40,3.31,193,78,0.0,Clouds,broken clouds,16
Nagypeterd,46.039444,17.871667,2026-03-25 16:17:15.120029,16.31,15.01,16.31,16.31,1003,39,3.38,187,84,0.0,Clouds,broken clouds,16
Szentdénes,46.036667,17.926944,2026-03-25 16:17:16.388820,16.21,14.9,16.21,16.21,1003,39,3.43,185,87,0.0,Clouds,overcast clouds,16
Háros,47.412222,19.035,2026-03-25 16:17:17.662168,15.24,13.73,15.24,15.24,1002,35,4.42,194,94,0.0,Clouds,overcast clouds,16
Nagytétény-Diósd,47.398333,18.974444,2026-03-25 16:17:18.927221,15.63,14.16,15.63,15.63,1002,35,4.52,192,94,0.0,Clouds,overcast clouds,16
Érdliget,47.390278,18.937778,2026-03-25 16:17:20.195343,15.6,14.13,15.6,15.6,1002,35,4.6,191,94,0.0,Clouds,overcast clouds,16
Érd felső,47.381111,18.922222,2026-03-25 16:17:21.472534,15.32,13.82,15.32,15.32,1002,35,4.68,190,93,0.0,Clouds,overcast clouds,16
Érd,47.369722,18.900833,2026-03-25 16:17:22.753983,15.5,14.02,15.5,15.5,1002,35,4.66,189,93,0.0,Clouds,overcast clouds,16
Százhalombatta,47.322222,18.899167,2026-03-25 16:17:24.031513,15.55,14.07,15.55,15.55,1002,35,4.62,189,94,0.0,Clouds,overcast clouds,16
Dunai Finomító,47.294444,18.878889,2026-03-25 16:17:25.303916,15.49,14.01,15.49,15.49,1002,35,4.64,187,93,0.0,Clouds,overcast clouds,16
Ercsi,47.247222,18.875278,2026-03-25 16:17:26.614564,15.63,14.16,15.63,15.63,1002,35,4.6,187,94,0.0,Clouds,overcast clouds,16
Iváncsa,47.177778,18.811944,2026-03-25 16:17:27.895542,15.69,14.25,15.69,15.69,1002,36,4.51,186,94,0.0,Clouds,overcast clouds,16
Pusztaszabolcs,47.139722,18.761667,2026-03-25 16:17:29.167595,15.8,14.38,15.8,15.8,1002,36,4.51,185,95,0.0,Clouds,overcast clouds,16
Szabadegyháza,47.082778,18.704167,2026-03-25 16:17:30.436552,15.82,14.4,15.82,15.82,1002,36,4.57,183,95,0.0,Clouds,overcast clouds,16
Sárosd,47.039722,18.660278,2026-03-25 16:17:31.709033,15.94,14.53,15.94,15.94,1002,36,4.58,184,95,0.0,Clouds,overcast clouds,16
Nagylók,46.979444,18.635833,2026-03-25 16:17:32.995099,15.81,14.39,15.81,15.81,1002,36,4.52,183,96,0.0,Clouds,overcast clouds,16
Sárbogárd,46.896944,18.611944,2026-03-25 16:17:34.268172,16.05,14.65,16.05,16.05,1002,36,4.36,183,96,0.0,Clouds,overcast clouds,16
Rétszilas,46.814167,18.601389,2026-03-25 16:17:35.540862,16.1,14.71,16.1,16.1,1002,36,4.16,182,96,0.0,Clouds,overcast clouds,16
Nagyatád,46.228611,17.354167,2026-03-25 16:17:36.819005,16.68,15.4,16.68,16.68,1002,38,4.21,187,94,0.0,Clouds,overcast clouds,16
Budapest-Keleti,47.500278,19.084167,2026-03-25 16:17:38.085047,15.41,13.92,15.41,15.41,1002,35,4.27,196,95,0.0,Clouds,overcast clouds,16
Ferencváros,47.468611,19.088056,2026-03-25 16:17:39.347204,15.49,14.01,15.49,15.49,1002,35,4.3,195,95,0.0,Clouds,overcast clouds,16
Budapest-Nyugati,47.510833,19.0575,2026-03-25 16:17:40.624026,15.45,13.96,15.45,15.45,1001,35,4.24,196,95,0.0,Clouds,overcast clouds,16
Kőbánya felső,47.491944,19.133889,2026-03-25 16:17:41.896638,15.39,13.9,15.39,15.39,1002,35,4.15,199,96,0.0,Clouds,overcast clouds,16
Rákos,47.488889,19.174722,2026-03-25 16:17:43.163284,15.35,13.85,15.35,15.35,1002,35,4.12,199,97,0.0,Clouds,overcast clouds,16
Rákosrendező,47.525556,19.089444,2026-03-25 16:17:44.427846,15.44,13.95,15.44,15.44,1002,35,4.16,198,96,0.0,Clouds,overcast clouds,16
Zugló,47.511389,19.101389,2026-03-25 16:17:45.690895,15.44,13.95,15.44,15.44,1002,35,4.16,198,96,0.0,Clouds,overcast clouds,16
Mezőtárkány,47.725,20.480278,2026-03-25 16:17:46.966114,14.69,13.26,14.69,14.69,1003,40,3.15,224,100,0.0,Clouds,overcast clouds,16
Istvántelek,47.550278,19.106389,2026-03-25 16:17:48.245887,15.45,13.96,15.45,15.45,1001,35,4.15,198,96,0.0,Clouds,overcast clouds,16
Rákospalota-Újpest,47.565833,19.111944,2026-03-25 16:17:49.513906,15.44,13.98,15.44,15.44,1001,36,4.13,199,96,0.0,Clouds,overcast clouds,16
Kőbánya alsó,47.483056,19.127222,2026-03-25 16:17:50.783135,15.39,13.9,15.39,15.39,1002,35,4.15,199,96,0.0,Clouds,overcast clouds,16
Kőbánya-Kispest,47.463889,19.149444,2026-03-25 16:17:52.060620,15.41,13.92,15.41,15.41,1002,35,4.17,199,97,0.0,Clouds,overcast clouds,16
Pestszentlőrinc,47.454722,19.182778,2026-03-25 16:17:53.335222,15.37,13.85,15.37,15.37,1002,34,4.15,200,97,0.0,Clouds,overcast clouds,16
Kispest,47.448135,19.157552,2026-03-25 16:17:54.611021,15.45,13.96,15.45,15.45,1002,35,4.19,199,97,0.0,Clouds,overcast clouds,16
Újpest,47.558889,19.079722,2026-03-25 16:17:55.881972,15.49,14.03,15.49,15.49,1001,36,4.2,197,95,0.0,Clouds,overcast clouds,16
Pestszentimre felső,47.413611,19.173333,2026-03-25 16:17:57.151975,15.39,13.87,15.39,15.39,1002,34,4.17,201,97,0.0,Clouds,overcast clouds,16
Dunakeszi,47.626111,19.136111,2026-03-25 16:17:58.420709,15.35,13.85,15.35,15.35,1001,35,4.1,200,97,0.0,Clouds,overcast clouds,16
Dunakeszi-Gyártelep,47.643611,19.135,2026-03-25 16:17:59.689878,15.39,13.92,15.39,15.39,1001,36,4.09,200,97,0.0,Clouds,overcast clouds,16
Alsógöd,47.676944,19.134444,2026-03-25 16:18:00.956535,15.4,13.94,15.4,15.4,1002,36,4.07,200,97,0.0,Clouds,overcast clouds,16
Göd,47.687778,19.1375,2026-03-25 16:18:02.230353,15.4,13.94,15.4,15.4,1002,36,4.07,200,97,0.0,Clouds,overcast clouds,16
Felsőgöd,47.705556,19.143333,2026-03-25 16:18:03.499760,15.47,14.01,15.47,15.47,1002,36,4.04,200,97,0.0,Clouds,overcast clouds,16
Sződ-Sződliget,47.728056,19.154722,2026-03-25 16:18:04.763641,15.48,14.02,15.48,15.48,1002,36,4.02,200,97,0.0,Clouds,overcast clouds,16
Vác,47.782778,19.133056,2026-03-25 16:18:06.031842,15.35,13.88,15.35,15.35,1002,36,3.93,199,97,0.0,Clouds,overcast clouds,16
Verőce,47.823889,19.029444,2026-03-25 16:18:07.307371,14.74,13.24,14.74,14.74,1002,37,3.52,196,99,0.0,Clouds,overcast clouds,16
Kismaros,47.8275,19.010278,2026-03-25 16:18:08.581344,14.01,12.43,14.01,14.01,1002,37,3.49,195,99,0.0,Clouds,overcast clouds,16
Nagymaros-Visegrád,47.791389,18.959167,2026-03-25 16:18:09.852483,14.44,12.88,14.44,14.44,1002,36,3.61,196,99,0.0,Clouds,overcast clouds,16
Nagymaros,47.780278,18.952222,2026-03-25 16:18:11.118808,14.44,12.88,14.44,14.44,1002,36,3.61,196,99,0.0,Clouds,overcast clouds,16
Zebegény,47.801389,18.908889,2026-03-25 16:18:12.394860,15.19,13.73,15.19,15.19,1002,37,3.57,194,99,0.0,Clouds,overcast clouds,16
