station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-03-20 13:12:35.393550,11.84,10.07,11.84,11.84,1016,38,4.74,28,86,0.0,Clouds,overcast clouds,13
Angyalföld,47.549722,19.09,2026-03-20 13:12:36.563122,12.82,11.12,11.67,14.86,1015,37,3.6,70,0,0.0,Clear,clear sky,13
Felsőjánosfa,46.841389,16.544167,2026-03-20 13:12:37.733203,13.51,11.93,13.51,13.51,1016,39,4.7,28,99,0.0,Clouds,overcast clouds,13
Pankasz,46.835833,16.496111,2026-03-20 13:12:38.902264,13.22,11.64,13.22,13.22,1016,40,4.79,29,99,0.0,Clouds,overcast clouds,13
Nagyrákos,46.827222,16.455556,2026-03-20 13:12:40.074100,13.18,11.6,13.18,13.18,1016,40,4.82,30,99,0.0,Clouds,overcast clouds,13
Őriszentpéter,46.828889,16.415278,2026-03-20 13:12:41.255657,13.29,11.72,13.29,13.29,1016,40,4.86,33,100,0.0,Clouds,overcast clouds,13
Törökbálint,47.45,18.908611,2026-03-20 13:12:42.427154,12.42,10.71,11.45,13.51,1015,38,1.79,28,100,0.0,Clouds,overcast clouds,13
Bicske alsó,47.486389,18.642778,2026-03-20 13:12:43.595968,13.84,12.27,11.34,14.52,1016,38,3.4,34,99,0.0,Clouds,overcast clouds,13
Bajánsenye,46.818056,16.358056,2026-03-20 13:12:44.768259,13.36,11.8,13.36,13.36,1016,40,4.94,35,100,0.0,Clouds,overcast clouds,13
Aquincum,47.566218,19.048273,2026-03-20 13:12:45.944767,12.79,11.12,11.7,14.88,1015,38,2.24,61,99,0.0,Clouds,overcast clouds,13
Piliscsév,47.673889,18.791389,2026-03-20 13:12:47.116953,11.73,9.87,11.29,12.92,1015,35,2.85,43,100,0.0,Clouds,overcast clouds,13
Tát,47.741201,18.64783,2026-03-20 13:12:48.288253,12.07,10.3,12.07,12.07,1016,37,2.17,29,94,0.0,Clouds,overcast clouds,13
Süttő felső,47.756667,18.437222,2026-03-20 13:12:49.460030,13.51,11.88,13.51,13.51,1016,37,2.09,7,62,0.0,Clouds,broken clouds,13
Budatétény,47.405,19.016389,2026-03-20 13:12:50.629738,13.25,11.62,11.74,14.92,1015,38,3.6,70,0,0.0,Clear,clear sky,13
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-03-20 13:12:51.803472,13.14,11.48,13.14,13.14,1016,37,4.56,26,99,0.0,Clouds,overcast clouds,13
Gödöllő-Állami telepek,47.564444,19.375556,2026-03-20 13:12:52.964831,11.8,9.87,11.73,12.81,1016,32,3.6,70,0,0.0,Clear,clear sky,13
Dunakeszi alsó,47.607778,19.128889,2026-03-20 13:12:54.134732,12.79,11.12,11.67,14.85,1015,38,0.45,23,98,0.0,Clouds,overcast clouds,13
Vác-Alsóváros,47.773056,19.149722,2026-03-20 13:12:55.303208,13.28,11.66,12.03,13.28,1016,38,2.83,33,99,0.0,Clouds,overcast clouds,13
Szob alsó,47.816667,18.8725,2026-03-20 13:12:56.472097,12.06,10.31,12.06,12.06,1016,38,2.46,47,99,0.0,Clouds,overcast clouds,13
Zalaszentmihály-Pacsa,46.7225,16.951944,2026-03-20 13:12:57.641930,11.75,9.95,11.75,11.75,1016,37,2.57,70,0,0.0,Clear,clear sky,13
Pötréte,46.682778,16.9575,2026-03-20 13:12:58.817247,11.75,9.95,11.75,11.75,1016,37,2.57,70,0,0.0,Clear,clear sky,13
Felsőrajk,46.667222,16.982778,2026-03-20 13:13:00.024198,11.81,10.01,11.81,11.81,1016,37,2.57,70,0,0.0,Clear,clear sky,13
Gelse,46.600556,16.982778,2026-03-20 13:13:01.197529,11.81,10.01,11.81,11.81,1016,37,2.57,70,0,0.0,Clear,clear sky,13
Őrtilos,46.297778,16.887778,2026-03-20 13:13:02.368532,13.5,11.98,13.5,13.5,1016,41,3.33,37,100,0.0,Clouds,overcast clouds,13
Zákány,46.251944,16.9425,2026-03-20 13:13:03.542787,13.25,11.7,13.25,13.25,1016,41,3.6,30,100,0.0,Clouds,overcast clouds,13
Berzence,46.201389,17.143611,2026-03-20 13:13:04.710345,13.49,11.91,13.49,13.49,1016,39,3.94,27,100,0.0,Clouds,overcast clouds,13
Somogyudvarhely,46.163333,17.179722,2026-03-20 13:13:05.895861,13.45,11.87,13.45,13.45,1016,39,3.93,29,100,0.0,Clouds,overcast clouds,13
Bélavár,46.122778,17.207778,2026-03-20 13:13:07.067112,13.48,11.9,13.48,13.48,1016,39,3.81,33,100,0.0,Clouds,overcast clouds,13
Vízvár,46.101389,17.239444,2026-03-20 13:13:08.236741,13.35,11.76,13.35,13.35,1016,39,3.75,36,100,0.0,Clouds,overcast clouds,13
Babócsa,46.028359,17.342276,2026-03-20 13:13:09.418102,13.3,11.7,13.3,13.3,1016,39,3.73,40,100,0.0,Clouds,overcast clouds,13
Péterhida-Komlósd,46.006667,17.358056,2026-03-20 13:13:10.586645,13.33,11.74,13.33,13.33,1016,39,3.73,41,100,0.0,Clouds,overcast clouds,13
Barcs,45.951944,17.446944,2026-03-20 13:13:11.753957,13.27,11.67,13.27,13.27,1016,39,3.94,39,100,0.0,Clouds,overcast clouds,13
Barcs felső,45.958333,17.486389,2026-03-20 13:13:12.922289,13.17,11.56,13.17,13.17,1016,39,4.01,38,100,0.0,Clouds,overcast clouds,13
Középrigóc,45.970556,17.525,2026-03-20 13:13:14.098962,13.06,11.44,13.06,13.06,1016,39,4.09,37,100,0.0,Clouds,overcast clouds,13
Darány,45.992222,17.598611,2026-03-20 13:13:15.272770,13.05,11.43,13.05,13.05,1016,39,4.28,36,100,0.0,Clouds,overcast clouds,13
Kisdobsza,46.012222,17.668056,2026-03-20 13:13:16.444437,13.07,11.45,13.07,13.07,1016,39,4.39,37,100,0.0,Clouds,overcast clouds,13
Nemeske,46.023333,17.705278,2026-03-20 13:13:17.613685,13.08,11.46,13.08,13.08,1016,39,4.46,37,100,0.0,Clouds,overcast clouds,13
Molvány,46.035278,17.748611,2026-03-20 13:13:18.785252,13.04,11.42,13.04,13.04,1016,39,4.56,36,100,0.0,Clouds,overcast clouds,13
Szigetvár,46.043333,17.801944,2026-03-20 13:13:20.061246,12.99,11.36,12.99,12.99,1016,39,4.63,35,100,0.0,Clouds,overcast clouds,13
Nagypeterd,46.039444,17.871667,2026-03-20 13:13:21.229837,12.53,10.86,12.53,12.53,1016,39,4.73,34,100,0.0,Clouds,overcast clouds,13
Szentdénes,46.036667,17.926944,2026-03-20 13:13:22.398111,12.48,10.8,12.48,12.48,1016,39,4.78,33,100,0.0,Clouds,overcast clouds,13
Háros,47.412222,19.035,2026-03-20 13:13:23.565821,13.16,11.52,11.7,14.88,1015,38,3.6,70,0,0.0,Clear,clear sky,13
Nagytétény-Diósd,47.398333,18.974444,2026-03-20 13:13:24.752636,13.33,11.74,11.73,14.91,1015,39,1.79,28,100,0.0,Clouds,overcast clouds,13
Érdliget,47.390278,18.937778,2026-03-20 13:13:25.920076,13.35,11.76,11.65,14.83,1015,39,1.79,28,100,0.0,Clouds,overcast clouds,13
Érd felső,47.381111,18.922222,2026-03-20 13:13:27.089251,12.9,11.26,11.62,13.67,1015,39,1.79,28,100,0.0,Clouds,overcast clouds,13
Érd,47.369722,18.900833,2026-03-20 13:13:28.260416,12.84,11.2,11.58,13.64,1015,39,4.11,28,100,0.0,Clouds,overcast clouds,13
Százhalombatta,47.322222,18.899167,2026-03-20 13:13:29.434976,12.98,11.33,11.56,13.62,1015,38,4.14,30,100,0.0,Clouds,overcast clouds,13
Dunai Finomító,47.294444,18.878889,2026-03-20 13:13:30.621785,13.88,12.32,11.4,14.58,1015,38,4.25,29,100,0.0,Clouds,overcast clouds,13
Ercsi,47.247222,18.875278,2026-03-20 13:13:31.790708,14.07,12.5,11.63,14.81,1015,37,4.24,29,100,0.0,Clouds,overcast clouds,13
Iváncsa,47.177778,18.811944,2026-03-20 13:13:32.959903,12.92,11.23,12.92,12.92,1015,37,4.35,28,100,0.0,Clouds,overcast clouds,13
Pusztaszabolcs,47.139722,18.761667,2026-03-20 13:13:34.130599,13.02,11.34,13.02,13.02,1016,37,4.42,29,100,0.0,Clouds,overcast clouds,13
Szabadegyháza,47.082778,18.704167,2026-03-20 13:13:35.299173,13.03,11.35,13.03,13.03,1016,37,4.49,29,100,0.0,Clouds,overcast clouds,13
Sárosd,47.039722,18.660278,2026-03-20 13:13:36.468676,13.12,11.45,13.12,13.12,1016,37,4.53,29,99,0.0,Clouds,overcast clouds,13
Nagylók,46.979444,18.635833,2026-03-20 13:13:37.637719,12.97,11.26,12.97,12.97,1016,36,4.55,30,99,0.0,Clouds,overcast clouds,13
Sárbogárd,46.896944,18.611944,2026-03-20 13:13:38.809705,13.19,11.5,13.19,13.19,1016,36,4.66,30,99,0.0,Clouds,overcast clouds,13
