station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-06-27 09:54:02.515792,34.73,34.29,34.73,34.73,1020,30,3.17,215,0,0.0,Clear,clear sky,9
Angyalföld,47.549722,19.09,2026-06-27 09:54:03.714220,35.7,36.2,35.0,37.07,1020,32,2.24,142,0,0.0,Clear,clear sky,9
Felsőjánosfa,46.841389,16.544167,2026-06-27 09:54:04.914283,34.85,35.34,34.85,34.85,1020,34,3.45,216,0,0.0,Clear,clear sky,9
Pankasz,46.835833,16.496111,2026-06-27 09:54:06.113698,34.76,35.44,34.76,34.76,1020,35,3.51,216,0,0.0,Clear,clear sky,9
Nagyrákos,46.827222,16.455556,2026-06-27 09:54:07.318806,34.62,35.46,34.62,34.62,1020,36,3.5,215,0,0.0,Clear,clear sky,9
Őriszentpéter,46.828889,16.415278,2026-06-27 09:54:08.518997,34.43,35.4,34.43,34.43,1021,37,3.43,213,0,0.0,Clear,clear sky,9
Törökbálint,47.45,18.908611,2026-06-27 09:54:09.725054,35.87,36.47,34.78,36.85,1020,32,2.24,142,0,0.0,Clear,clear sky,9
Bicske alsó,47.486389,18.642778,2026-06-27 09:54:10.929027,34.67,34.2,34.67,36.73,1020,30,0.69,96,0,0.0,Clear,clear sky,9
Bajánsenye,46.818056,16.358056,2026-06-27 09:54:12.130427,34.65,34.8,34.65,34.65,1021,33,3.27,211,0,0.0,Clear,clear sky,9
Aquincum,47.566218,19.048273,2026-06-27 09:54:13.343089,35.63,36.34,35.03,37.1,1020,33,2.24,142,0,0.0,Clear,clear sky,9
Piliscsév,47.673889,18.791389,2026-06-27 09:54:14.533997,34.88,34.71,34.62,36.23,1020,31,0.37,145,0,0.0,Clear,clear sky,9
Tát,47.741201,18.64783,2026-06-27 09:54:15.734221,33.68,33.03,33.68,33.68,1020,31,0.67,180,0,0.0,Clear,clear sky,9
Süttő felső,47.756667,18.437222,2026-06-27 09:54:16.936937,33.91,33.17,33.91,33.91,1020,30,0.49,224,0,0.0,Clear,clear sky,9
Budatétény,47.405,19.016389,2026-06-27 09:54:18.133437,36.76,37.65,35.07,37.14,1020,31,0.89,216,0,0.0,Clear,clear sky,9
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-06-27 09:54:19.333937,35.42,34.28,35.42,35.42,1020,25,0.19,183,0,0.0,Clear,clear sky,9
Gödöllő-Állami telepek,47.564444,19.375556,2026-06-27 09:54:20.527070,35.36,34.77,34.52,36.13,1020,28,0.57,136,0,0.0,Clear,clear sky,9
Dunakeszi alsó,47.607778,19.128889,2026-06-27 09:54:21.743756,35.65,36.12,35.0,37.07,1020,32,1.79,8,0,0.0,Clear,clear sky,9
Vác-Alsóváros,47.773056,19.149722,2026-06-27 09:54:22.944922,35.51,35.65,33.69,35.51,1020,31,0.95,171,0,0.0,Clear,clear sky,9
Szob alsó,47.816667,18.8725,2026-06-27 09:54:24.142046,33.72,33.26,33.72,33.72,1020,32,0.92,186,0,0.0,Clear,clear sky,9
Zalaszentmihály-Pacsa,46.7225,16.951944,2026-06-27 09:54:25.343070,34.69,34.23,34.69,34.69,1020,30,2.87,218,0,0.0,Clear,clear sky,9
Pötréte,46.682778,16.9575,2026-06-27 09:54:26.536965,34.71,34.26,34.71,34.71,1020,30,2.56,223,0,0.0,Clear,clear sky,9
Felsőrajk,46.667222,16.982778,2026-06-27 09:54:27.738398,34.75,34.32,34.75,34.75,1020,30,2.59,221,0,0.0,Clear,clear sky,9
Gelse,46.600556,16.982778,2026-06-27 09:54:28.939977,34.79,34.37,34.79,34.79,1020,30,2.17,228,0,0.0,Clear,clear sky,9
Őrtilos,46.297778,16.887778,2026-06-27 09:54:30.140000,34.22,34.16,34.22,34.22,1020,33,2.46,206,0,0.0,Clear,clear sky,9
Zákány,46.251944,16.9425,2026-06-27 09:54:31.340981,34.18,33.71,34.18,34.18,1020,31,2.61,196,0,0.0,Clear,clear sky,9
Berzence,46.201389,17.143611,2026-06-27 09:54:32.537649,34.21,34.15,34.21,34.21,1020,33,1.9,181,0,0.0,Clear,clear sky,9
Somogyudvarhely,46.163333,17.179722,2026-06-27 09:54:33.736710,34.12,34.02,34.12,34.12,1020,33,1.64,178,0,0.0,Clear,clear sky,9
Bélavár,46.122778,17.207778,2026-06-27 09:54:34.937249,34.24,34.4,34.24,34.24,1020,34,1.25,173,0,0.0,Clear,clear sky,9
Vízvár,46.101389,17.239444,2026-06-27 09:54:36.138750,34.23,34.39,34.23,34.23,1020,34,1.06,167,0,0.0,Clear,clear sky,9
Babócsa,46.028359,17.342276,2026-06-27 09:54:37.346251,34.6,34.51,34.6,34.6,1020,32,0.8,152,0,0.0,Clear,clear sky,9
Péterhida-Komlósd,46.006667,17.358056,2026-06-27 09:54:38.541893,34.79,34.58,34.79,34.79,1020,31,0.75,142,0,0.0,Clear,clear sky,9
Barcs,45.951944,17.446944,2026-06-27 09:54:39.743868,34.71,34.46,34.71,34.71,1020,31,0.72,111,0,0.0,Clear,clear sky,9
