station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-07-22 10:00:12.521238,25.4,24.91,25.4,25.4,1019,35,6.91,355,14,0.0,Clouds,few clouds,10
Angyalföld,47.549722,19.09,2026-07-22 10:00:13.708114,24.74,24.18,23.84,25.54,1017,35,4.92,336,7,0.0,Clear,clear sky,10
Felsőjánosfa,46.841389,16.544167,2026-07-22 10:00:14.888657,25.09,24.67,25.09,25.97,1019,39,4.14,349,23,0.0,Clouds,few clouds,10
Pankasz,46.835833,16.496111,2026-07-22 10:00:16.062635,25.88,25.54,25.88,25.88,1019,39,3.88,350,23,0.0,Clouds,few clouds,10
Nagyrákos,46.827222,16.455556,2026-07-22 10:00:17.239482,25.74,25.41,25.74,25.74,1019,40,3.75,351,22,0.0,Clouds,few clouds,10
Őriszentpéter,46.828889,16.415278,2026-07-22 10:00:18.416487,25.55,25.2,25.55,25.55,1019,40,3.51,353,22,0.0,Clouds,few clouds,10
Törökbálint,47.45,18.908611,2026-07-22 10:00:19.593786,24.43,23.89,23.61,25.31,1017,37,2.68,240,9,0.0,Clear,clear sky,10
Bicske alsó,47.486389,18.642778,2026-07-22 10:00:20.766305,25.02,24.47,23.56,26.17,1017,34,6.23,337,19,0.0,Clouds,few clouds,10
Bajánsenye,46.818056,16.358056,2026-07-22 10:00:21.937339,25.77,25.29,25.77,25.77,1019,34,3.46,354,22,0.0,Clouds,few clouds,10
Aquincum,47.566218,19.048273,2026-07-22 10:00:23.107797,24.85,24.3,23.86,25.57,1017,35,4.92,336,8,0.0,Clear,clear sky,10
Piliscsév,47.673889,18.791389,2026-07-22 10:00:24.272746,24.65,24.08,23.45,25.15,1017,35,4.86,329,16,0.0,Clouds,few clouds,10
Tát,47.741201,18.64783,2026-07-22 10:00:25.444624,22.62,21.85,22.62,22.62,1017,35,5.04,331,18,0.0,Clouds,few clouds,10
Süttő felső,47.756667,18.437222,2026-07-22 10:00:26.618015,23.7,23.04,23.7,23.7,1017,35,5.09,333,21,0.0,Clouds,few clouds,10
Budatétény,47.405,19.016389,2026-07-22 10:00:27.789768,23.96,23.35,23.9,25.61,1017,36,3.58,10,6,0.0,Clear,clear sky,10
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-07-22 10:00:28.954410,24.16,23.49,24.16,24.16,1017,33,6.01,345,15,0.0,Clouds,few clouds,10
Gödöllő-Állami telepek,47.564444,19.375556,2026-07-22 10:00:30.125045,24.57,23.92,23.35,25.05,1017,32,3.71,327,11,0.0,Clouds,few clouds,10
