station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-03-22 18:46:25.291925,10.84,9.6,10.84,10.84,1015,62,1.77,160,87,0.0,Clouds,overcast clouds,18
Angyalföld,47.549722,19.09,2026-03-22 18:46:26.499814,9.61,9.16,8.16,10.0,1015,51,1.54,40,0,0.0,Clear,clear sky,18
Felsőjánosfa,46.841389,16.544167,2026-03-22 18:46:27.700961,9.14,8.39,9.14,9.14,1015,65,1.78,143,99,0.0,Clouds,overcast clouds,18
Pankasz,46.835833,16.496111,2026-03-22 18:46:28.897617,8.84,8.01,8.84,8.84,1015,65,1.81,144,100,0.0,Clouds,overcast clouds,18
Nagyrákos,46.827222,16.455556,2026-03-22 18:46:30.107795,8.79,7.95,8.79,8.79,1015,65,1.81,145,100,0.0,Clouds,overcast clouds,18
Őriszentpéter,46.828889,16.415278,2026-03-22 18:46:31.318814,8.89,8.09,8.89,8.89,1015,65,1.79,147,100,0.0,Clouds,overcast clouds,18
Törökbálint,47.45,18.908611,2026-03-22 18:46:32.529747,9.26,9.26,7.94,9.78,1015,52,0.45,59,32,0.0,Clouds,scattered clouds,18
Bicske alsó,47.486389,18.642778,2026-03-22 18:46:33.732295,8.75,8.12,7.83,9.67,1015,50,1.6,66,31,0.0,Clouds,scattered clouds,18
Bajánsenye,46.818056,16.358056,2026-03-22 18:46:34.941113,8.96,8.2,8.96,8.96,1015,66,1.76,146,100,0.0,Clouds,overcast clouds,18
Aquincum,47.566218,19.048273,2026-03-22 18:46:36.143083,9.43,9.43,8.19,10.03,1015,53,0.45,59,24,0.0,Clouds,few clouds,18
Piliscsév,47.673889,18.791389,2026-03-22 18:46:37.368453,7.8,6.93,7.77,9.62,1016,59,1.69,70,13,0.0,Clouds,few clouds,18
Tát,47.741201,18.64783,2026-03-22 18:46:38.583216,8.18,7.53,8.18,8.18,1016,52,1.54,83,22,0.0,Clouds,few clouds,18
Süttő felső,47.756667,18.437222,2026-03-22 18:46:39.785539,9.84,9.36,9.84,9.84,1015,51,1.6,94,23,0.0,Clouds,few clouds,18
Budatétény,47.405,19.016389,2026-03-22 18:46:40.981582,9.91,9.51,8.23,10.07,1015,49,1.54,40,0,0.0,Clear,clear sky,18
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-03-22 18:46:42.191481,10.0,10.0,10.0,10.0,1015,51,0.67,84,36,0.0,Clouds,scattered clouds,18
Gödöllő-Állami telepek,47.564444,19.375556,2026-03-22 18:46:43.403357,8.74,8.17,8.74,9.52,1016,46,1.54,40,0,0.0,Clear,clear sky,18
Dunakeszi alsó,47.607778,19.128889,2026-03-22 18:46:44.610617,9.34,7.9,8.16,10.0,1015,53,2.71,71,35,0.0,Clouds,scattered clouds,18
Vác-Alsóváros,47.773056,19.149722,2026-03-22 18:46:45.816499,8.14,7.34,8.14,8.14,1016,55,1.67,74,67,0.0,Clouds,broken clouds,18
Szob alsó,47.816667,18.8725,2026-03-22 18:46:47.013353,8.17,7.32,8.17,8.17,1016,55,1.73,77,33,0.0,Clouds,scattered clouds,18
Zalaszentmihály-Pacsa,46.7225,16.951944,2026-03-22 18:46:48.214601,10.75,9.5,10.75,10.75,1015,62,1.03,0,0,0.0,Clear,clear sky,18
Pötréte,46.682778,16.9575,2026-03-22 18:46:49.421010,10.75,9.5,10.75,10.75,1015,62,1.03,0,0,0.0,Clear,clear sky,18
Felsőrajk,46.667222,16.982778,2026-03-22 18:46:50.628928,10.81,9.57,10.81,10.81,1015,62,1.03,0,0,0.0,Clear,clear sky,18
Gelse,46.600556,16.982778,2026-03-22 18:46:51.833302,10.81,9.57,10.81,10.81,1015,62,1.03,0,0,0.0,Clear,clear sky,18
