station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-08-31 13:20:59.848784,33.84,33.61,33.84,33.84,1014,33,1.87,276,0,0.0,Clear,clear sky,13
Angyalföld,47.549722,19.09,2026-08-31 13:21:00.997375,33.95,32.6,32.23,35.51,1013,26,3.6,310,54,0.0,Clouds,broken clouds,13
Felsőjánosfa,46.841389,16.544167,2026-08-31 13:21:02.149938,34.3,34.49,34.3,34.3,1014,34,3.0,14,2,0.0,Clear,clear sky,13
Pankasz,46.835833,16.496111,2026-08-31 13:21:03.312842,34.21,34.36,34.21,34.21,1014,34,3.22,16,1,0.0,Clear,clear sky,13
Nagyrákos,46.827222,16.455556,2026-08-31 13:21:04.469286,34.07,34.15,34.07,34.07,1014,34,3.33,17,2,0.0,Clear,clear sky,13
Őriszentpéter,46.828889,16.415278,2026-08-31 13:21:05.618642,33.88,34.07,33.88,33.88,1014,35,3.54,19,3,0.0,Clear,clear sky,13
Törökbálint,47.45,18.908611,2026-08-31 13:21:06.777951,33.41,32.22,32.01,34.41,1013,28,0.89,318,100,0.0,Clouds,overcast clouds,13
Bicske alsó,47.486389,18.642778,2026-08-31 13:21:07.933025,33.01,31.74,30.6,33.41,1013,28,5.23,244,76,0.0,Clouds,broken clouds,13
Bajánsenye,46.818056,16.358056,2026-08-31 13:21:09.089274,34.1,33.42,34.1,34.1,1014,30,3.16,21,4,0.0,Clear,clear sky,13
Aquincum,47.566218,19.048273,2026-08-31 13:21:10.252170,33.78,32.68,32.26,34.82,1013,28,0.9,220,94,0.0,Clouds,overcast clouds,13
Piliscsév,47.673889,18.791389,2026-08-31 13:21:11.405793,32.76,32.14,31.85,34.25,1013,33,3.36,266,100,0.0,Clouds,overcast clouds,13
Tát,47.741201,18.64783,2026-08-31 13:21:12.560913,33.1,32.59,30.95,33.1,1014,33,2.0,233,98,0.0,Clouds,overcast clouds,13
Süttő felső,47.756667,18.437222,2026-08-31 13:21:13.725085,33.13,33.17,33.13,33.13,1014,36,3.01,317,100,0.0,Clouds,overcast clouds,13
Budatétény,47.405,19.016389,2026-08-31 13:21:14.879554,34.04,33.01,32.3,34.71,1013,28,3.6,310,98,0.0,Clouds,overcast clouds,13
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-08-31 13:21:16.032099,32.74,31.43,32.74,32.74,1012,28,4.01,312,76,0.0,Clouds,broken clouds,13
Gödöllő-Állami telepek,47.564444,19.375556,2026-08-31 13:21:17.189391,34.03,32.56,32.74,34.31,1013,25,3.6,310,0,0.0,Clear,clear sky,13
Dunakeszi alsó,47.607778,19.128889,2026-08-31 13:21:18.336391,33.82,32.58,32.23,34.79,1013,27,0.45,136,39,0.0,Clouds,scattered clouds,13
Vác-Alsóváros,47.773056,19.149722,2026-08-31 13:21:19.491436,35.68,33.82,33.84,35.68,1013,20,3.57,200,42,0.0,Clouds,scattered clouds,13
Szob alsó,47.816667,18.8725,2026-08-31 13:21:20.647478,33.09,32.58,30.94,33.09,1014,33,2.98,299,100,0.0,Clouds,overcast clouds,13
Zalaszentmihály-Pacsa,46.7225,16.951944,2026-08-31 13:21:21.805728,33.75,32.49,33.75,33.75,1014,27,2.57,0,1,0.0,Clear,clear sky,13
