station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-08-27 17:37:56.059259,26.51,26.51,26.51,27.84,1015,32,0.84,69,64,0.0,Clouds,broken clouds,17
Angyalföld,47.549722,19.09,2026-08-27 17:37:57.299029,25.62,25.54,23.87,27.18,1017,50,1.54,70,77,0.0,Clouds,broken clouds,17
Felsőjánosfa,46.841389,16.544167,2026-08-27 17:37:58.548147,26.2,26.2,26.2,26.2,1015,49,2.05,78,40,0.0,Clouds,scattered clouds,17
Pankasz,46.835833,16.496111,2026-08-27 17:37:59.802505,27.81,28.24,27.81,27.81,1015,50,2.2,74,41,0.0,Clouds,scattered clouds,17
Nagyrákos,46.827222,16.455556,2026-08-27 17:38:01.036411,27.79,28.22,27.79,27.79,1015,50,2.25,72,42,0.0,Clouds,scattered clouds,17
Őriszentpéter,46.828889,16.415278,2026-08-27 17:38:02.290309,27.92,28.36,27.92,27.92,1015,50,2.27,68,44,0.0,Clouds,scattered clouds,17
Törökbálint,47.45,18.908611,2026-08-27 17:38:03.555254,26.31,26.31,24.6,26.95,1017,48,1.79,81,89,0.0,Clouds,overcast clouds,17
Bicske alsó,47.486389,18.642778,2026-08-27 17:38:04.808614,25.82,25.71,24.49,26.19,1017,48,4.0,69,83,0.0,Clouds,broken clouds,17
Bajánsenye,46.818056,16.358056,2026-08-27 17:38:06.058193,28.12,28.68,28.12,28.12,1015,51,2.37,67,46,0.0,Clouds,scattered clouds,17
Aquincum,47.566218,19.048273,2026-08-27 17:38:07.290218,25.58,25.53,23.9,27.21,1017,51,1.42,73,80,0.0,Clouds,broken clouds,17
Piliscsév,47.673889,18.791389,2026-08-27 17:38:08.541843,24.67,24.65,24.43,26.79,1017,56,2.75,72,87,0.0,Clouds,overcast clouds,17
Tát,47.741201,18.64783,2026-08-27 17:38:09.790306,24.84,24.66,24.84,24.84,1017,49,2.6,86,80,0.0,Clouds,broken clouds,17
Süttő felső,47.756667,18.437222,2026-08-27 17:38:11.024280,25.7,25.58,25.7,25.7,1017,48,2.94,91,71,0.0,Clouds,broken clouds,17
Budatétény,47.405,19.016389,2026-08-27 17:38:12.273830,26.87,27.07,24.89,27.25,1017,46,1.79,81,88,0.0,Clouds,overcast clouds,17
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-08-27 17:38:13.523004,26.47,26.47,26.47,26.47,1016,44,4.88,66,75,0.0,Clouds,broken clouds,17
Gödöllő-Állami telepek,47.564444,19.375556,2026-08-27 17:38:14.742762,25.07,24.99,23.38,26.69,1017,52,1.54,70,68,0.0,Clouds,broken clouds,17
Dunakeszi alsó,47.607778,19.128889,2026-08-27 17:38:16.004345,25.31,25.25,23.86,27.17,1017,52,3.34,60,71,0.0,Clouds,broken clouds,17
Vác-Alsóváros,47.773056,19.149722,2026-08-27 17:38:17.232341,23.57,23.6,23.32,25.36,1018,62,3.76,60,60,0.0,Clouds,broken clouds,17
Szob alsó,47.816667,18.8725,2026-08-27 17:38:18.486639,24.83,24.67,24.83,24.83,1018,50,2.78,73,77,0.0,Clouds,broken clouds,17
Zalaszentmihály-Pacsa,46.7225,16.951944,2026-08-27 17:38:19.744821,26.42,26.42,26.42,27.75,1015,32,2.06,90,58,0.0,Clouds,broken clouds,17
Pötréte,46.682778,16.9575,2026-08-27 17:38:20.966987,27.75,27.94,26.42,27.75,1015,47,2.06,90,50,0.0,Clouds,scattered clouds,17
Felsőrajk,46.667222,16.982778,2026-08-27 17:38:22.238624,27.81,28.0,26.48,27.81,1015,47,2.06,90,51,0.0,Clouds,broken clouds,17
Gelse,46.600556,16.982778,2026-08-27 17:38:23.480487,27.81,28.0,26.48,27.81,1015,47,2.06,90,36,0.0,Clouds,scattered clouds,17
Őrtilos,46.297778,16.887778,2026-08-27 17:38:24.697693,28.7,29.17,28.7,28.7,1014,49,1.59,107,47,0.0,Clouds,scattered clouds,17
Zákány,46.251944,16.9425,2026-08-27 17:38:25.951305,28.52,28.85,28.52,28.52,1014,48,1.71,97,52,0.0,Clouds,broken clouds,17
Berzence,46.201389,17.143611,2026-08-27 17:38:27.177003,28.85,29.13,28.85,28.85,1014,47,1.55,68,55,0.0,Clouds,broken clouds,17
Somogyudvarhely,46.163333,17.179722,2026-08-27 17:38:28.429564,28.83,29.11,28.83,28.83,1014,47,1.41,62,58,0.0,Clouds,broken clouds,17
Bélavár,46.122778,17.207778,2026-08-27 17:38:29.682373,28.89,29.29,28.89,28.89,1015,48,1.24,53,64,0.0,Clouds,broken clouds,17
Vízvár,46.101389,17.239444,2026-08-27 17:38:30.912363,28.79,29.17,28.79,28.79,1015,48,1.18,43,67,0.0,Clouds,broken clouds,17
Babócsa,46.028359,17.342276,2026-08-27 17:38:32.131486,28.78,29.16,28.78,28.78,1015,48,1.23,15,67,0.0,Clouds,broken clouds,17
Péterhida-Komlósd,46.006667,17.358056,2026-08-27 17:38:33.358487,28.82,29.2,28.82,28.82,1015,48,1.25,9,65,0.0,Clouds,broken clouds,17
Barcs,45.951944,17.446944,2026-08-27 17:38:34.620347,28.8,29.07,28.8,28.8,1015,47,1.26,352,55,0.0,Clouds,broken clouds,17
Barcs felső,45.958333,17.486389,2026-08-27 17:38:35.872310,28.71,28.97,28.71,28.71,1015,47,1.3,348,52,0.0,Clouds,broken clouds,17
Középrigóc,45.970556,17.525,2026-08-27 17:38:37.143980,28.63,28.88,28.63,28.63,1015,47,1.34,344,49,0.0,Clouds,scattered clouds,17
Darány,45.992222,17.598611,2026-08-27 17:38:38.362885,28.65,28.8,28.65,28.65,1015,46,1.45,338,42,0.0,Clouds,scattered clouds,17
Kisdobsza,46.012222,17.668056,2026-08-27 17:38:39.604595,28.69,28.84,28.69,28.69,1015,46,1.38,337,39,0.0,Clouds,scattered clouds,17
Nemeske,46.023333,17.705278,2026-08-27 17:38:40.855696,28.73,28.79,28.73,28.73,1015,45,1.33,338,38,0.0,Clouds,scattered clouds,17
Molvány,46.035278,17.748611,2026-08-27 17:38:42.074438,28.69,28.75,28.69,28.69,1015,45,1.1,346,36,0.0,Clouds,scattered clouds,17
Szigetvár,46.043333,17.801944,2026-08-27 17:38:43.328103,28.67,28.72,28.67,28.67,1015,45,1.08,352,36,0.0,Clouds,scattered clouds,17
Nagypeterd,46.039444,17.871667,2026-08-27 17:38:44.549436,30.53,30.88,30.53,30.53,1015,44,1.14,4,37,0.0,Clouds,scattered clouds,17
Szentdénes,46.036667,17.926944,2026-08-27 17:38:45.805437,30.48,30.67,30.48,30.48,1015,43,1.21,9,38,0.0,Clouds,scattered clouds,17
Háros,47.412222,19.035,2026-08-27 17:38:47.043139,26.78,27.05,23.9,27.21,1017,47,1.79,81,88,0.0,Clouds,overcast clouds,17
Nagytétény-Diósd,47.398333,18.974444,2026-08-27 17:38:48.294781,26.83,27.04,24.88,27.24,1017,46,1.79,81,90,0.0,Clouds,overcast clouds,17
Érdliget,47.390278,18.937778,2026-08-27 17:38:49.514651,26.69,26.93,24.8,27.15,1017,46,1.79,81,90,0.0,Clouds,overcast clouds,17
Érd felső,47.381111,18.922222,2026-08-27 17:38:50.775171,26.63,26.63,24.76,27.12,1017,46,1.79,81,91,0.0,Clouds,overcast clouds,17
Érd,47.369722,18.900833,2026-08-27 17:38:52.007164,26.56,26.56,24.73,27.08,1017,46,4.03,68,91,0.0,Clouds,overcast clouds,17
Százhalombatta,47.322222,18.899167,2026-08-27 17:38:53.257812,26.58,26.58,24.71,27.07,1017,47,4.19,68,91,0.0,Clouds,overcast clouds,17
Dunai Finomító,47.294444,18.878889,2026-08-27 17:38:54.508451,26.26,26.26,26.24,26.91,1017,47,4.23,67,90,0.0,Clouds,overcast clouds,17
Ercsi,47.247222,18.875278,2026-08-27 17:38:55.732130,26.48,26.48,26.47,27.13,1017,45,4.29,67,90,0.0,Clouds,overcast clouds,17
Iváncsa,47.177778,18.811944,2026-08-27 17:38:56.989742,25.94,25.76,25.94,25.94,1016,45,4.57,68,86,0.0,Clouds,overcast clouds,17
Pusztaszabolcs,47.139722,18.761667,2026-08-27 17:38:58.212116,26.23,26.23,26.23,26.23,1016,44,4.89,68,82,0.0,Clouds,broken clouds,17
Szabadegyháza,47.082778,18.704167,2026-08-27 17:38:59.463043,26.44,26.44,26.44,26.44,1016,43,5.26,69,76,0.0,Clouds,broken clouds,17
Sárosd,47.039722,18.660278,2026-08-27 17:39:00.697935,26.69,26.78,26.69,26.69,1016,43,5.41,69,69,0.0,Clouds,broken clouds,17
Nagylók,46.979444,18.635833,2026-08-27 17:39:01.956552,26.79,26.81,26.79,26.79,1016,42,5.83,71,62,0.0,Clouds,broken clouds,17
Sárbogárd,46.896944,18.611944,2026-08-27 17:39:03.217363,27.28,27.19,27.28,27.28,1016,42,5.96,73,51,0.0,Clouds,broken clouds,17
Rétszilas,46.814167,18.601389,2026-08-27 17:39:04.439202,27.52,27.32,27.52,27.52,1016,41,5.93,75,46,0.0,Clouds,scattered clouds,17
Nagyatád,46.228611,17.354167,2026-08-27 17:39:05.693699,28.71,28.97,28.71,28.71,1015,47,1.58,9,46,0.0,Clouds,scattered clouds,17
Budapest-Keleti,47.500278,19.084167,2026-08-27 17:39:06.945930,26.26,26.26,23.84,27.15,1017,49,1.79,81,84,0.0,Clouds,broken clouds,17
Ferencváros,47.468611,19.088056,2026-08-27 17:39:08.176186,26.47,26.47,23.86,27.17,1017,48,1.79,81,85,0.0,Clouds,overcast clouds,17
Budapest-Nyugati,47.510833,19.0575,2026-08-27 17:39:09.423559,26.15,26.15,23.86,27.17,1017,49,1.79,81,82,0.0,Clouds,broken clouds,17
Kőbánya felső,47.491944,19.133889,2026-08-27 17:39:10.677026,26.23,26.23,23.79,27.1,1017,48,1.54,70,80,0.0,Clouds,broken clouds,17
