station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-07-31 15:53:50.776272,34.89,33.04,34.89,34.89,1012,21,1.94,172,0,0.0,Clear,clear sky,15
Angyalföld,47.549722,19.09,2026-07-31 15:53:51.926463,36.91,35.66,35.38,37.73,1013,22,0.45,229,2,0.0,Clear,clear sky,15
Felsőjánosfa,46.841389,16.544167,2026-07-31 15:53:53.082144,35.41,34.27,35.41,35.41,1013,25,2.96,144,0,0.0,Clear,clear sky,15
Pankasz,46.835833,16.496111,2026-07-31 15:53:54.235513,35.32,34.15,35.32,35.32,1013,25,3.35,140,0,0.0,Clear,clear sky,15
Nagyrákos,46.827222,16.455556,2026-07-31 15:53:55.389512,35.18,34.15,35.18,35.18,1013,26,3.41,141,0,0.0,Clear,clear sky,15
Őriszentpéter,46.828889,16.415278,2026-07-31 15:53:56.542686,34.99,33.9,34.99,34.99,1013,26,3.35,150,0,0.0,Clear,clear sky,15
Törökbálint,47.45,18.908611,2026-07-31 15:53:57.695576,37.19,36.24,36.42,38.05,1013,23,1.79,94,1,0.0,Clear,clear sky,15
Bicske alsó,47.486389,18.642778,2026-07-31 15:53:58.863832,34.49,32.21,34.49,36.73,1013,17,4.0,73,0,0.0,Clear,clear sky,15
Bajánsenye,46.818056,16.358056,2026-07-31 15:54:00.016904,35.21,34.56,35.21,35.21,1013,28,3.25,159,0,0.0,Clear,clear sky,15
Aquincum,47.566218,19.048273,2026-07-31 15:54:01.169938,37.15,35.98,36.68,38.3,1013,22,0.89,331,2,0.0,Clear,clear sky,15
Piliscsév,47.673889,18.791389,2026-07-31 15:54:02.329506,34.58,32.69,34.43,37.89,1013,21,2.37,60,1,0.0,Clear,clear sky,15
Tát,47.741201,18.64783,2026-07-31 15:54:03.482745,34.84,32.87,34.84,34.84,1013,20,3.03,93,0,0.0,Clear,clear sky,15
Süttő felső,47.756667,18.437222,2026-07-31 15:54:04.643233,36.46,34.58,36.46,36.46,1013,19,3.83,103,0,0.0,Clear,clear sky,15
Budatétény,47.405,19.016389,2026-07-31 15:54:05.798759,37.48,36.64,36.72,38.34,1013,23,1.79,94,1,0.0,Clear,clear sky,15
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-07-31 15:54:06.954572,37.28,34.8,37.28,37.28,1012,14,3.27,133,0,0.0,Clear,clear sky,15
