station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-07-09 10:26:15.165186,25.4,24.96,25.4,25.4,1013,37,2.99,353,54,0.0,Clouds,broken clouds,10
Angyalföld,47.549722,19.09,2026-07-09 10:26:16.364558,25.48,25.05,24.39,25.54,1011,37,2.24,340,62,0.0,Clouds,broken clouds,10
Felsőjánosfa,46.841389,16.544167,2026-07-09 10:26:17.564240,25.09,24.86,25.09,28.74,1013,46,3.89,307,61,0.0,Clouds,broken clouds,10
Pankasz,46.835833,16.496111,2026-07-09 10:26:18.766106,28.65,28.9,28.65,28.65,1013,47,3.91,301,61,0.0,Clouds,broken clouds,10
Nagyrákos,46.827222,16.455556,2026-07-09 10:26:19.962598,28.51,28.74,28.51,28.51,1013,47,3.89,297,61,0.0,Clouds,broken clouds,10
Őriszentpéter,46.828889,16.415278,2026-07-09 10:26:21.154311,28.32,28.53,28.32,28.32,1013,47,3.76,289,60,0.0,Clouds,broken clouds,10
Törökbálint,47.45,18.908611,2026-07-09 10:26:22.353185,24.21,23.68,24.16,25.31,1011,38,1.34,2,70,0.0,Clouds,broken clouds,10
Bicske alsó,47.486389,18.642778,2026-07-09 10:26:23.553555,22.27,21.49,22.27,24.12,1011,36,7.86,325,53,0.0,Clouds,broken clouds,10
Bajánsenye,46.818056,16.358056,2026-07-09 10:26:24.744329,28.54,27.61,28.54,28.54,1013,32,3.69,281,58,0.0,Clouds,broken clouds,10
Aquincum,47.566218,19.048273,2026-07-09 10:26:25.943064,25.56,25.14,24.41,25.57,1011,37,2.24,340,54,0.0,Clouds,broken clouds,10
Piliscsév,47.673889,18.791389,2026-07-09 10:26:27.135157,24.6,24.08,24.0,25.15,1011,37,6.52,321,36,0.0,Clouds,scattered clouds,10
Tát,47.741201,18.64783,2026-07-09 10:26:28.324949,22.62,21.9,22.62,22.62,1011,37,6.64,319,32,0.0,Clouds,scattered clouds,10
Süttő felső,47.756667,18.437222,2026-07-09 10:26:29.528859,24.24,23.66,24.24,24.24,1011,36,7.31,323,31,0.0,Clouds,scattered clouds,10
Budatétény,47.405,19.016389,2026-07-09 10:26:30.727497,24.48,23.95,24.45,25.61,1011,37,2.24,340,79,0.0,Clouds,broken clouds,10
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-07-09 10:26:31.917704,25.53,25.05,25.53,25.53,1011,35,8.2,325,93,0.0,Clouds,overcast clouds,10
Gödöllő-Állami telepek,47.564444,19.375556,2026-07-09 10:26:33.110413,24.73,24.17,23.9,25.05,1011,35,6.57,311,82,0.0,Clouds,broken clouds,10
Dunakeszi alsó,47.607778,19.128889,2026-07-09 10:26:34.301405,25.51,25.08,24.38,25.53,1011,37,1.79,327,58,0.0,Clouds,broken clouds,10
Vác-Alsóváros,47.773056,19.149722,2026-07-09 10:26:35.506181,25.51,25.06,22.58,25.51,1011,36,7.15,312,45,0.0,Clouds,scattered clouds,10
Szob alsó,47.816667,18.8725,2026-07-09 10:26:36.703330,22.61,21.89,22.61,22.61,1011,37,6.05,316,29,0.0,Clouds,scattered clouds,10
Zalaszentmihály-Pacsa,46.7225,16.951944,2026-07-09 10:26:37.905361,25.31,24.86,25.31,25.31,1013,37,2.84,347,55,0.0,Clouds,broken clouds,10
Pötréte,46.682778,16.9575,2026-07-09 10:26:39.096298,25.31,24.86,25.31,25.31,1013,37,2.97,341,57,0.0,Clouds,broken clouds,10
Felsőrajk,46.667222,16.982778,2026-07-09 10:26:40.288354,25.37,25.09,25.37,25.37,1013,43,3.1,344,59,0.0,Clouds,broken clouds,10
Gelse,46.600556,16.982778,2026-07-09 10:26:41.493842,25.37,25.06,25.37,25.37,1013,42,3.73,336,65,0.0,Clouds,broken clouds,10
Őrtilos,46.297778,16.887778,2026-07-09 10:26:42.694880,26.97,26.89,26.97,26.97,1013,41,4.5,299,81,0.0,Clouds,broken clouds,10
Zákány,46.251944,16.9425,2026-07-09 10:26:43.885751,26.8,26.67,26.8,26.8,1013,39,4.5,303,87,0.0,Clouds,overcast clouds,10
Berzence,46.201389,17.143611,2026-07-09 10:26:45.077878,27.09,26.83,27.09,27.09,1013,38,3.39,322,93,0.0,Clouds,overcast clouds,10
Somogyudvarhely,46.163333,17.179722,2026-07-09 10:26:46.269656,27.04,26.79,27.04,27.04,1013,38,3.07,327,94,0.0,Clouds,overcast clouds,10
Bélavár,46.122778,17.207778,2026-07-09 10:26:47.473451,27.07,26.86,27.07,27.07,1013,39,2.6,331,92,0.0,Clouds,overcast clouds,10
Vízvár,46.101389,17.239444,2026-07-09 10:26:48.668328,26.95,26.78,26.95,26.95,1013,39,2.4,335,91,0.0,Clouds,overcast clouds,10
Babócsa,46.028359,17.342276,2026-07-09 10:26:49.857506,26.89,26.78,26.89,26.89,1013,40,2.26,343,89,0.0,Clouds,overcast clouds,10
Péterhida-Komlósd,46.006667,17.358056,2026-07-09 10:26:51.054095,26.94,26.87,26.94,26.94,1013,41,2.32,342,86,0.0,Clouds,overcast clouds,10
Barcs,45.951944,17.446944,2026-07-09 10:26:52.245836,26.94,26.87,26.94,26.94,1013,41,2.8,336,76,0.0,Clouds,broken clouds,10
Barcs felső,45.958333,17.486389,2026-07-09 10:26:53.446167,26.84,26.8,26.84,26.84,1013,41,2.98,334,74,0.0,Clouds,broken clouds,10
