station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-07-21 07:08:03.748737,20.97,20.45,20.97,20.97,1020,51,5.48,23,100,0.0,Clouds,overcast clouds,7
Angyalföld,47.549722,19.09,2026-07-21 07:08:04.971607,22.52,21.92,21.53,23.28,1019,42,1.34,56,92,0.0,Clouds,overcast clouds,7
Felsőjánosfa,46.841389,16.544167,2026-07-21 07:08:06.203054,20.82,20.45,20.82,20.82,1020,57,5.01,33,91,0.0,Clouds,overcast clouds,7
Pankasz,46.835833,16.496111,2026-07-21 07:08:07.446995,20.55,20.18,20.55,20.55,1020,58,5.1,35,89,0.0,Clouds,overcast clouds,7
Nagyrákos,46.827222,16.455556,2026-07-21 07:08:08.681768,20.52,20.17,20.52,20.52,1020,59,5.11,35,89,0.0,Clouds,overcast clouds,7
Őriszentpéter,46.828889,16.415278,2026-07-21 07:08:09.908388,20.63,20.32,20.63,20.63,1020,60,5.06,37,88,0.0,Clouds,overcast clouds,7
Törökbálint,47.45,18.908611,2026-07-21 07:08:11.135683,21.42,20.77,21.3,23.05,1019,44,0.45,128,100,0.34,Rain,light rain,7
Bicske alsó,47.486389,18.642778,2026-07-21 07:08:12.363089,21.26,20.64,21.19,21.72,1019,46,4.02,333,100,0.0,Clouds,overcast clouds,7
Bajánsenye,46.818056,16.358056,2026-07-21 07:08:13.599477,20.77,20.47,20.77,20.77,1020,60,5.12,38,87,0.0,Clouds,overcast clouds,7
Aquincum,47.566218,19.048273,2026-07-21 07:08:14.820353,22.18,21.6,21.55,22.75,1019,44,0.89,34,78,0.0,Clouds,broken clouds,7
Piliscsév,47.673889,18.791389,2026-07-21 07:08:16.047359,21.57,20.85,21.14,22.89,1019,41,3.22,324,38,0.0,Clouds,scattered clouds,7
Tát,47.741201,18.64783,2026-07-21 07:08:17.272414,22.07,21.48,22.07,22.07,1019,44,2.99,322,38,0.0,Clouds,scattered clouds,7
Süttő felső,47.756667,18.437222,2026-07-21 07:08:18.502730,20.34,19.58,20.34,20.34,1019,44,3.27,326,60,0.0,Clouds,broken clouds,7
Budatétény,47.405,19.016389,2026-07-21 07:08:19.735487,22.55,21.98,21.59,23.34,1019,43,1.34,56,100,0.0,Clouds,overcast clouds,7
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-07-21 07:08:20.969595,20.96,20.18,20.96,20.96,1019,41,4.77,351,43,0.0,Clouds,scattered clouds,7
