station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-06-17 13:34:25.187553,25.4,25.22,25.4,25.4,1018,47,0.6,238,100,0.0,Clouds,overcast clouds,13
Angyalföld,47.549722,19.09,2026-06-17 13:34:26.456032,27.98,27.72,26.67,28.31,1016,41,2.24,314,98,0.0,Clouds,overcast clouds,13
Felsőjánosfa,46.841389,16.544167,2026-06-17 13:34:27.729875,25.09,24.91,25.09,29.3,1018,48,3.81,288,94,0.0,Clouds,overcast clouds,13
Pankasz,46.835833,16.496111,2026-06-17 13:34:28.998331,29.21,30.2,29.21,29.21,1018,52,4.12,288,91,0.0,Clouds,overcast clouds,13
Nagyrákos,46.827222,16.455556,2026-06-17 13:34:30.266708,29.07,30.14,29.07,29.07,1018,53,4.1,288,89,0.0,Clouds,overcast clouds,13
Őriszentpéter,46.828889,16.415278,2026-06-17 13:34:31.545039,28.88,30.4,28.88,28.88,1018,57,3.75,289,86,0.0,Clouds,overcast clouds,13
Törökbálint,47.45,18.908611,2026-06-17 13:34:32.808717,26.74,26.87,26.45,28.08,1017,44,0.89,245,96,0.0,Clouds,overcast clouds,13
Bicske alsó,47.486389,18.642778,2026-06-17 13:34:34.079069,26.72,26.76,26.34,26.72,1017,42,2.64,325,93,0.0,Clouds,overcast clouds,13
Bajánsenye,46.818056,16.358056,2026-06-17 13:34:35.365607,29.1,28.8,29.1,29.1,1018,41,3.47,288,82,0.0,Clouds,broken clouds,13
Aquincum,47.566218,19.048273,2026-06-17 13:34:36.635375,28.16,27.88,26.7,28.34,1016,41,2.24,314,97,0.0,Clouds,overcast clouds,13
Piliscsév,47.673889,18.791389,2026-06-17 13:34:37.904511,26.73,26.91,26.29,27.92,1017,45,3.81,311,97,0.0,Clouds,overcast clouds,13
Tát,47.741201,18.64783,2026-06-17 13:34:39.166558,27.07,26.91,27.07,27.07,1017,40,3.7,313,98,0.0,Clouds,overcast clouds,13
Süttő felső,47.756667,18.437222,2026-06-17 13:34:40.435812,26.69,26.69,26.69,26.69,1017,41,3.23,318,95,0.0,Clouds,overcast clouds,13
Budatétény,47.405,19.016389,2026-06-17 13:34:41.699877,27.38,27.27,26.74,28.38,1017,42,2.24,314,97,0.0,Clouds,overcast clouds,13
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-06-17 13:34:42.967012,27.34,26.96,27.34,27.34,1017,37,5.01,331,100,0.0,Clouds,overcast clouds,13
Gödöllő-Állami telepek,47.564444,19.375556,2026-06-17 13:34:44.259572,27.66,27.2,26.19,27.82,1016,37,4.16,306,100,0.0,Clouds,overcast clouds,13
Dunakeszi alsó,47.607778,19.128889,2026-06-17 13:34:45.527256,28.19,27.91,26.67,28.3,1016,41,1.79,287,99,0.0,Clouds,overcast clouds,13
Vác-Alsóváros,47.773056,19.149722,2026-06-17 13:34:46.792985,28.28,27.99,27.03,28.28,1016,41,5.03,299,100,0.0,Clouds,overcast clouds,13
Szob alsó,47.816667,18.8725,2026-06-17 13:34:48.069450,27.06,26.91,27.06,27.06,1016,40,4.63,304,100,0.0,Clouds,overcast clouds,13
Zalaszentmihály-Pacsa,46.7225,16.951944,2026-06-17 13:34:49.346456,25.31,25.12,25.31,25.31,1018,47,0.75,262,97,0.0,Clouds,overcast clouds,13
Pötréte,46.682778,16.9575,2026-06-17 13:34:50.619033,25.31,25.12,25.31,25.31,1018,47,0.99,286,87,0.0,Clouds,overcast clouds,13
Felsőrajk,46.667222,16.982778,2026-06-17 13:34:51.890625,25.37,25.14,25.37,25.37,1018,45,1.25,291,86,0.0,Clouds,overcast clouds,13
Gelse,46.600556,16.982778,2026-06-17 13:34:53.167236,25.37,25.09,25.37,25.37,1018,43,1.68,309,68,0.0,Clouds,broken clouds,13
Őrtilos,46.297778,16.887778,2026-06-17 13:34:54.441435,28.71,29.18,28.71,28.71,1018,49,2.2,350,74,0.0,Clouds,broken clouds,13
Zákány,46.251944,16.9425,2026-06-17 13:34:55.716346,28.49,28.62,28.49,28.49,1018,46,1.68,33,93,0.0,Clouds,overcast clouds,13
Berzence,46.201389,17.143611,2026-06-17 13:34:56.980316,28.56,28.61,28.56,28.56,1018,45,1.32,45,98,0.0,Clouds,overcast clouds,13
Somogyudvarhely,46.163333,17.179722,2026-06-17 13:34:58.260389,28.5,28.54,28.5,28.5,1018,45,1.07,25,87,0.0,Clouds,overcast clouds,13
Bélavár,46.122778,17.207778,2026-06-17 13:34:59.531358,28.66,28.71,28.66,28.66,1018,45,1.11,340,64,0.0,Clouds,broken clouds,13
Vízvár,46.101389,17.239444,2026-06-17 13:35:00.802298,28.61,28.57,28.61,28.61,1018,44,1.4,323,50,0.0,Clouds,scattered clouds,13
Babócsa,46.028359,17.342276,2026-06-17 13:35:02.091700,28.78,28.65,28.78,28.78,1018,43,2.03,308,27,0.0,Clouds,scattered clouds,13
Péterhida-Komlósd,46.006667,17.358056,2026-06-17 13:35:03.359096,28.91,28.7,28.91,28.91,1018,42,2.2,306,23,0.0,Clouds,few clouds,13
Barcs,45.951944,17.446944,2026-06-17 13:35:04.624143,28.9,28.69,28.9,28.9,1018,42,2.39,307,24,0.0,Clouds,few clouds,13
Barcs felső,45.958333,17.486389,2026-06-17 13:35:05.897731,28.76,28.54,28.76,28.76,1018,42,2.44,308,26,0.0,Clouds,scattered clouds,13
Középrigóc,45.970556,17.525,2026-06-17 13:35:07.169440,28.6,28.47,28.6,28.6,1018,43,2.49,308,27,0.0,Clouds,scattered clouds,13
Darány,45.992222,17.598611,2026-06-17 13:35:08.441656,28.39,28.34,28.39,28.39,1018,44,2.8,306,30,0.0,Clouds,scattered clouds,13
Kisdobsza,46.012222,17.668056,2026-06-17 13:35:09.714352,28.31,28.34,28.31,28.31,1018,45,3.13,302,31,0.0,Clouds,scattered clouds,13
Nemeske,46.023333,17.705278,2026-06-17 13:35:10.984894,28.28,28.31,28.28,28.28,1018,45,3.23,300,32,0.0,Clouds,scattered clouds,13
Molvány,46.035278,17.748611,2026-06-17 13:35:12.250050,28.19,28.3,28.19,28.19,1018,46,3.64,295,32,0.0,Clouds,scattered clouds,13
Szigetvár,46.043333,17.801944,2026-06-17 13:35:13.518602,28.12,28.23,28.12,28.12,1018,46,3.76,293,33,0.0,Clouds,scattered clouds,13
Nagypeterd,46.039444,17.871667,2026-06-17 13:35:14.792369,28.05,28.16,28.05,28.05,1018,46,3.98,289,33,0.0,Clouds,scattered clouds,13
Szentdénes,46.036667,17.926944,2026-06-17 13:35:16.064136,27.96,28.07,27.96,27.96,1018,46,4.09,288,33,0.0,Clouds,scattered clouds,13
Háros,47.412222,19.035,2026-06-17 13:35:17.332096,27.38,27.27,26.7,28.34,1017,42,2.24,314,97,0.0,Clouds,overcast clouds,13
Nagytétény-Diósd,47.398333,18.974444,2026-06-17 13:35:18.612482,27.26,27.23,26.73,28.37,1017,43,3.46,313,97,0.0,Clouds,overcast clouds,13
Érdliget,47.390278,18.937778,2026-06-17 13:35:19.882837,27.11,27.1,26.65,28.28,1017,43,3.5,315,97,0.0,Clouds,overcast clouds,13
Érd felső,47.381111,18.922222,2026-06-17 13:35:21.148390,27.07,27.07,26.62,28.25,1017,43,3.56,318,97,0.0,Clouds,overcast clouds,13
Érd,47.369722,18.900833,2026-06-17 13:35:22.413673,27.01,27.03,26.58,28.21,1017,43,3.62,320,97,0.0,Clouds,overcast clouds,13
Százhalombatta,47.322222,18.899167,2026-06-17 13:35:23.683196,27.04,26.79,26.56,28.2,1017,38,3.73,323,99,0.0,Clouds,overcast clouds,13
Dunai Finomító,47.294444,18.878889,2026-06-17 13:35:24.949432,26.4,26.4,26.4,27.46,1017,37,4.26,329,99,0.0,Clouds,overcast clouds,13
Ercsi,47.247222,18.875278,2026-06-17 13:35:26.215000,26.63,26.63,26.63,27.68,1017,37,4.32,329,100,0.0,Clouds,overcast clouds,13
Iváncsa,47.177778,18.811944,2026-06-17 13:35:27.479975,27.05,26.75,27.05,27.05,1017,37,4.83,330,100,0.0,Clouds,overcast clouds,13
Pusztaszabolcs,47.139722,18.761667,2026-06-17 13:35:28.741831,27.17,26.89,27.17,27.17,1017,38,4.79,327,100,0.0,Clouds,overcast clouds,13
Szabadegyháza,47.082778,18.704167,2026-06-17 13:35:30.010935,27.17,26.94,27.17,27.17,1017,39,4.56,324,99,0.0,Clouds,overcast clouds,13
Sárosd,47.039722,18.660278,2026-06-17 13:35:31.276712,27.23,27.03,27.23,27.23,1017,40,4.23,323,99,0.0,Clouds,overcast clouds,13
Nagylók,46.979444,18.635833,2026-06-17 13:35:32.544220,26.86,26.91,26.86,26.86,1017,43,3.45,313,100,0.26,Rain,light rain,13
Sárbogárd,46.896944,18.611944,2026-06-17 13:35:33.821657,26.93,27.07,26.93,26.93,1017,45,2.91,304,100,0.0,Clouds,overcast clouds,13
Rétszilas,46.814167,18.601389,2026-06-17 13:35:35.083815,26.88,27.08,26.88,26.88,1017,46,2.89,298,100,0.0,Clouds,overcast clouds,13
Nagyatád,46.228611,17.354167,2026-06-17 13:35:36.352797,28.17,28.28,28.17,28.17,1018,46,1.99,304,53,0.0,Clouds,broken clouds,13
Budapest-Keleti,47.500278,19.084167,2026-06-17 13:35:37.622297,27.6,27.45,26.65,28.28,1016,42,2.24,314,97,0.0,Clouds,overcast clouds,13
Ferencváros,47.468611,19.088056,2026-06-17 13:35:38.892100,27.55,27.41,26.67,28.3,1016,42,2.24,314,97,0.0,Clouds,overcast clouds,13
Budapest-Nyugati,47.510833,19.0575,2026-06-17 13:35:40.168275,27.57,27.43,26.66,28.3,1016,42,2.24,314,97,0.0,Clouds,overcast clouds,13
Kőbánya felső,47.491944,19.133889,2026-06-17 13:35:41.448745,27.6,27.39,26.59,28.23,1016,41,2.24,314,99,0.0,Clouds,overcast clouds,13
Rákos,47.488889,19.174722,2026-06-17 13:35:42.718399,27.85,27.6,26.55,28.19,1016,41,1.79,288,99,0.0,Clouds,overcast clouds,13
Rákosrendező,47.525556,19.089444,2026-06-17 13:35:43.989423,28.0,27.73,26.69,28.33,1016,41,1.79,287,98,0.0,Clouds,overcast clouds,13
Zugló,47.511389,19.101389,2026-06-17 13:35:45.258081,27.94,27.68,26.65,28.29,1016,41,1.79,288,98,0.0,Clouds,overcast clouds,13
Mezőtárkány,47.725,20.480278,2026-06-17 13:35:46.531688,23.23,22.91,23.23,23.23,1016,50,5.24,281,81,0.0,Clouds,broken clouds,13
Istvántelek,47.550278,19.106389,2026-06-17 13:35:47.800663,28.11,27.83,26.68,28.32,1016,41,1.79,287,98,0.0,Clouds,overcast clouds,13
Rákospalota-Újpest,47.565833,19.111944,2026-06-17 13:35:49.068246,28.15,27.87,26.67,28.31,1016,41,1.79,287,98,0.0,Clouds,overcast clouds,13
Kőbánya alsó,47.483056,19.127222,2026-06-17 13:35:50.351904,27.86,27.68,26.6,28.24,1016,42,1.79,288,99,0.0,Clouds,overcast clouds,13
Kőbánya-Kispest,47.463889,19.149444,2026-06-17 13:35:51.623454,27.85,27.67,26.6,28.24,1016,42,1.79,288,99,0.0,Clouds,overcast clouds,13
Pestszentlőrinc,47.454722,19.182778,2026-06-17 13:35:52.901471,27.8,27.62,26.54,28.18,1016,42,3.44,309,99,0.0,Clouds,overcast clouds,13
Kispest,47.448135,19.157552,2026-06-17 13:35:54.170135,27.84,27.66,26.61,28.25,1016,42,1.79,288,98,0.0,Clouds,overcast clouds,13
Újpest,47.558889,19.079722,2026-06-17 13:35:55.435810,28.15,27.87,26.68,28.32,1016,41,1.79,287,97,0.0,Clouds,overcast clouds,13
Pestszentimre felső,47.413611,19.173333,2026-06-17 13:35:56.707592,27.84,27.66,26.64,28.27,1016,42,3.31,307,99,0.0,Clouds,overcast clouds,13
Dunakeszi,47.626111,19.136111,2026-06-17 13:35:57.971673,28.18,27.9,26.58,28.21,1016,41,1.79,287,99,0.0,Clouds,overcast clouds,13
Dunakeszi-Gyártelep,47.643611,19.135,2026-06-17 13:35:59.241411,28.25,27.89,26.62,28.26,1016,40,4.39,306,99,0.0,Clouds,overcast clouds,13
Alsógöd,47.676944,19.134444,2026-06-17 13:36:00.505204,28.24,27.88,26.62,28.25,1016,40,4.5,305,99,0.0,Clouds,overcast clouds,13
Göd,47.687778,19.1375,2026-06-17 13:36:01.773987,28.25,27.89,26.64,28.27,1016,40,4.5,305,99,0.0,Clouds,overcast clouds,13
Felsőgöd,47.705556,19.143333,2026-06-17 13:36:03.038467,28.27,27.9,26.68,28.32,1016,40,4.63,303,99,0.0,Clouds,overcast clouds,13
Sződ-Sződliget,47.728056,19.154722,2026-06-17 13:36:04.308643,28.24,27.88,26.67,28.31,1016,40,4.75,302,99,0.0,Clouds,overcast clouds,13
Vác,47.782778,19.133056,2026-06-17 13:36:05.577226,28.28,27.99,27.03,28.28,1016,41,5.03,299,100,0.0,Clouds,overcast clouds,13
Verőce,47.823889,19.029444,2026-06-17 13:36:06.850414,28.12,27.84,26.86,28.12,1016,41,5.13,298,100,0.0,Clouds,overcast clouds,13
Kismaros,47.8275,19.010278,2026-06-17 13:36:08.119429,26.99,26.91,26.99,26.99,1016,41,5.06,299,100,0.0,Clouds,overcast clouds,13
Nagymaros-Visegrád,47.791389,18.959167,2026-06-17 13:36:09.389057,27.01,26.87,27.01,28.27,1016,40,4.67,303,100,0.0,Clouds,overcast clouds,13
Nagymaros,47.780278,18.952222,2026-06-17 13:36:10.667240,27.09,26.93,27.09,28.34,1016,40,4.67,303,100,0.0,Clouds,overcast clouds,13
Zebegény,47.801389,18.908889,2026-06-17 13:36:11.936206,27.06,26.91,27.06,28.32,1016,40,4.76,302,100,0.0,Clouds,overcast clouds,13
Szob,47.821111,18.861944,2026-06-17 13:36:13.205951,27.02,26.88,27.02,27.02,1016,40,4.72,303,100,0.0,Clouds,overcast clouds,13
Alagimajor,47.601944,19.153889,2026-06-17 13:36:14.480733,28.19,27.91,27.0,28.26,1016,41,1.79,287,99,0.0,Clouds,overcast clouds,13
Fót,47.611389,19.181667,2026-06-17 13:36:15.749153,28.09,27.81,26.9,28.15,1016,41,4.32,307,99,0.0,Clouds,overcast clouds,13
Fótújfalu,47.615,19.192778,2026-06-17 13:36:17.022813,27.99,27.72,26.79,28.05,1016,41,4.32,307,99,0.0,Clouds,overcast clouds,13
Csomád,47.635556,19.222778,2026-06-17 13:36:18.300963,27.73,27.43,26.52,27.78,1016,40,4.37,307,99,0.0,Clouds,overcast clouds,13
