station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-04-20 16:18:35.741526,13.64,12.81,13.64,13.64,1014,67,0.68,193,74,6.48,Rain,heavy intensity rain,16
Angyalföld,47.549722,19.09,2026-04-20 16:18:36.902395,14.02,12.55,14.02,14.02,1012,41,4.02,325,62,0.0,Clouds,broken clouds,16
Felsőjánosfa,46.841389,16.544167,2026-04-20 16:18:38.060743,13.27,12.53,13.27,13.27,1014,72,1.95,271,74,0.42,Rain,light rain,16
Pankasz,46.835833,16.496111,2026-04-20 16:18:39.220235,12.94,12.17,12.94,12.94,1014,72,2.04,273,79,0.0,Clouds,broken clouds,16
Nagyrákos,46.827222,16.455556,2026-04-20 16:18:40.388206,12.88,12.13,12.88,12.88,1014,73,2.02,274,81,0.0,Clouds,broken clouds,16
Őriszentpéter,46.828889,16.415278,2026-04-20 16:18:41.549135,12.96,12.22,12.96,12.96,1014,73,1.83,274,85,0.0,Clouds,overcast clouds,16
Törökbálint,47.45,18.908611,2026-04-20 16:18:42.717792,13.87,12.41,13.87,13.87,1012,42,4.25,335,53,0.0,Clouds,broken clouds,16
Bicske alsó,47.486389,18.642778,2026-04-20 16:18:43.882118,13.92,12.49,13.92,13.92,1012,43,3.86,356,62,0.0,Clouds,broken clouds,16
Bajánsenye,46.818056,16.358056,2026-04-20 16:18:45.039107,13.02,12.31,13.02,13.02,1014,74,1.57,264,89,0.0,Clouds,overcast clouds,16
Aquincum,47.566218,19.048273,2026-04-20 16:18:46.196788,13.63,12.15,13.63,13.63,1012,42,3.73,325,62,0.0,Clouds,broken clouds,16
Piliscsév,47.673889,18.791389,2026-04-20 16:18:47.355104,13.44,11.96,13.44,13.44,1012,43,3.72,337,55,0.0,Clouds,broken clouds,16
Tát,47.741201,18.64783,2026-04-20 16:18:48.516170,13.94,12.54,13.94,13.94,1012,44,4.13,339,68,0.0,Clouds,broken clouds,16
Süttő felső,47.756667,18.437222,2026-04-20 16:18:49.681592,14.0,12.63,14.0,14.0,1013,45,4.37,353,68,0.0,Clouds,broken clouds,16
Budatétény,47.405,19.016389,2026-04-20 16:18:50.839674,13.94,12.46,13.94,13.94,1012,41,4.4,330,53,0.0,Clouds,broken clouds,16
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-04-20 16:18:51.999325,14.55,13.21,14.55,14.55,1012,44,2.8,337,79,0.0,Clouds,broken clouds,16
Gödöllő-Állami telepek,47.564444,19.375556,2026-04-20 16:18:53.160614,12.97,11.37,12.97,12.97,1012,40,4.93,327,48,0.0,Clouds,scattered clouds,16
Dunakeszi alsó,47.607778,19.128889,2026-04-20 16:18:54.319742,13.83,12.34,13.83,13.83,1012,41,4.0,325,64,0.0,Clouds,broken clouds,16
Vác-Alsóváros,47.773056,19.149722,2026-04-20 16:18:55.497612,13.32,11.83,13.32,13.32,1012,43,4.1,323,76,0.0,Clouds,broken clouds,16
