station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-04-25 12:26:08.698776,21.84,20.94,21.84,21.84,1014,33,1.55,194,26,0.0,Clouds,scattered clouds,12
Angyalföld,47.549722,19.09,2026-04-25 12:26:09.903140,20.8,19.95,19.82,22.09,1013,39,8.23,300,0,0.0,Clear,clear sky,12
Felsőjánosfa,46.841389,16.544167,2026-04-25 12:26:11.099126,23.19,22.45,23.19,23.19,1014,34,2.37,232,19,0.0,Clouds,few clouds,12
Pankasz,46.835833,16.496111,2026-04-25 12:26:12.300715,23.1,22.35,23.1,23.1,1014,34,2.22,223,17,0.0,Clouds,few clouds,12
Nagyrákos,46.827222,16.455556,2026-04-25 12:26:13.503645,22.96,22.2,22.96,22.96,1014,34,2.13,217,16,0.0,Clouds,few clouds,12
Őriszentpéter,46.828889,16.415278,2026-04-25 12:26:14.715069,22.77,21.99,22.77,22.77,1014,34,1.96,204,14,0.0,Clouds,few clouds,12
Törökbálint,47.45,18.908611,2026-04-25 12:26:15.918656,20.71,19.91,19.6,21.86,1012,41,4.02,297,9,0.0,Clear,clear sky,12
Bicske alsó,47.486389,18.642778,2026-04-25 12:26:17.117479,21.43,20.67,19.49,21.75,1013,40,7.36,307,14,0.0,Clouds,few clouds,12
Bajánsenye,46.818056,16.358056,2026-04-25 12:26:18.310183,22.99,22.08,22.99,22.99,1014,28,1.79,199,13,0.0,Clouds,few clouds,12
Aquincum,47.566218,19.048273,2026-04-25 12:26:19.512896,20.74,19.91,19.85,22.11,1013,40,4.02,297,13,0.0,Clouds,few clouds,12
Piliscsév,47.673889,18.791389,2026-04-25 12:26:20.717141,19.8,18.98,19.43,21.7,1013,44,6.23,305,35,0.0,Clouds,scattered clouds,12
Tát,47.741201,18.64783,2026-04-25 12:26:21.919556,19.84,18.92,19.84,19.84,1013,40,6.05,305,52,0.0,Clouds,broken clouds,12
Süttő felső,47.756667,18.437222,2026-04-25 12:26:23.116095,21.23,20.43,21.23,21.23,1013,39,6.13,305,53,0.0,Clouds,broken clouds,12
Budatétény,47.405,19.016389,2026-04-25 12:26:24.315467,20.82,19.98,19.89,22.15,1013,39,8.23,300,0,0.0,Clear,clear sky,12
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-04-25 12:26:25.514040,21.05,20.23,21.05,21.05,1013,39,7.09,311,17,0.0,Clouds,few clouds,12
Gödöllő-Állami telepek,47.564444,19.375556,2026-04-25 12:26:26.711971,20.7,19.61,19.52,20.74,1013,30,8.23,300,0,0.0,Clear,clear sky,12
Dunakeszi alsó,47.607778,19.128889,2026-04-25 12:26:27.914854,20.78,19.96,19.82,22.08,1013,40,3.13,337,12,0.0,Clouds,few clouds,12
Vác-Alsóváros,47.773056,19.149722,2026-04-25 12:26:29.107465,21.06,20.24,19.8,21.06,1013,39,6.57,300,25,0.0,Clouds,scattered clouds,12
Szob alsó,47.816667,18.8725,2026-04-25 12:26:30.299092,19.83,18.91,19.83,19.83,1013,40,6.19,301,45,0.0,Clouds,scattered clouds,12
Zalaszentmihály-Pacsa,46.7225,16.951944,2026-04-25 12:26:31.503440,21.75,20.71,21.75,21.75,1014,28,3.09,250,0,0.0,Clear,clear sky,12
Pötréte,46.682778,16.9575,2026-04-25 12:26:32.700283,21.75,20.71,21.75,21.75,1014,28,3.09,250,0,0.0,Clear,clear sky,12
Felsőrajk,46.667222,16.982778,2026-04-25 12:26:33.902269,21.81,20.78,21.81,21.81,1014,28,3.09,250,0,0.0,Clear,clear sky,12
Gelse,46.600556,16.982778,2026-04-25 12:26:35.096470,21.81,20.78,21.81,21.81,1014,28,3.09,250,0,0.0,Clear,clear sky,12
Őrtilos,46.297778,16.887778,2026-04-25 12:26:36.294317,22.87,22.18,22.87,22.87,1014,37,1.96,202,38,0.0,Clouds,scattered clouds,12
Zákány,46.251944,16.9425,2026-04-25 12:26:37.505333,22.5,21.8,22.5,22.5,1014,38,1.93,219,46,0.0,Clouds,scattered clouds,12
Berzence,46.201389,17.143611,2026-04-25 12:26:38.713578,22.64,21.93,22.64,22.64,1015,37,2.19,250,50,0.0,Clouds,scattered clouds,12
Somogyudvarhely,46.163333,17.179722,2026-04-25 12:26:39.914368,22.63,21.91,22.63,22.63,1014,37,2.24,252,52,0.0,Clouds,broken clouds,12
Bélavár,46.122778,17.207778,2026-04-25 12:26:41.111966,22.78,22.08,22.78,22.78,1015,37,2.21,252,54,0.0,Clouds,broken clouds,12
Vízvár,46.101389,17.239444,2026-04-25 12:26:42.307106,22.73,22.0,22.73,22.73,1015,36,2.19,249,54,0.0,Clouds,broken clouds,12
Babócsa,46.028359,17.342276,2026-04-25 12:26:43.508634,22.87,22.13,22.87,22.87,1014,35,2.1,242,53,0.0,Clouds,broken clouds,12
Péterhida-Komlósd,46.006667,17.358056,2026-04-25 12:26:44.707632,22.97,22.21,22.97,22.97,1014,34,2.07,241,52,0.0,Clouds,broken clouds,12
Barcs,45.951944,17.446944,2026-04-25 12:26:45.921557,22.98,22.25,22.98,22.98,1014,35,1.95,246,49,0.0,Clouds,scattered clouds,12
Barcs felső,45.958333,17.486389,2026-04-25 12:26:47.122433,22.83,22.08,22.83,22.83,1014,35,1.88,248,49,0.0,Clouds,scattered clouds,12
