station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-05-16 01:01:05.767809,10.84,10.46,10.84,10.84,1000,95,1.02,179,100,0.0,Clouds,overcast clouds,1
Angyalföld,47.549722,19.09,2026-05-16 01:01:06.922685,11.56,11.17,11.11,12.32,1001,92,2.06,350,100,7.29,Rain,heavy intensity rain,1
Felsőjánosfa,46.841389,16.544167,2026-05-16 01:01:08.093712,10.55,10.14,10.55,10.55,1000,95,1.2,288,100,0.0,Clouds,overcast clouds,1
Pankasz,46.835833,16.496111,2026-05-16 01:01:09.266126,10.17,9.72,10.17,10.17,1000,95,1.18,279,100,0.0,Clouds,overcast clouds,1
Nagyrákos,46.827222,16.455556,2026-05-16 01:01:10.419074,10.08,9.62,10.08,10.08,1000,95,1.18,274,100,0.0,Clouds,overcast clouds,1
Őriszentpéter,46.828889,16.415278,2026-05-16 01:01:11.575201,10.14,9.69,10.14,10.14,1000,95,1.25,263,100,0.0,Clouds,overcast clouds,1
Törökbálint,47.45,18.908611,2026-05-16 01:01:12.729480,11.35,10.94,10.89,11.85,1001,92,0.45,86,100,11.53,Rain,heavy intensity rain,1
Bicske alsó,47.486389,18.642778,2026-05-16 01:01:13.885507,11.11,10.78,10.78,11.73,1001,96,1.22,45,100,10.29,Rain,heavy intensity rain,1
Bajánsenye,46.818056,16.358056,2026-05-16 01:01:15.038774,10.19,9.75,10.19,10.19,1000,95,1.47,259,100,0.0,Clouds,overcast clouds,1
Aquincum,47.566218,19.048273,2026-05-16 01:01:16.193073,11.57,11.21,11.14,12.34,1001,93,0.45,86,100,7.29,Rain,heavy intensity rain,1
Piliscsév,47.673889,18.791389,2026-05-16 01:01:17.350816,11.09,10.84,10.73,11.26,1001,99,0.79,41,100,4.0,Rain,moderate rain,1
Tát,47.741201,18.64783,2026-05-16 01:01:18.506721,11.51,11.22,11.51,11.51,1001,96,0.47,348,100,8.91,Rain,heavy intensity rain,1
Süttő felső,47.756667,18.437222,2026-05-16 01:01:19.659081,11.87,11.62,11.87,11.87,1001,96,0.25,69,100,7.72,Rain,heavy intensity rain,1
Budatétény,47.405,19.016389,2026-05-16 01:01:20.821086,11.81,11.42,11.18,12.38,1001,91,2.06,350,100,6.68,Rain,heavy intensity rain,1
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-05-16 01:01:21.977379,12.37,12.12,12.37,12.37,1000,94,3.62,83,100,9.99,Rain,heavy intensity rain,1
Gödöllő-Állami telepek,47.564444,19.375556,2026-05-16 01:01:23.130037,11.43,11.24,10.63,11.83,1001,100,2.06,350,100,4.34,Rain,heavy intensity rain,1
