station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-03-05 07:02:31.897444,3.66,2.19,3.66,3.66,1027,87,1.67,318,0,0.0,Clear,clear sky,7
Angyalföld,47.549722,19.09,2026-03-05 07:02:33.188410,5.31,5.31,5.31,5.31,1025,78,1.32,355,0,0.0,Clear,clear sky,7
Felsőjánosfa,46.841389,16.544167,2026-03-05 07:02:34.478018,3.4,3.4,3.4,3.4,1027,84,1.18,314,0,0.0,Clear,clear sky,7
Pankasz,46.835833,16.496111,2026-03-05 07:02:35.715219,3.09,3.09,3.09,3.09,1027,84,1.19,311,0,0.0,Clear,clear sky,7
Nagyrákos,46.827222,16.455556,2026-03-05 07:02:36.946548,3.03,3.03,3.03,3.03,1027,84,1.2,309,0,0.0,Clear,clear sky,7
Őriszentpéter,46.828889,16.415278,2026-03-05 07:02:38.182943,3.12,3.12,3.12,3.12,1027,84,1.2,306,0,0.0,Clear,clear sky,7
Törökbálint,47.45,18.908611,2026-03-05 07:02:39.477682,5.24,3.54,5.24,5.24,1025,79,2.11,341,1,0.0,Clear,clear sky,7
Bicske alsó,47.486389,18.642778,2026-03-05 07:02:40.735644,4.9,2.65,4.9,4.9,1025,84,2.66,325,0,0.0,Clear,clear sky,7
Bajánsenye,46.818056,16.358056,2026-03-05 07:02:41.974022,3.23,3.23,3.23,3.23,1027,84,1.19,306,0,0.0,Clear,clear sky,7
Aquincum,47.566218,19.048273,2026-03-05 07:02:43.207717,4.88,3.93,4.88,4.88,1025,79,1.41,342,0,0.0,Clear,clear sky,7
Piliscsév,47.673889,18.791389,2026-03-05 07:02:44.442911,4.69,3.11,4.69,4.69,1025,83,1.9,322,0,0.0,Clear,clear sky,7
Tát,47.741201,18.64783,2026-03-05 07:02:45.687117,4.89,4.89,4.89,4.89,1026,84,1.29,294,0,0.0,Clear,clear sky,7
Süttő felső,47.756667,18.437222,2026-03-05 07:02:46.928623,4.61,4.61,4.61,4.61,1026,85,1.29,278,0,0.0,Clear,clear sky,7
Budatétény,47.405,19.016389,2026-03-05 07:02:48.167009,5.51,4.31,5.51,5.51,1025,77,1.68,346,2,0.0,Clear,clear sky,7
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-03-05 07:02:49.403138,5.11,3.16,5.11,5.11,1026,82,2.35,321,0,0.0,Clear,clear sky,7
Gödöllő-Állami telepek,47.564444,19.375556,2026-03-05 07:02:50.642348,4.73,3.19,4.73,4.73,1025,79,1.87,8,1,0.0,Clear,clear sky,7
Dunakeszi alsó,47.607778,19.128889,2026-03-05 07:02:51.936244,5.23,4.43,5.23,5.23,1025,78,1.34,356,0,0.0,Clear,clear sky,7
Vác-Alsóváros,47.773056,19.149722,2026-03-05 07:02:53.187669,5.08,4.19,5.08,5.08,1025,80,1.39,342,0,0.0,Clear,clear sky,7
Szob alsó,47.816667,18.8725,2026-03-05 07:02:54.423685,5.03,5.03,5.03,5.03,1026,82,1.12,309,0,0.0,Clear,clear sky,7
Zalaszentmihály-Pacsa,46.7225,16.951944,2026-03-05 07:02:55.669918,3.68,2.26,3.68,3.68,1027,87,1.64,317,0,0.0,Clear,clear sky,7
Pötréte,46.682778,16.9575,2026-03-05 07:02:56.905877,3.72,2.35,3.72,3.72,1027,87,1.6,318,0,0.0,Clear,clear sky,7
Felsőrajk,46.667222,16.982778,2026-03-05 07:02:58.154836,3.67,2.14,3.67,3.67,1027,88,1.72,318,0,0.0,Clear,clear sky,7
Gelse,46.600556,16.982778,2026-03-05 07:02:59.451180,3.75,2.26,3.75,3.75,1027,87,1.7,320,0,0.0,Clear,clear sky,7
Őrtilos,46.297778,16.887778,2026-03-05 07:03:00.690556,4.14,2.36,4.14,4.14,1027,81,2.01,312,0,0.0,Clear,clear sky,7
Zákány,46.251944,16.9425,2026-03-05 07:03:01.995119,3.94,1.98,3.94,3.94,1027,82,2.15,319,0,0.0,Clear,clear sky,7
