station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-06-20 12:54:01.938978,32.98,33.14,32.98,32.98,1020,37,3.62,175,61,0.0,Clouds,broken clouds,12
Angyalföld,47.549722,19.09,2026-06-20 12:54:03.135052,34.46,34.96,32.78,35.96,1020,35,1.34,229,12,0.0,Clouds,few clouds,12
Felsőjánosfa,46.841389,16.544167,2026-06-20 12:54:04.332705,32.08,32.77,32.08,32.08,1020,42,3.51,196,0,0.0,Clear,clear sky,12
Pankasz,46.835833,16.496111,2026-06-20 12:54:05.525016,31.99,33.02,31.99,31.99,1020,44,3.47,193,1,0.0,Clear,clear sky,12
Nagyrákos,46.827222,16.455556,2026-06-20 12:54:06.719284,31.85,33.0,31.85,31.85,1020,45,3.43,190,0,0.0,Clear,clear sky,12
Őriszentpéter,46.828889,16.415278,2026-06-20 12:54:07.911958,31.66,33.1,31.66,31.66,1020,47,3.28,181,0,0.0,Clear,clear sky,12
Törökbálint,47.45,18.908611,2026-06-20 12:54:09.109686,32.85,32.95,32.56,34.75,1020,37,1.34,229,27,0.0,Clouds,scattered clouds,12
Bicske alsó,47.486389,18.642778,2026-06-20 12:54:10.305740,32.83,32.4,32.45,32.83,1020,34,2.7,204,58,0.0,Clouds,broken clouds,12
Bajánsenye,46.818056,16.358056,2026-06-20 12:54:11.501636,31.88,31.94,31.88,31.88,1021,39,3.21,173,0,0.0,Clear,clear sky,12
Aquincum,47.566218,19.048273,2026-06-20 12:54:12.697693,34.41,35.12,32.81,35.99,1020,36,1.34,229,10,0.0,Clear,clear sky,12
Piliscsév,47.673889,18.791389,2026-06-20 12:54:13.893094,32.88,32.81,32.4,34.59,1020,36,1.82,200,30,0.0,Clouds,scattered clouds,12
Tát,47.741201,18.64783,2026-06-20 12:54:15.091251,33.18,33.05,33.18,33.18,1020,35,1.45,192,16,0.0,Clouds,few clouds,12
Süttő felső,47.756667,18.437222,2026-06-20 12:54:16.289122,32.7,32.22,32.7,32.7,1020,34,1.45,216,32,0.0,Clouds,scattered clouds,12
Budatétény,47.405,19.016389,2026-06-20 12:54:17.490662,34.96,35.76,32.85,36.03,1020,35,2.68,226,15,0.0,Clouds,few clouds,12
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-06-20 12:54:18.683993,32.87,31.98,32.87,32.87,1020,31,3.46,224,46,0.0,Clouds,scattered clouds,12
Gödöllő-Állami telepek,47.564444,19.375556,2026-06-20 12:54:19.882147,34.17,34.3,32.3,34.49,1020,34,1.69,180,37,0.0,Clouds,scattered clouds,12
Dunakeszi alsó,47.607778,19.128889,2026-06-20 12:54:21.078647,34.51,35.04,32.78,35.96,1020,35,0.89,118,17,0.0,Clouds,few clouds,12
Vác-Alsóváros,47.773056,19.149722,2026-06-20 12:54:22.279328,34.95,36.55,33.14,34.95,1020,38,1.85,256,35,0.0,Clouds,scattered clouds,12
Szob alsó,47.816667,18.8725,2026-06-20 12:54:23.479851,33.17,33.42,33.17,33.17,1020,37,1.91,210,21,0.0,Clouds,few clouds,12
Zalaszentmihály-Pacsa,46.7225,16.951944,2026-06-20 12:54:24.676232,32.89,33.2,32.89,32.89,1020,38,3.48,175,70,0.0,Clouds,broken clouds,12
Pötréte,46.682778,16.9575,2026-06-20 12:54:25.884676,32.83,33.31,32.83,32.83,1021,39,3.33,176,77,0.0,Clouds,broken clouds,12
Felsőrajk,46.667222,16.982778,2026-06-20 12:54:27.091107,32.78,33.04,32.78,32.78,1021,38,3.43,175,86,0.0,Clouds,overcast clouds,12
Gelse,46.600556,16.982778,2026-06-20 12:54:28.294055,32.67,33.07,32.67,32.67,1021,39,3.19,177,93,0.0,Clouds,overcast clouds,12
Őrtilos,46.297778,16.887778,2026-06-20 12:54:29.487878,32.38,33.44,32.38,32.38,1021,43,2.61,176,51,0.0,Clouds,broken clouds,12
Zákány,46.251944,16.9425,2026-06-20 12:54:30.684709,32.17,32.9,32.17,32.17,1021,42,2.54,176,90,0.0,Clouds,overcast clouds,12
Berzence,46.201389,17.143611,2026-06-20 12:54:31.882381,32.3,33.1,32.3,32.3,1021,42,2.38,156,95,0.0,Clouds,overcast clouds,12
Somogyudvarhely,46.163333,17.179722,2026-06-20 12:54:33.077700,32.18,32.92,32.18,32.18,1021,42,2.44,148,85,0.0,Clouds,overcast clouds,12
Bélavár,46.122778,17.207778,2026-06-20 12:54:34.276418,32.16,32.89,32.16,32.16,1021,42,2.59,136,66,0.0,Clouds,broken clouds,12
Vízvár,46.101389,17.239444,2026-06-20 12:54:35.473649,31.99,32.82,31.99,31.99,1021,43,2.75,130,52,0.0,Clouds,broken clouds,12
Babócsa,46.028359,17.342276,2026-06-20 12:54:36.666861,31.97,32.6,31.97,31.97,1021,42,3.03,121,22,0.0,Clouds,few clouds,12
Péterhida-Komlósd,46.006667,17.358056,2026-06-20 12:54:37.864258,32.05,32.72,32.05,32.05,1021,42,3.04,119,13,0.0,Clouds,few clouds,12
Barcs,45.951944,17.446944,2026-06-20 12:54:39.067314,31.98,32.43,31.98,31.98,1021,41,3.15,116,2,0.0,Clear,clear sky,12
Barcs felső,45.958333,17.486389,2026-06-20 12:54:40.264240,31.8,32.35,31.8,31.8,1021,42,3.21,118,3,0.0,Clear,clear sky,12
Középrigóc,45.970556,17.525,2026-06-20 12:54:41.459188,31.61,32.07,31.61,31.61,1021,42,3.26,120,4,0.0,Clear,clear sky,12
Darány,45.992222,17.598611,2026-06-20 12:54:42.650976,31.33,32.01,31.33,31.33,1021,44,3.3,132,5,0.0,Clear,clear sky,12
Kisdobsza,46.012222,17.668056,2026-06-20 12:54:43.849611,31.22,32.03,31.22,31.22,1021,45,3.28,141,5,0.0,Clear,clear sky,12
Nemeske,46.023333,17.705278,2026-06-20 12:54:45.046172,31.15,31.92,31.15,31.15,1021,45,3.27,144,5,0.0,Clear,clear sky,12
Molvány,46.035278,17.748611,2026-06-20 12:54:46.238381,31.04,31.93,31.04,31.04,1021,46,3.21,153,6,0.0,Clear,clear sky,12
Szigetvár,46.043333,17.801944,2026-06-20 12:54:47.434365,30.97,31.83,30.97,30.97,1021,46,3.19,156,6,0.0,Clear,clear sky,12
Nagypeterd,46.039444,17.871667,2026-06-20 12:54:48.631447,30.9,31.72,30.9,30.9,1021,46,3.12,162,6,0.0,Clear,clear sky,12
Szentdénes,46.036667,17.926944,2026-06-20 12:54:49.828932,30.83,31.62,30.83,30.83,1021,46,3.08,165,6,0.0,Clear,clear sky,12
Háros,47.412222,19.035,2026-06-20 12:54:51.027453,34.84,35.57,32.81,36.23,1020,35,2.68,226,15,0.0,Clouds,few clouds,12
Nagytétény-Diósd,47.398333,18.974444,2026-06-20 12:54:52.226063,34.67,35.3,32.84,36.27,1020,35,2.68,226,19,0.0,Clouds,few clouds,12
Érdliget,47.390278,18.937778,2026-06-20 12:54:53.418409,34.46,34.96,32.76,36.18,1020,35,2.68,226,23,0.0,Clouds,few clouds,12
Érd felső,47.381111,18.922222,2026-06-20 12:54:54.633933,33.18,33.44,32.73,34.92,1020,37,2.61,246,29,0.0,Clouds,scattered clouds,12
Érd,47.369722,18.900833,2026-06-20 12:54:55.834231,33.12,33.35,32.69,34.88,1020,37,2.63,244,29,0.0,Clouds,scattered clouds,12
Százhalombatta,47.322222,18.899167,2026-06-20 12:54:57.026939,33.15,32.34,32.67,34.87,1020,31,2.67,237,29,0.0,Clouds,scattered clouds,12
Dunai Finomító,47.294444,18.878889,2026-06-20 12:54:58.220380,35.66,36.39,32.51,35.69,1020,33,2.77,232,40,0.0,Clouds,scattered clouds,12
Ercsi,47.247222,18.875278,2026-06-20 12:54:59.412830,35.91,36.27,32.74,35.92,1020,31,2.83,230,39,0.0,Clouds,scattered clouds,12
Iváncsa,47.177778,18.811944,2026-06-20 12:55:00.610294,32.48,31.5,32.48,32.48,1020,31,3.1,222,38,0.0,Clouds,scattered clouds,12
Pusztaszabolcs,47.139722,18.761667,2026-06-20 12:55:01.802824,32.63,31.68,32.63,32.63,1020,31,3.29,216,32,0.0,Clouds,scattered clouds,12
Szabadegyháza,47.082778,18.704167,2026-06-20 12:55:02.995145,32.68,31.75,32.68,32.68,1020,31,3.48,212,29,0.0,Clouds,scattered clouds,12
Sárosd,47.039722,18.660278,2026-06-20 12:55:04.199562,32.83,31.93,32.83,32.83,1020,31,3.58,210,32,0.0,Clouds,scattered clouds,12
Nagylók,46.979444,18.635833,2026-06-20 12:55:05.400151,32.59,31.78,32.59,32.59,1020,32,3.5,205,22,0.0,Clouds,few clouds,12
Sárbogárd,46.896944,18.611944,2026-06-20 12:55:06.597680,32.69,31.9,32.69,32.69,1020,32,3.09,207,19,0.0,Clouds,few clouds,12
Rétszilas,46.814167,18.601389,2026-06-20 12:55:07.796877,32.58,31.91,32.58,32.58,1020,33,2.58,214,14,0.0,Clouds,few clouds,12
Nagyatád,46.228611,17.354167,2026-06-20 12:55:08.998458,32.0,32.46,32.0,32.0,1021,41,3.03,146,64,0.0,Clouds,broken clouds,12
Budapest-Keleti,47.500278,19.084167,2026-06-20 12:55:10.199222,34.13,34.45,32.76,36.18,1020,35,2.68,226,11,0.0,Clouds,few clouds,12
Ferencváros,47.468611,19.088056,2026-06-20 12:55:11.397025,34.33,34.76,32.78,36.2,1020,35,2.68,226,12,0.0,Clouds,few clouds,12
Budapest-Nyugati,47.510833,19.0575,2026-06-20 12:55:12.583649,33.88,34.07,32.75,35.92,1020,35,2.68,226,11,0.0,Clouds,few clouds,12
Kőbánya felső,47.491944,19.133889,2026-06-20 12:55:13.779435,34.38,34.61,32.7,36.12,1020,34,0.89,118,14,0.0,Clouds,few clouds,12
Rákos,47.488889,19.174722,2026-06-20 12:55:14.973248,34.69,34.86,32.66,36.09,1020,33,0.45,223,17,0.0,Clouds,few clouds,12
Rákosrendező,47.525556,19.089444,2026-06-20 12:55:16.172664,34.24,34.62,32.8,36.23,1020,35,1.34,229,12,0.0,Clouds,few clouds,12
Zugló,47.511389,19.101389,2026-06-20 12:55:17.365498,34.19,34.54,32.76,36.19,1020,35,1.34,229,12,0.0,Clouds,few clouds,12
Mezőtárkány,47.725,20.480278,2026-06-20 12:55:18.558114,29.19,29.2,29.19,29.19,1020,44,2.48,241,99,17.76,Rain,very heavy rain,12
Istvántelek,47.550278,19.106389,2026-06-20 12:55:19.753712,34.4,34.87,32.79,36.22,1020,35,0.89,118,12,0.0,Clouds,few clouds,12
Rákospalota-Újpest,47.565833,19.111944,2026-06-20 12:55:20.950206,34.47,34.98,32.78,36.21,1020,35,0.89,118,13,0.0,Clouds,few clouds,12
Kőbánya alsó,47.483056,19.127222,2026-06-20 12:55:22.140339,34.38,34.61,32.71,36.14,1020,34,2.68,226,14,0.0,Clouds,few clouds,12
Kőbánya-Kispest,47.463889,19.149444,2026-06-20 12:55:23.340625,34.63,35.0,32.71,36.14,1020,34,0.45,223,14,0.0,Clouds,few clouds,12
Pestszentlőrinc,47.454722,19.182778,2026-06-20 12:55:24.537567,34.83,35.08,32.65,36.08,1020,33,2.0,227,18,0.0,Clouds,few clouds,12
Kispest,47.448135,19.157552,2026-06-20 12:55:25.731973,34.75,35.19,32.72,36.14,1020,34,0.45,223,15,0.0,Clouds,few clouds,12
Újpest,47.558889,19.079722,2026-06-20 12:55:26.924519,34.34,34.78,32.79,36.22,1020,35,1.34,229,10,0.0,Clear,clear sky,12
Pestszentimre felső,47.413611,19.173333,2026-06-20 12:55:28.123968,34.96,35.28,32.75,36.17,1020,33,1.98,226,18,0.0,Clouds,few clouds,12
Dunakeszi,47.626111,19.136111,2026-06-20 12:55:29.315382,34.4,34.87,32.69,36.11,1020,35,0.89,118,18,0.0,Clouds,few clouds,12
