station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-07-30 12:49:11.097372,36.75,35.86,36.75,36.75,1017,24,2.63,216,0,0.0,Clear,clear sky,12
Angyalföld,47.549722,19.09,2026-07-30 12:49:12.339840,35.23,34.21,34.98,37.09,1018,26,0.89,44,0,0.0,Clear,clear sky,12
Felsőjánosfa,46.841389,16.544167,2026-07-30 12:49:13.571896,36.29,35.66,36.29,36.29,1017,26,2.36,169,0,0.0,Clear,clear sky,12
Pankasz,46.835833,16.496111,2026-07-30 12:49:14.808979,35.99,35.45,35.99,35.99,1017,27,2.49,167,0,0.0,Clear,clear sky,12
Nagyrákos,46.827222,16.455556,2026-07-30 12:49:16.046565,35.94,35.38,35.94,35.94,1017,27,2.55,168,0,0.0,Clear,clear sky,12
Őriszentpéter,46.828889,16.415278,2026-07-30 12:49:17.288470,36.04,35.52,36.04,36.04,1017,27,2.62,175,0,0.0,Clear,clear sky,12
Törökbálint,47.45,18.908611,2026-07-30 12:49:18.528624,36.26,35.84,34.75,36.86,1018,27,0.89,169,0,0.0,Clear,clear sky,12
Bicske alsó,47.486389,18.642778,2026-07-30 12:49:19.757299,36.75,35.65,35.62,36.75,1018,23,3.0,122,0,0.0,Clear,clear sky,12
Bajánsenye,46.818056,16.358056,2026-07-30 12:49:20.992429,36.12,35.64,36.12,36.12,1017,27,2.65,180,0,0.0,Clear,clear sky,12
Aquincum,47.566218,19.048273,2026-07-30 12:49:22.222502,35.19,34.16,35.01,37.11,1018,26,0.89,44,0,0.0,Clear,clear sky,12
Piliscsév,47.673889,18.791389,2026-07-30 12:49:23.459856,34.59,33.09,34.59,35.12,1018,24,2.32,116,0,0.0,Clear,clear sky,12
Tát,47.741201,18.64783,2026-07-30 12:49:24.688424,33.18,31.47,33.18,33.18,1018,24,2.39,135,0,0.0,Clear,clear sky,12
Süttő felső,47.756667,18.437222,2026-07-30 12:49:25.924045,35.05,33.5,35.05,35.05,1017,23,2.75,156,0,0.0,Clear,clear sky,12
Budatétény,47.405,19.016389,2026-07-30 12:49:27.158639,35.93,35.36,35.05,37.15,1018,27,0.89,169,0,0.0,Clear,clear sky,12
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-07-30 12:49:28.390202,35.86,34.03,35.86,35.86,1017,20,2.65,119,0,0.0,Clear,clear sky,12
Gödöllő-Állami telepek,47.564444,19.375556,2026-07-30 12:49:29.622819,34.49,32.71,34.49,35.02,1018,22,0.89,138,0,0.0,Clear,clear sky,12
Dunakeszi alsó,47.607778,19.128889,2026-07-30 12:49:30.862794,35.17,33.96,34.97,37.08,1018,25,0.89,44,0,0.0,Clear,clear sky,12
Vác-Alsóváros,47.773056,19.149722,2026-07-30 12:49:32.098126,34.95,33.52,33.14,34.95,1018,24,2.67,189,0,0.0,Clear,clear sky,12
Szob alsó,47.816667,18.8725,2026-07-30 12:49:33.330559,33.17,31.57,33.17,33.17,1018,25,2.07,158,0,0.0,Clear,clear sky,12
Zalaszentmihály-Pacsa,46.7225,16.951944,2026-07-30 12:49:34.568335,36.78,35.9,36.78,36.78,1017,24,2.42,213,0,0.0,Clear,clear sky,12
Pötréte,46.682778,16.9575,2026-07-30 12:49:35.809094,36.84,35.98,36.84,36.84,1017,24,2.17,208,0,0.0,Clear,clear sky,12
Felsőrajk,46.667222,16.982778,2026-07-30 12:49:37.043238,36.86,35.8,36.86,36.86,1017,23,2.16,203,0,0.0,Clear,clear sky,12
Gelse,46.600556,16.982778,2026-07-30 12:49:38.279814,36.9,35.85,36.9,36.9,1016,23,1.95,187,0,0.0,Clear,clear sky,12
Őrtilos,46.297778,16.887778,2026-07-30 12:49:39.513971,36.94,35.32,36.94,36.94,1016,20,2.38,173,0,0.0,Clear,clear sky,12
Zákány,46.251944,16.9425,2026-07-30 12:49:40.747243,36.78,34.96,36.78,36.78,1016,19,2.89,155,0,0.0,Clear,clear sky,12
Berzence,46.201389,17.143611,2026-07-30 12:49:41.993255,37.15,35.23,37.15,37.15,1016,18,3.0,142,0,0.0,Clear,clear sky,12
Somogyudvarhely,46.163333,17.179722,2026-07-30 12:49:43.227589,37.15,35.23,37.15,37.15,1016,18,2.79,140,0,0.0,Clear,clear sky,12
Bélavár,46.122778,17.207778,2026-07-30 12:49:44.473019,37.26,35.2,37.26,37.26,1016,17,2.41,137,0,0.0,Clear,clear sky,12
Vízvár,46.101389,17.239444,2026-07-30 12:49:45.712921,37.21,35.14,37.21,37.21,1016,17,2.15,135,0,0.0,Clear,clear sky,12
Babócsa,46.028359,17.342276,2026-07-30 12:49:46.948052,37.28,35.07,37.28,37.28,1016,16,1.65,130,0,0.0,Clear,clear sky,12
Péterhida-Komlósd,46.006667,17.358056,2026-07-30 12:49:48.190005,37.33,35.13,37.33,37.33,1016,16,1.58,130,0,0.0,Clear,clear sky,12
Barcs,45.951944,17.446944,2026-07-30 12:49:49.419360,37.37,35.17,37.37,37.37,1016,16,1.66,135,0,0.0,Clear,clear sky,12
Barcs felső,45.958333,17.486389,2026-07-30 12:49:50.656009,37.31,35.1,37.31,37.31,1016,16,1.71,135,0,0.0,Clear,clear sky,12
Középrigóc,45.970556,17.525,2026-07-30 12:49:51.890339,37.27,34.92,37.27,37.27,1016,15,1.78,134,0,0.0,Clear,clear sky,12
Darány,45.992222,17.598611,2026-07-30 12:49:53.122284,37.37,35.03,37.37,37.37,1016,15,1.98,123,0,0.0,Clear,clear sky,12
Kisdobsza,46.012222,17.668056,2026-07-30 12:49:54.365655,37.47,35.14,37.47,37.47,1016,15,2.17,114,0,0.0,Clear,clear sky,12
Nemeske,46.023333,17.705278,2026-07-30 12:49:55.595534,37.54,35.21,37.54,37.54,1016,15,2.26,112,0,0.0,Clear,clear sky,12
Molvány,46.035278,17.748611,2026-07-30 12:49:56.836144,37.48,35.15,37.48,37.48,1016,15,2.39,107,0,0.0,Clear,clear sky,12
Szigetvár,46.043333,17.801944,2026-07-30 12:49:58.073410,37.47,35.14,37.47,37.47,1016,15,2.43,106,0,0.0,Clear,clear sky,12
Nagypeterd,46.039444,17.871667,2026-07-30 12:49:59.320264,37.46,35.12,37.46,37.46,1016,15,2.45,103,0,0.0,Clear,clear sky,12
Szentdénes,46.036667,17.926944,2026-07-30 12:50:00.558331,37.39,35.05,37.39,37.39,1016,15,2.43,101,0,0.0,Clear,clear sky,12
