station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-08-05 19:49:45.909605,27.07,26.19,27.07,27.07,1014,22,1.41,239,2,0.0,Clear,clear sky,19
Angyalföld,47.549722,19.09,2026-08-05 19:49:47.146947,31.6,30.48,29.84,32.17,1015,31,0.45,45,2,0.0,Clear,clear sky,19
Felsőjánosfa,46.841389,16.544167,2026-08-05 19:49:48.379755,26.76,26.47,26.76,26.76,1014,35,1.32,262,0,0.0,Clear,clear sky,19
Pankasz,46.835833,16.496111,2026-08-05 19:49:49.615538,27.3,26.88,27.3,27.3,1015,36,1.35,266,0,0.0,Clear,clear sky,19
Nagyrákos,46.827222,16.455556,2026-08-05 19:49:50.861030,27.23,26.88,27.23,27.23,1015,37,1.36,267,0,0.0,Clear,clear sky,19
Őriszentpéter,46.828889,16.415278,2026-08-05 19:49:52.094353,27.3,26.98,27.3,27.3,1015,38,1.38,270,0,0.0,Clear,clear sky,19
Törökbálint,47.45,18.908611,2026-08-05 19:49:53.326988,28.58,27.64,28.52,30.34,1014,32,0.89,321,1,0.0,Clear,clear sky,19
Bicske alsó,47.486389,18.642778,2026-08-05 19:49:54.557474,28.47,27.5,28.41,30.23,1015,31,0.83,133,2,0.0,Clear,clear sky,19
Bajánsenye,46.818056,16.358056,2026-08-05 19:49:55.788406,27.31,26.99,27.31,27.31,1015,38,1.34,276,0,0.0,Clear,clear sky,19
Aquincum,47.566218,19.048273,2026-08-05 19:49:57.018810,31.33,30.18,29.87,32.19,1015,31,0.45,236,3,0.0,Clear,clear sky,19
Piliscsév,47.673889,18.791389,2026-08-05 19:49:58.254603,29.01,28.0,28.36,31.78,1015,32,0.79,101,1,0.0,Clear,clear sky,19
Tát,47.741201,18.64783,2026-08-05 19:49:59.487218,29.75,28.59,29.75,29.75,1015,31,2.06,122,2,0.0,Clear,clear sky,19
Süttő felső,47.756667,18.437222,2026-08-05 19:50:00.730272,29.76,28.53,29.76,29.76,1015,30,2.69,131,8,0.0,Clear,clear sky,19
Budatétény,47.405,19.016389,2026-08-05 19:50:01.965156,29.97,29.33,29.91,32.23,1014,37,0.89,321,1,0.0,Clear,clear sky,19
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-08-05 19:50:03.194933,29.55,28.28,29.55,29.55,1014,29,3.57,150,1,0.0,Clear,clear sky,19
Gödöllő-Állami telepek,47.564444,19.375556,2026-08-05 19:50:04.431984,32.88,31.15,30.08,32.94,1015,24,1.69,134,0,0.0,Clear,clear sky,19
