station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-03-24 10:01:30.336740,14.84,13.45,14.84,14.84,1020,41,4.37,6,20,0.0,Clouds,few clouds,10
Angyalföld,47.549722,19.09,2026-03-24 10:01:31.834933,17.02,15.67,16.23,17.64,1019,34,2.57,140,0,0.0,Clear,clear sky,10
Felsőjánosfa,46.841389,16.544167,2026-03-24 10:01:33.008921,14.51,13.09,14.51,14.51,1020,41,2.68,11,20,0.0,Clouds,few clouds,10
Pankasz,46.835833,16.496111,2026-03-24 10:01:34.187995,14.18,12.72,14.18,14.18,1020,41,2.59,11,18,0.0,Clouds,few clouds,10
Nagyrákos,46.827222,16.455556,2026-03-24 10:01:35.360146,14.12,12.66,14.12,14.12,1020,41,2.56,12,17,0.0,Clouds,few clouds,10
Őriszentpéter,46.828889,16.415278,2026-03-24 10:01:36.532356,14.22,12.77,14.22,14.22,1020,41,2.47,12,16,0.0,Clouds,few clouds,10
Törökbálint,47.45,18.908611,2026-03-24 10:01:37.701550,16.8,15.45,16.0,17.41,1019,35,0.89,274,35,0.0,Clouds,scattered clouds,10
Bicske alsó,47.486389,18.642778,2026-03-24 10:01:38.869798,16.8,15.53,15.05,17.3,1019,38,3.4,343,33,0.0,Clouds,scattered clouds,10
Bajánsenye,46.818056,16.358056,2026-03-24 10:01:40.042665,14.23,12.78,14.23,14.23,1020,41,2.46,14,16,0.0,Clouds,few clouds,10
Aquincum,47.566218,19.048273,2026-03-24 10:01:41.222740,17.07,15.72,16.25,17.66,1019,34,0.89,274,39,0.0,Clouds,scattered clouds,10
Piliscsév,47.673889,18.791389,2026-03-24 10:01:42.391990,16.88,15.59,16.29,17.25,1019,37,2.48,327,30,0.0,Clouds,scattered clouds,10
Tát,47.741201,18.64783,2026-03-24 10:01:43.563946,15.4,13.99,15.4,15.4,1019,38,2.88,323,18,0.0,Clouds,few clouds,10
Süttő felső,47.756667,18.437222,2026-03-24 10:01:44.733887,15.81,14.46,15.81,15.81,1020,39,2.96,324,17,0.0,Clouds,few clouds,10
Budatétény,47.405,19.016389,2026-03-24 10:01:45.906757,16.75,15.39,16.29,17.7,1019,35,2.57,140,0,0.0,Clear,clear sky,10
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-03-24 10:01:47.076315,16.22,14.92,16.22,16.22,1019,39,3.35,5,34,0.0,Clouds,scattered clouds,10
Gödöllő-Állami telepek,47.564444,19.375556,2026-03-24 10:01:48.246999,16.01,14.48,15.74,16.71,1019,31,2.57,140,0,0.0,Clear,clear sky,10
Dunakeszi alsó,47.607778,19.128889,2026-03-24 10:01:49.418449,17.02,15.67,16.22,17.63,1019,34,0.45,116,37,0.0,Clouds,scattered clouds,10
Vác-Alsóváros,47.773056,19.149722,2026-03-24 10:01:50.593948,17.17,15.93,15.36,17.17,1019,38,1.34,333,39,0.0,Clouds,scattered clouds,10
Szob alsó,47.816667,18.8725,2026-03-24 10:01:51.766763,15.39,13.95,15.39,15.39,1019,37,2.14,313,26,0.0,Clouds,scattered clouds,10
Zalaszentmihály-Pacsa,46.7225,16.951944,2026-03-24 10:01:52.937261,14.75,13.27,14.75,14.75,1020,38,6.17,360,0,0.0,Clear,clear sky,10
Pötréte,46.682778,16.9575,2026-03-24 10:01:54.125902,14.75,13.27,14.75,14.75,1020,38,6.17,360,0,0.0,Clear,clear sky,10
Felsőrajk,46.667222,16.982778,2026-03-24 10:01:55.296322,14.81,13.34,14.81,14.81,1020,38,6.17,360,0,0.0,Clear,clear sky,10
Gelse,46.600556,16.982778,2026-03-24 10:01:56.471787,14.81,13.34,14.81,14.81,1020,38,6.17,360,0,0.0,Clear,clear sky,10
Őrtilos,46.297778,16.887778,2026-03-24 10:01:57.644975,14.83,13.47,14.83,14.83,1020,42,4.69,19,18,0.0,Clouds,few clouds,10
Zákány,46.251944,16.9425,2026-03-24 10:01:58.814507,14.7,13.32,14.7,14.7,1020,42,4.89,19,24,0.0,Clouds,few clouds,10
Berzence,46.201389,17.143611,2026-03-24 10:01:59.991609,15.13,13.8,15.13,15.13,1020,42,4.45,17,27,0.0,Clouds,scattered clouds,10
Somogyudvarhely,46.163333,17.179722,2026-03-24 10:02:01.165011,15.13,13.8,15.13,15.13,1020,42,4.21,17,26,0.0,Clouds,scattered clouds,10
Bélavár,46.122778,17.207778,2026-03-24 10:02:02.335541,15.22,13.89,15.22,15.22,1020,42,3.81,14,23,0.0,Clouds,few clouds,10
Vízvár,46.101389,17.239444,2026-03-24 10:02:03.508012,15.15,13.82,15.15,15.15,1020,42,3.57,13,22,0.0,Clouds,few clouds,10
Babócsa,46.028359,17.342276,2026-03-24 10:02:04.676242,15.23,13.91,15.23,15.23,1020,42,3.09,10,22,0.0,Clouds,few clouds,10
Péterhida-Komlósd,46.006667,17.358056,2026-03-24 10:02:05.845111,15.31,13.99,15.31,15.31,1020,42,2.93,9,23,0.0,Clouds,few clouds,10
Barcs,45.951944,17.446944,2026-03-24 10:02:07.015004,15.36,14.05,15.36,15.36,1020,42,2.74,7,29,0.0,Clouds,scattered clouds,10
Barcs felső,45.958333,17.486389,2026-03-24 10:02:08.185349,15.29,13.95,15.29,15.29,1020,41,2.76,7,31,0.0,Clouds,scattered clouds,10
Középrigóc,45.970556,17.525,2026-03-24 10:02:09.370636,15.2,13.87,15.2,15.2,1020,42,2.79,7,34,0.0,Clouds,scattered clouds,10
Darány,45.992222,17.598611,2026-03-24 10:02:10.549185,15.25,13.9,15.25,15.25,1020,41,2.96,8,42,0.0,Clouds,scattered clouds,10
Kisdobsza,46.012222,17.668056,2026-03-24 10:02:11.720125,15.33,13.99,15.33,15.33,1020,41,3.11,10,47,0.0,Clouds,scattered clouds,10
Nemeske,46.023333,17.705278,2026-03-24 10:02:12.904060,15.36,14.05,15.36,15.36,1020,42,3.17,9,49,0.0,Clouds,scattered clouds,10
Molvány,46.035278,17.748611,2026-03-24 10:02:14.087704,15.38,14.04,15.38,15.38,1020,41,3.31,10,53,0.0,Clouds,broken clouds,10
Szigetvár,46.043333,17.801944,2026-03-24 10:02:15.258264,15.36,14.02,15.36,15.36,1020,41,3.35,9,55,0.0,Clouds,broken clouds,10
Nagypeterd,46.039444,17.871667,2026-03-24 10:02:16.430247,16.53,15.31,16.53,16.53,1020,41,3.4,8,59,0.0,Clouds,broken clouds,10
Szentdénes,46.036667,17.926944,2026-03-24 10:02:17.607403,16.48,15.25,16.48,16.48,1020,41,3.42,7,61,0.0,Clouds,broken clouds,10
Háros,47.412222,19.035,2026-03-24 10:02:18.782760,16.71,15.35,16.25,17.66,1019,35,2.57,140,0,0.0,Clear,clear sky,10
Nagytétény-Diósd,47.398333,18.974444,2026-03-24 10:02:19.958777,16.86,15.52,16.29,17.69,1019,35,0.45,90,32,0.0,Clouds,scattered clouds,10
