station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-05-03 07:03:31.424874,16.84,16.15,16.84,16.84,1020,60,4.56,132,0,0.0,Clear,clear sky,7
Angyalföld,47.549722,19.09,2026-05-03 07:03:32.716034,16.21,15.01,15.0,16.65,1022,43,3.6,110,0,0.0,Clear,clear sky,7
Felsőjánosfa,46.841389,16.544167,2026-05-03 07:03:33.941997,16.33,15.56,16.33,16.33,1020,59,2.41,141,0,0.0,Clear,clear sky,7
Pankasz,46.835833,16.496111,2026-05-03 07:03:35.199925,16.06,15.29,16.06,16.06,1019,60,2.26,146,0,0.0,Clear,clear sky,7
Nagyrákos,46.827222,16.455556,2026-05-03 07:03:36.451241,16.03,15.28,16.03,16.03,1019,61,2.2,149,0,0.0,Clear,clear sky,7
Őriszentpéter,46.828889,16.415278,2026-05-03 07:03:37.710138,16.14,15.4,16.14,16.14,1019,61,2.11,154,0,0.0,Clear,clear sky,7
Törökbálint,47.45,18.908611,2026-05-03 07:03:38.967608,15.32,14.06,14.78,16.42,1022,44,2.24,85,0,0.0,Clear,clear sky,7
Bicske alsó,47.486389,18.642778,2026-05-03 07:03:40.189945,16.98,16.01,14.67,17.3,1021,49,4.88,115,0,0.0,Clear,clear sky,7
Bajánsenye,46.818056,16.358056,2026-05-03 07:03:41.452160,16.24,15.54,16.24,16.24,1019,62,2.04,157,0,0.0,Clear,clear sky,7
Aquincum,47.566218,19.048273,2026-05-03 07:03:42.716552,16.07,14.86,15.03,16.68,1022,43,2.24,85,0,0.0,Clear,clear sky,7
Piliscsév,47.673889,18.791389,2026-05-03 07:03:43.963565,15.06,13.8,14.62,16.26,1021,45,3.31,116,0,0.0,Clear,clear sky,7
Tát,47.741201,18.64783,2026-05-03 07:03:45.216057,15.4,14.22,15.4,15.4,1021,47,3.35,126,0,0.0,Clear,clear sky,7
Süttő felső,47.756667,18.437222,2026-05-03 07:03:46.442524,16.04,14.95,16.04,16.04,1021,48,3.91,133,0,0.0,Clear,clear sky,7
Budatétény,47.405,19.016389,2026-05-03 07:03:47.712399,15.7,14.45,15.07,16.72,1022,43,3.6,110,0,0.0,Clear,clear sky,7
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-05-03 07:03:48.970010,15.52,14.46,15.52,15.52,1021,51,4.24,105,0,0.0,Clear,clear sky,7
Gödöllő-Állami telepek,47.564444,19.375556,2026-05-03 07:03:50.201454,15.09,13.65,14.52,16.16,1022,38,3.6,110,0,0.0,Clear,clear sky,7
Dunakeszi alsó,47.607778,19.128889,2026-05-03 07:03:51.453453,16.34,15.15,15.0,16.64,1022,43,0.89,126,0,0.0,Clear,clear sky,7
Vác-Alsóváros,47.773056,19.149722,2026-05-03 07:03:52.682645,16.62,15.62,15.36,16.62,1022,49,3.16,114,0,0.0,Clear,clear sky,7
Szob alsó,47.816667,18.8725,2026-05-03 07:03:53.945756,15.39,14.21,15.39,15.39,1021,47,2.89,118,0,0.0,Clear,clear sky,7
Zalaszentmihály-Pacsa,46.7225,16.951944,2026-05-03 07:03:55.202033,16.75,15.73,16.75,16.75,1020,48,2.06,140,0,0.0,Clear,clear sky,7
Pötréte,46.682778,16.9575,2026-05-03 07:03:56.459826,16.75,15.73,16.75,16.75,1020,48,2.06,140,0,0.0,Clear,clear sky,7
Felsőrajk,46.667222,16.982778,2026-05-03 07:03:57.688787,16.81,15.8,16.81,16.81,1020,48,2.06,140,0,0.0,Clear,clear sky,7
Gelse,46.600556,16.982778,2026-05-03 07:03:58.912669,16.81,15.8,16.81,16.81,1020,48,2.06,140,0,0.0,Clear,clear sky,7
Őrtilos,46.297778,16.887778,2026-05-03 07:04:00.192123,16.64,15.87,16.64,16.64,1020,58,2.92,127,0,0.0,Clear,clear sky,7
Zákány,46.251944,16.9425,2026-05-03 07:04:01.449658,16.33,15.56,16.33,16.33,1020,59,3.02,128,0,0.0,Clear,clear sky,7
Berzence,46.201389,17.143611,2026-05-03 07:04:02.709415,16.44,15.65,16.44,16.44,1020,58,3.03,134,0,0.0,Clear,clear sky,7
Somogyudvarhely,46.163333,17.179722,2026-05-03 07:04:03.939746,16.39,15.6,16.39,16.39,1020,58,3.0,134,0,0.0,Clear,clear sky,7
Bélavár,46.122778,17.207778,2026-05-03 07:04:05.203763,16.43,15.64,16.43,16.43,1020,58,2.89,134,0,0.0,Clear,clear sky,7
Vízvár,46.101389,17.239444,2026-05-03 07:04:06.467220,16.31,15.51,16.31,16.31,1020,58,2.83,134,0,0.0,Clear,clear sky,7
Babócsa,46.028359,17.342276,2026-05-03 07:04:07.719399,16.29,15.46,16.29,16.29,1020,57,2.75,129,0,0.0,Clear,clear sky,7
Péterhida-Komlósd,46.006667,17.358056,2026-05-03 07:04:08.978508,16.34,15.52,16.34,16.34,1020,57,2.74,124,0,0.0,Clear,clear sky,7
Barcs,45.951944,17.446944,2026-05-03 07:04:10.209001,16.3,15.47,16.3,16.3,1020,57,3.0,114,0,0.0,Clear,clear sky,7
Barcs felső,45.958333,17.486389,2026-05-03 07:04:11.460743,16.18,15.34,16.18,16.18,1020,57,3.11,114,0,0.0,Clear,clear sky,7
Középrigóc,45.970556,17.525,2026-05-03 07:04:12.725094,16.06,15.24,16.06,16.06,1020,58,3.22,115,0,0.0,Clear,clear sky,7
Darány,45.992222,17.598611,2026-05-03 07:04:13.986565,15.97,15.14,15.97,15.97,1020,58,3.52,122,0,0.0,Clear,clear sky,7
Kisdobsza,46.012222,17.668056,2026-05-03 07:04:15.249460,15.93,15.12,15.93,15.93,1020,59,3.67,127,0,0.0,Clear,clear sky,7
Nemeske,46.023333,17.705278,2026-05-03 07:04:16.554169,15.91,15.1,15.91,15.91,1020,59,3.76,127,0,0.0,Clear,clear sky,7
Molvány,46.035278,17.748611,2026-05-03 07:04:17.809807,15.84,15.02,15.84,15.84,1020,59,3.77,131,0,0.0,Clear,clear sky,7
Szigetvár,46.043333,17.801944,2026-05-03 07:04:19.091781,15.77,14.94,15.77,15.77,1020,59,3.78,131,0,0.0,Clear,clear sky,7
Nagypeterd,46.039444,17.871667,2026-05-03 07:04:20.324746,16.53,15.78,16.53,16.53,1020,59,3.76,131,0,0.0,Clear,clear sky,7
Szentdénes,46.036667,17.926944,2026-05-03 07:04:21.580824,16.48,15.72,16.48,16.48,1020,59,3.71,131,0,0.0,Clear,clear sky,7
Háros,47.412222,19.035,2026-05-03 07:04:22.840161,15.69,14.41,15.03,16.68,1022,42,3.6,110,0,0.0,Clear,clear sky,7
Nagytétény-Diósd,47.398333,18.974444,2026-05-03 07:04:24.099958,15.61,14.35,15.06,16.71,1022,43,3.82,97,0,0.0,Clear,clear sky,7
