station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-07-23 18:41:07.763873,19.7,19.08,19.7,19.7,1015,52,3.79,341,100,0.0,Clouds,overcast clouds,18
Angyalföld,47.549722,19.09,2026-07-23 18:41:08.962029,19.14,18.55,18.31,20.98,1013,55,1.79,285,0,0.0,Clear,clear sky,18
Felsőjánosfa,46.841389,16.544167,2026-07-23 18:41:10.175455,19.15,18.64,19.15,19.15,1015,58,1.35,228,99,0.0,Clouds,overcast clouds,18
Pankasz,46.835833,16.496111,2026-07-23 18:41:11.375148,18.78,18.28,18.78,18.78,1015,60,1.8,223,100,0.0,Clouds,overcast clouds,18
Nagyrákos,46.827222,16.455556,2026-07-23 18:41:12.585389,18.71,18.2,18.71,18.71,1015,60,2.0,223,99,0.0,Clouds,overcast clouds,18
Őriszentpéter,46.828889,16.415278,2026-07-23 18:41:13.780410,18.73,18.28,18.73,18.73,1015,62,2.3,223,94,0.0,Clouds,overcast clouds,18
Törökbálint,47.45,18.908611,2026-07-23 18:41:14.979808,20.0,19.44,18.08,20.75,1013,53,2.24,275,0,0.0,Clear,clear sky,18
Bicske alsó,47.486389,18.642778,2026-07-23 18:41:16.182173,20.56,20.06,18.56,20.64,1013,53,5.27,327,0,0.0,Clear,clear sky,18
Bajánsenye,46.818056,16.358056,2026-07-23 18:41:17.382078,18.75,18.35,18.75,18.75,1015,64,2.62,221,95,0.0,Clouds,overcast clouds,18
Aquincum,47.566218,19.048273,2026-07-23 18:41:18.579585,19.07,18.49,18.34,21.0,1013,56,1.79,285,0,0.0,Clear,clear sky,18
Piliscsév,47.673889,18.791389,2026-07-23 18:41:19.786198,17.74,17.45,17.21,20.59,1013,72,4.42,337,9,0.0,Clear,clear sky,18
Tát,47.741201,18.64783,2026-07-23 18:41:20.982397,17.62,16.9,17.62,17.62,1013,56,4.69,342,11,0.0,Clouds,few clouds,18
Süttő felső,47.756667,18.437222,2026-07-23 18:41:22.179682,18.25,17.59,18.25,18.25,1013,56,5.04,338,4,0.0,Clear,clear sky,18
Budatétény,47.405,19.016389,2026-07-23 18:41:23.380126,20.17,19.63,18.38,21.04,1013,53,2.24,275,1,0.0,Clear,clear sky,18
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-07-23 18:41:24.586074,18.44,17.72,18.44,18.44,1013,53,2.36,320,0,17.65,Rain,very heavy rain,18
Gödöllő-Állami telepek,47.564444,19.375556,2026-07-23 18:41:25.790248,19.42,18.62,17.82,20.02,1013,46,3.88,329,0,0.0,Clear,clear sky,18
Dunakeszi alsó,47.607778,19.128889,2026-07-23 18:41:27.003751,19.06,18.51,18.3,20.97,1013,57,0.89,251,0,0.0,Clear,clear sky,18
Vác-Alsóváros,47.773056,19.149722,2026-07-23 18:41:28.196731,18.28,17.68,17.58,18.28,1013,58,3.75,331,0,0.0,Clear,clear sky,18
Szob alsó,47.816667,18.8725,2026-07-23 18:41:29.646964,17.61,16.94,17.61,17.61,1013,58,3.3,338,9,0.0,Clear,clear sky,18
Zalaszentmihály-Pacsa,46.7225,16.951944,2026-07-23 18:41:31.237568,19.61,19.06,19.61,19.61,1015,55,3.33,338,99,0.0,Clouds,overcast clouds,18
