station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-04-20 08:21:15.372586,12.53,11.56,12.53,12.53,1016,66,5.95,9,99,0.0,Clouds,overcast clouds,8
Angyalföld,47.549722,19.09,2026-04-20 08:21:16.579630,12.44,11.18,12.44,12.44,1014,55,7.59,313,89,0.0,Clouds,overcast clouds,8
Felsőjánosfa,46.841389,16.544167,2026-04-20 08:21:17.785899,12.47,11.65,12.47,12.47,1016,72,2.3,35,100,0.0,Clouds,overcast clouds,8
Pankasz,46.835833,16.496111,2026-04-20 08:21:19.008533,12.19,11.4,12.19,12.19,1016,74,1.82,46,99,0.0,Clouds,overcast clouds,8
Nagyrákos,46.827222,16.455556,2026-04-20 08:21:20.216166,12.16,11.36,12.16,12.16,1016,74,1.57,53,99,0.0,Clouds,overcast clouds,8
Őriszentpéter,46.828889,16.415278,2026-04-20 08:21:21.430942,12.28,11.52,12.28,12.28,1016,75,1.18,80,100,0.0,Clouds,overcast clouds,8
Törökbálint,47.45,18.908611,2026-04-20 08:21:22.668895,12.2,10.94,12.2,12.2,1013,56,8.42,319,85,0.0,Clouds,overcast clouds,8
Bicske alsó,47.486389,18.642778,2026-04-20 08:21:23.897134,12.16,10.95,12.16,12.16,1014,58,8.27,322,100,0.0,Clouds,overcast clouds,8
Bajánsenye,46.818056,16.358056,2026-04-20 08:21:25.239697,12.39,11.67,12.39,12.39,1016,76,1.3,101,100,0.12,Rain,light rain,8
Aquincum,47.566218,19.048273,2026-04-20 08:21:26.519770,12.02,10.74,12.02,12.02,1014,56,7.59,314,86,0.0,Clouds,overcast clouds,8
Piliscsév,47.673889,18.791389,2026-04-20 08:21:27.796651,11.85,10.61,11.85,11.85,1014,58,7.6,317,100,0.0,Clouds,overcast clouds,8
Tát,47.741201,18.64783,2026-04-20 08:21:29.046180,12.24,11.06,12.24,12.24,1014,59,7.63,316,100,0.0,Clouds,overcast clouds,8
Süttő felső,47.756667,18.437222,2026-04-20 08:21:30.268714,12.17,10.98,12.17,12.17,1014,59,7.76,317,100,0.0,Clouds,overcast clouds,8
Budatétény,47.405,19.016389,2026-04-20 08:21:31.475204,12.27,10.96,12.27,12.27,1013,54,8.19,317,88,0.0,Clouds,overcast clouds,8
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-04-20 08:21:32.707445,12.48,11.27,12.48,12.48,1014,57,8.11,329,82,0.0,Clouds,broken clouds,8
Gödöllő-Állami telepek,47.564444,19.375556,2026-04-20 08:21:33.905619,11.85,10.5,11.85,11.85,1013,54,9.25,310,99,0.0,Clouds,overcast clouds,8
Dunakeszi alsó,47.607778,19.128889,2026-04-20 08:21:35.118666,12.37,11.1,12.37,12.37,1014,55,7.83,311,91,0.0,Clouds,overcast clouds,8
Vác-Alsóváros,47.773056,19.149722,2026-04-20 08:21:36.329175,12.2,10.96,12.2,12.2,1014,57,9.28,309,96,0.0,Clouds,overcast clouds,8
Szob alsó,47.816667,18.8725,2026-04-20 08:21:37.537390,12.25,11.05,12.25,12.25,1014,58,7.81,313,100,0.0,Clouds,overcast clouds,8
Zalaszentmihály-Pacsa,46.7225,16.951944,2026-04-20 08:21:38.748103,12.54,11.57,12.54,12.54,1016,66,5.55,10,100,0.0,Clouds,overcast clouds,8
Pötréte,46.682778,16.9575,2026-04-20 08:21:39.951123,12.57,11.63,12.57,12.57,1016,67,4.99,12,100,0.0,Clouds,overcast clouds,8
Felsőrajk,46.667222,16.982778,2026-04-20 08:21:41.155680,12.51,11.54,12.51,12.51,1016,66,5.24,12,100,0.0,Clouds,overcast clouds,8
Gelse,46.600556,16.982778,2026-04-20 08:21:42.362230,12.54,11.6,12.54,12.54,1016,67,4.27,16,100,0.0,Clouds,overcast clouds,8
Őrtilos,46.297778,16.887778,2026-04-20 08:21:43.568552,12.81,12.08,12.81,12.81,1016,74,2.47,60,100,0.0,Clouds,overcast clouds,8
Zákány,46.251944,16.9425,2026-04-20 08:21:44.778211,12.54,11.78,12.54,12.54,1016,74,2.53,50,100,0.0,Clouds,overcast clouds,8
Berzence,46.201389,17.143611,2026-04-20 08:21:45.982900,12.73,11.94,12.73,12.73,1017,72,2.85,21,100,0.23,Rain,light rain,8
Somogyudvarhely,46.163333,17.179722,2026-04-20 08:21:47.200449,12.69,11.89,12.69,12.69,1017,72,2.8,16,100,0.75,Rain,light rain,8
Bélavár,46.122778,17.207778,2026-04-20 08:21:48.413134,12.75,11.96,12.75,12.75,1017,72,2.46,12,100,0.69,Rain,light rain,8
Vízvár,46.101389,17.239444,2026-04-20 08:21:49.619530,12.66,11.86,12.66,12.66,1017,72,2.39,9,100,0.34,Rain,light rain,8
Babócsa,46.028359,17.342276,2026-04-20 08:21:50.830254,12.74,11.92,12.74,12.74,1017,71,2.44,3,99,0.0,Clouds,overcast clouds,8
Péterhida-Komlósd,46.006667,17.358056,2026-04-20 08:21:52.037174,12.82,11.99,12.82,12.82,1017,70,2.41,4,100,0.0,Clouds,overcast clouds,8
Barcs,45.951944,17.446944,2026-04-20 08:21:53.241774,12.9,12.07,12.9,12.9,1017,70,2.65,4,100,0.0,Clouds,overcast clouds,8
Barcs felső,45.958333,17.486389,2026-04-20 08:21:54.463491,12.83,12.0,12.83,12.83,1017,70,2.85,2,100,0.0,Clouds,overcast clouds,8
Középrigóc,45.970556,17.525,2026-04-20 08:21:55.673371,12.75,11.88,12.75,12.75,1017,69,3.05,1,100,0.0,Clouds,overcast clouds,8
Darány,45.992222,17.598611,2026-04-20 08:21:56.885498,12.77,11.88,12.77,12.77,1017,68,3.88,356,100,0.0,Clouds,overcast clouds,8
Kisdobsza,46.012222,17.668056,2026-04-20 08:21:58.103544,12.81,11.92,12.81,12.81,1016,68,4.46,355,100,0.0,Clouds,overcast clouds,8
