station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-05-17 07:12:15.659005,12.84,11.85,12.84,12.84,1012,64,9.88,342,100,0.0,Clouds,overcast clouds,7
Angyalföld,47.549722,19.09,2026-05-17 07:12:16.858361,10.9,10.4,10.38,11.76,1008,90,5.66,330,75,1.46,Rain,moderate rain,7
Felsőjánosfa,46.841389,16.544167,2026-05-17 07:12:18.052135,13.85,12.73,13.85,13.85,1013,55,7.5,345,78,0.0,Clouds,broken clouds,7
Pankasz,46.835833,16.496111,2026-05-17 07:12:19.247133,13.57,12.42,13.57,13.57,1013,55,7.32,345,78,0.0,Clouds,broken clouds,7
Nagyrákos,46.827222,16.455556,2026-05-17 07:12:20.444369,13.54,12.36,13.54,13.54,1013,54,7.19,344,79,0.0,Clouds,broken clouds,7
Őriszentpéter,46.828889,16.415278,2026-05-17 07:12:21.643090,13.66,12.49,13.66,13.66,1013,54,6.81,342,84,0.0,Clouds,broken clouds,7
Törökbálint,47.45,18.908611,2026-05-17 07:12:22.840397,10.5,10.01,10.16,11.0,1008,92,2.24,315,100,0.12,Rain,light rain,7
Bicske alsó,47.486389,18.642778,2026-05-17 07:12:24.031056,9.93,6.64,9.12,10.62,1008,88,7.78,330,100,0.34,Rain,light rain,7
Bajánsenye,46.818056,16.358056,2026-05-17 07:12:25.236458,13.8,12.65,13.8,13.8,1013,54,6.72,341,84,0.0,Clouds,broken clouds,7
Aquincum,47.566218,19.048273,2026-05-17 07:12:26.425252,10.87,10.39,10.41,11.78,1008,91,2.24,331,100,2.18,Rain,moderate rain,7
Piliscsév,47.673889,18.791389,2026-05-17 07:12:27.617676,9.98,7.49,9.07,10.7,1008,96,5.2,326,100,0.18,Rain,light rain,7
Tát,47.741201,18.64783,2026-05-17 07:12:28.816262,10.4,9.77,10.4,10.4,1009,87,5.55,326,100,0.0,Clouds,overcast clouds,7
Süttő felső,47.756667,18.437222,2026-05-17 07:12:30.007539,13.05,12.53,13.05,13.05,1010,81,6.71,331,100,0.0,Clouds,overcast clouds,7
Budatétény,47.405,19.016389,2026-05-17 07:12:31.200388,10.91,10.43,10.45,11.82,1008,91,5.66,330,75,3.45,Rain,moderate rain,7
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-05-17 07:12:32.395012,13.07,12.65,13.07,13.07,1009,85,8.6,337,100,0.0,Clouds,overcast clouds,7
Gödöllő-Állami telepek,47.564444,19.375556,2026-05-17 07:12:33.595488,11.11,10.81,10.02,11.27,1007,97,5.66,330,75,6.89,Rain,heavy intensity rain,7
Dunakeszi alsó,47.607778,19.128889,2026-05-17 07:12:34.785566,10.96,10.46,10.38,11.75,1008,90,0.89,333,100,2.9,Rain,moderate rain,7
Vác-Alsóváros,47.773056,19.149722,2026-05-17 07:12:35.977784,11.06,10.62,10.36,11.06,1008,92,3.24,318,100,1.15,Rain,moderate rain,7
Szob alsó,47.816667,18.8725,2026-05-17 07:12:37.175453,10.39,9.89,10.39,10.39,1009,92,3.2,316,100,0.18,Rain,light rain,7
Zalaszentmihály-Pacsa,46.7225,16.951944,2026-05-17 07:12:38.374810,12.75,11.7,12.75,12.75,1012,62,10.29,340,0,0.0,Clear,clear sky,7
Pötréte,46.682778,16.9575,2026-05-17 07:12:39.569037,12.75,11.7,12.75,12.75,1012,62,10.29,340,0,0.0,Clear,clear sky,7
Felsőrajk,46.667222,16.982778,2026-05-17 07:12:40.769701,12.81,11.77,12.81,12.81,1012,62,10.29,340,0,0.0,Clear,clear sky,7
Gelse,46.600556,16.982778,2026-05-17 07:12:41.968381,12.81,11.77,12.81,12.81,1012,62,10.29,340,0,0.0,Clear,clear sky,7
Őrtilos,46.297778,16.887778,2026-05-17 07:12:43.162159,14.32,13.35,14.32,14.32,1012,59,8.0,339,74,0.0,Clouds,broken clouds,7
Zákány,46.251944,16.9425,2026-05-17 07:12:44.354207,14.05,13.1,14.05,14.05,1012,61,8.54,341,92,0.0,Clouds,overcast clouds,7
Berzence,46.201389,17.143611,2026-05-17 07:12:45.545293,14.19,13.34,14.19,14.19,1012,64,9.03,342,100,0.0,Clouds,overcast clouds,7
Somogyudvarhely,46.163333,17.179722,2026-05-17 07:12:46.740461,14.12,13.28,14.12,14.12,1012,65,8.92,342,100,0.0,Clouds,overcast clouds,7
Bélavár,46.122778,17.207778,2026-05-17 07:12:47.928905,14.15,13.34,14.15,14.15,1012,66,8.56,342,99,0.0,Clouds,overcast clouds,7
Vízvár,46.101389,17.239444,2026-05-17 07:12:49.120002,14.03,13.21,14.03,14.03,1012,66,8.35,342,99,0.0,Clouds,overcast clouds,7
Babócsa,46.028359,17.342276,2026-05-17 07:12:50.314442,14.0,13.21,14.0,14.0,1012,67,7.82,341,100,0.0,Clouds,overcast clouds,7
Péterhida-Komlósd,46.006667,17.358056,2026-05-17 07:12:51.506968,14.03,13.24,14.03,14.03,1012,67,7.57,341,100,0.0,Clouds,overcast clouds,7
Barcs,45.951944,17.446944,2026-05-17 07:12:52.704814,13.94,13.19,13.94,13.94,1011,69,7.14,339,100,0.0,Clouds,overcast clouds,7
Barcs felső,45.958333,17.486389,2026-05-17 07:12:53.901409,13.79,13.05,13.79,13.79,1011,70,7.17,338,100,0.0,Clouds,overcast clouds,7
Középrigóc,45.970556,17.525,2026-05-17 07:12:55.098457,13.66,12.94,13.66,13.66,1011,71,7.22,338,100,0.0,Clouds,overcast clouds,7
Darány,45.992222,17.598611,2026-05-17 07:12:56.296084,13.57,12.89,13.57,13.57,1011,73,7.62,339,99,0.0,Clouds,overcast clouds,7
Kisdobsza,46.012222,17.668056,2026-05-17 07:12:57.493232,13.54,12.91,13.54,13.54,1011,75,7.93,340,100,0.0,Clouds,overcast clouds,7
Nemeske,46.023333,17.705278,2026-05-17 07:12:58.685107,13.51,12.9,13.51,13.51,1011,76,8.03,340,100,0.0,Clouds,overcast clouds,7
Molvány,46.035278,17.748611,2026-05-17 07:12:59.883169,13.43,12.84,13.43,13.43,1010,77,8.25,341,100,0.0,Clouds,overcast clouds,7
Szigetvár,46.043333,17.801944,2026-05-17 07:13:01.075369,13.35,12.78,13.35,13.35,1010,78,8.31,341,100,0.0,Clouds,overcast clouds,7
Nagypeterd,46.039444,17.871667,2026-05-17 07:13:02.277356,11.53,10.83,11.53,11.53,1010,80,8.38,341,100,0.0,Clouds,overcast clouds,7
Szentdénes,46.036667,17.926944,2026-05-17 07:13:03.471507,11.48,10.77,11.48,11.48,1010,80,8.41,341,100,0.0,Clouds,overcast clouds,7
Háros,47.412222,19.035,2026-05-17 07:13:04.666429,10.87,10.39,10.41,11.78,1008,91,5.66,330,75,3.65,Rain,moderate rain,7
Nagytétény-Diósd,47.398333,18.974444,2026-05-17 07:13:05.865473,10.88,10.37,10.44,11.82,1008,90,2.24,315,100,2.59,Rain,moderate rain,7
Érdliget,47.390278,18.937778,2026-05-17 07:13:07.056747,10.78,10.29,10.36,11.73,1008,91,2.24,315,100,1.85,Rain,moderate rain,7
