station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-05-10 07:08:38.151114,14.84,14.36,14.84,14.84,1016,76,1.41,81,87,0.0,Clouds,overcast clouds,7
Angyalföld,47.549722,19.09,2026-05-10 07:08:39.376428,16.91,16.07,15.56,17.2,1017,54,3.6,90,0,0.0,Clear,clear sky,7
Felsőjánosfa,46.841389,16.544167,2026-05-10 07:08:40.609487,14.35,13.96,14.35,14.35,1016,81,1.77,70,4,0.0,Clear,clear sky,7
Pankasz,46.835833,16.496111,2026-05-10 07:08:41.838641,14.06,13.66,14.06,14.06,1016,82,1.78,70,7,0.0,Clear,clear sky,7
Nagyrákos,46.827222,16.455556,2026-05-10 07:08:43.068162,14.01,13.63,14.01,14.01,1016,83,1.8,71,7,0.0,Clear,clear sky,7
Őriszentpéter,46.828889,16.415278,2026-05-10 07:08:44.301154,14.12,13.78,14.12,14.12,1016,84,1.8,73,7,0.0,Clear,clear sky,7
Törökbálint,47.45,18.908611,2026-05-10 07:08:45.536850,16.14,15.27,15.34,16.97,1016,56,2.24,70,28,0.0,Clouds,scattered clouds,7
Bicske alsó,47.486389,18.642778,2026-05-10 07:08:46.763084,16.16,15.35,15.23,16.16,1016,58,2.27,142,100,0.0,Clouds,overcast clouds,7
Bajánsenye,46.818056,16.358056,2026-05-10 07:08:47.995196,14.22,13.89,14.22,14.22,1016,84,1.87,74,7,0.0,Clear,clear sky,7
Aquincum,47.566218,19.048273,2026-05-10 07:08:49.226932,16.8,15.97,15.59,17.23,1016,55,2.24,70,4,0.0,Clear,clear sky,7
Piliscsév,47.673889,18.791389,2026-05-10 07:08:50.462128,16.09,15.35,15.18,16.81,1016,61,2.08,162,27,0.0,Clouds,scattered clouds,7
Tát,47.741201,18.64783,2026-05-10 07:08:51.694387,16.51,15.73,16.51,16.51,1016,58,1.78,179,0,0.0,Clear,clear sky,7
Süttő felső,47.756667,18.437222,2026-05-10 07:08:52.929553,15.23,14.38,15.23,15.23,1016,60,1.44,188,29,0.0,Clouds,scattered clouds,7
Budatétény,47.405,19.016389,2026-05-10 07:08:54.166421,16.56,15.68,15.63,17.27,1016,54,3.6,90,0,0.0,Clear,clear sky,7
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-05-10 07:08:55.401474,15.57,14.75,15.57,15.57,1016,60,2.74,83,91,0.0,Clouds,overcast clouds,7
Gödöllő-Állami telepek,47.564444,19.375556,2026-05-10 07:08:56.635336,16.01,15.0,15.08,16.71,1017,51,3.6,90,0,0.0,Clear,clear sky,7
Dunakeszi alsó,47.607778,19.128889,2026-05-10 07:08:57.867574,17.0,16.17,15.56,17.19,1017,54,0.89,3,0,0.0,Clear,clear sky,7
Vác-Alsóváros,47.773056,19.149722,2026-05-10 07:08:59.101981,17.17,16.4,16.47,17.17,1017,56,1.72,135,1,0.0,Clear,clear sky,7
Szob alsó,47.816667,18.8725,2026-05-10 07:09:00.328600,16.5,15.69,16.5,16.5,1016,57,1.54,157,0,0.0,Clear,clear sky,7
Zalaszentmihály-Pacsa,46.7225,16.951944,2026-05-10 07:09:01.560033,14.75,14.42,14.75,14.75,1016,82,1.54,310,0,0.0,Clear,clear sky,7
Pötréte,46.682778,16.9575,2026-05-10 07:09:02.790533,14.75,14.42,14.75,14.75,1016,82,1.54,310,0,0.0,Clear,clear sky,7
Felsőrajk,46.667222,16.982778,2026-05-10 07:09:04.022633,14.81,14.49,14.81,14.81,1016,82,1.54,310,0,0.0,Clear,clear sky,7
Gelse,46.600556,16.982778,2026-05-10 07:09:05.256095,14.81,14.49,14.81,14.81,1016,82,1.54,310,0,0.0,Clear,clear sky,7
Őrtilos,46.297778,16.887778,2026-05-10 07:09:06.491315,14.87,14.34,14.87,14.87,1015,74,1.94,83,10,0.0,Clear,clear sky,7
Zákány,46.251944,16.9425,2026-05-10 07:09:07.728813,14.68,14.11,14.68,14.68,1015,73,2.21,81,11,0.0,Clouds,few clouds,7
Berzence,46.201389,17.143611,2026-05-10 07:09:08.961829,15.06,14.48,15.06,15.06,1015,71,2.26,78,7,0.0,Clear,clear sky,7
Somogyudvarhely,46.163333,17.179722,2026-05-10 07:09:10.194035,15.07,14.49,15.07,15.07,1015,71,2.17,80,9,0.0,Clear,clear sky,7
Bélavár,46.122778,17.207778,2026-05-10 07:09:11.424599,15.21,14.64,15.21,15.21,1015,71,1.98,85,12,0.0,Clouds,few clouds,7
Vízvár,46.101389,17.239444,2026-05-10 07:09:12.663512,15.17,14.6,15.17,15.17,1015,71,1.85,89,15,0.0,Clouds,few clouds,7
Babócsa,46.028359,17.342276,2026-05-10 07:09:13.897668,15.41,14.78,15.41,15.41,1015,68,1.58,101,26,0.0,Clouds,scattered clouds,7
Péterhida-Komlósd,46.006667,17.358056,2026-05-10 07:09:15.131808,15.59,14.95,15.59,15.59,1015,67,1.51,106,27,0.0,Clouds,scattered clouds,7
Barcs,45.951944,17.446944,2026-05-10 07:09:16.357441,15.85,15.21,15.85,15.85,1015,66,1.51,109,28,0.0,Clouds,scattered clouds,7
Barcs felső,45.958333,17.486389,2026-05-10 07:09:17.592179,15.82,15.18,15.82,15.82,1015,66,1.55,110,33,0.0,Clouds,scattered clouds,7
Középrigóc,45.970556,17.525,2026-05-10 07:09:18.821772,15.78,15.11,15.78,15.78,1015,65,1.59,110,38,0.0,Clouds,scattered clouds,7
