station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-05-06 21:34:09.630053,17.84,17.56,17.84,17.84,1010,72,5.5,201,100,0.0,Clouds,overcast clouds,21
Angyalföld,47.549722,19.09,2026-05-06 21:34:10.823771,17.56,17.38,16.51,18.43,1010,77,2.24,231,0,0.0,Clear,clear sky,21
Felsőjánosfa,46.841389,16.544167,2026-05-06 21:34:12.017985,16.19,15.82,16.19,16.19,1010,75,5.37,195,87,0.0,Clouds,overcast clouds,21
Pankasz,46.835833,16.496111,2026-05-06 21:34:13.215367,15.88,15.48,15.88,15.88,1010,75,5.33,193,84,0.0,Clouds,broken clouds,21
Nagyrákos,46.827222,16.455556,2026-05-06 21:34:14.409394,15.83,15.43,15.83,15.83,1010,75,5.35,192,84,0.0,Clouds,broken clouds,21
Őriszentpéter,46.828889,16.415278,2026-05-06 21:34:15.609079,15.93,15.54,15.93,15.93,1010,75,5.39,192,83,0.0,Clouds,broken clouds,21
Törökbálint,47.45,18.908611,2026-05-06 21:34:16.799870,16.97,16.76,16.29,17.56,1010,78,2.24,231,100,0.0,Clouds,overcast clouds,21
Bicske alsó,47.486389,18.642778,2026-05-06 21:34:17.988378,16.8,16.68,16.17,17.45,1010,82,4.04,196,100,0.0,Clouds,overcast clouds,21
Bajánsenye,46.818056,16.358056,2026-05-06 21:34:19.183054,15.98,15.62,15.98,15.98,1010,76,5.25,192,81,0.0,Clouds,broken clouds,21
Aquincum,47.566218,19.048273,2026-05-06 21:34:20.379366,17.53,17.35,16.54,18.45,1010,77,2.24,231,100,0.0,Clouds,overcast clouds,21
Piliscsév,47.673889,18.791389,2026-05-06 21:34:21.575443,16.77,16.7,16.66,17.4,1010,84,3.31,183,100,0.0,Clouds,overcast clouds,21
Tát,47.741201,18.64783,2026-05-06 21:34:22.770143,17.07,16.9,17.07,17.07,1010,79,4.51,177,100,0.0,Clouds,overcast clouds,21
Süttő felső,47.756667,18.437222,2026-05-06 21:34:23.965004,17.52,17.31,17.52,17.52,1009,76,6.12,184,100,0.0,Clouds,overcast clouds,21
Budatétény,47.405,19.016389,2026-05-06 21:34:25.161159,17.04,16.84,16.58,18.49,1010,78,1.79,228,0,0.0,Clear,clear sky,21
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-05-06 21:34:26.361672,16.95,16.76,16.95,16.95,1011,79,3.95,208,100,0.0,Clouds,overcast clouds,21
Gödöllő-Állami telepek,47.564444,19.375556,2026-05-06 21:34:27.563568,17.49,17.36,16.68,17.94,1010,79,1.03,190,0,0.0,Clear,clear sky,21
Dunakeszi alsó,47.607778,19.128889,2026-05-06 21:34:28.757733,17.64,17.47,16.51,18.42,1010,77,3.29,214,100,0.0,Clouds,overcast clouds,21
Vác-Alsóváros,47.773056,19.149722,2026-05-06 21:34:29.956489,17.73,17.6,17.03,17.73,1010,78,3.19,208,100,0.0,Clouds,overcast clouds,21
Szob alsó,47.816667,18.8725,2026-05-06 21:34:31.160586,17.06,16.96,17.06,17.06,1010,82,2.98,173,100,0.0,Clouds,overcast clouds,21
Zalaszentmihály-Pacsa,46.7225,16.951944,2026-05-06 21:34:32.361015,17.75,16.42,17.75,17.75,1010,32,5.14,210,0,0.0,Clear,clear sky,21
Pötréte,46.682778,16.9575,2026-05-06 21:34:33.555126,17.75,16.42,17.75,17.75,1010,32,5.14,210,0,0.0,Clear,clear sky,21
Felsőrajk,46.667222,16.982778,2026-05-06 21:34:34.764916,17.81,16.48,17.81,17.81,1010,32,5.14,210,0,0.0,Clear,clear sky,21
Gelse,46.600556,16.982778,2026-05-06 21:34:35.960640,17.81,16.48,17.81,17.81,1010,32,5.14,210,0,0.0,Clear,clear sky,21
Őrtilos,46.297778,16.887778,2026-05-06 21:34:37.156032,15.78,15.55,15.78,15.78,1011,82,3.58,196,92,0.0,Clouds,overcast clouds,21
Zákány,46.251944,16.9425,2026-05-06 21:34:38.349650,15.6,15.36,15.6,15.6,1011,82,4.07,202,93,0.0,Clouds,overcast clouds,21
Berzence,46.201389,17.143611,2026-05-06 21:34:39.545441,16.0,15.85,16.0,16.0,1011,84,3.66,207,91,0.0,Clouds,overcast clouds,21
Somogyudvarhely,46.163333,17.179722,2026-05-06 21:34:40.740155,15.97,15.82,15.97,15.97,1011,84,3.31,207,90,0.0,Clouds,overcast clouds,21
Bélavár,46.122778,17.207778,2026-05-06 21:34:41.935917,16.01,15.91,16.01,16.01,1011,86,2.68,208,89,0.0,Clouds,overcast clouds,21
Vízvár,46.101389,17.239444,2026-05-06 21:34:43.129584,15.91,15.8,15.91,15.91,1012,86,2.38,206,89,0.0,Clouds,overcast clouds,21
Babócsa,46.028359,17.342276,2026-05-06 21:34:44.321267,15.93,15.85,15.93,15.93,1012,87,1.98,198,91,0.0,Clouds,overcast clouds,21
Péterhida-Komlósd,46.006667,17.358056,2026-05-06 21:34:45.518507,16.0,15.93,16.0,16.0,1012,87,1.95,194,92,0.0,Clouds,overcast clouds,21
Barcs,45.951944,17.446944,2026-05-06 21:34:46.713585,16.06,16.02,16.06,16.06,1012,88,2.11,184,96,0.0,Clouds,overcast clouds,21
Barcs felső,45.958333,17.486389,2026-05-06 21:34:47.912925,16.01,15.96,16.01,16.01,1012,88,2.18,181,98,0.0,Clouds,overcast clouds,21
