station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-09-15 04:20:59.822081,14.84,14.76,14.84,14.84,1023,91,1.74,305,1,0.0,Clear,clear sky,4
Angyalföld,47.549722,19.09,2026-09-15 04:21:00.992534,13.62,13.47,11.64,14.95,1023,93,1.34,63,12,0.0,Clouds,few clouds,4
Felsőjánosfa,46.841389,16.544167,2026-09-15 04:21:02.160235,12.73,12.51,12.73,12.73,1023,94,2.02,288,0,0.0,Clear,clear sky,4
Pankasz,46.835833,16.496111,2026-09-15 04:21:03.331161,12.43,12.18,12.43,12.43,1023,94,1.96,288,0,0.0,Clear,clear sky,4
Nagyrákos,46.827222,16.455556,2026-09-15 04:21:04.513309,12.38,12.13,12.38,12.38,1023,94,1.92,289,0,0.0,Clear,clear sky,4
Őriszentpéter,46.828889,16.415278,2026-09-15 04:21:05.684267,12.49,12.25,12.49,12.49,1023,94,1.83,291,1,0.0,Clear,clear sky,4
Törökbálint,47.45,18.908611,2026-09-15 04:21:06.860440,12.79,12.53,11.42,14.8,1023,92,0.45,314,11,0.0,Clouds,few clouds,4
Bicske alsó,47.486389,18.642778,2026-09-15 04:21:08.024144,11.54,11.31,11.31,12.83,1022,98,2.32,342,7,0.0,Clear,clear sky,4
Bajánsenye,46.818056,16.358056,2026-09-15 04:21:09.199142,12.61,12.38,12.61,12.61,1023,94,1.76,293,1,0.0,Clear,clear sky,4
Aquincum,47.566218,19.048273,2026-09-15 04:21:10.366387,13.55,13.39,11.67,14.97,1023,93,1.34,63,12,0.0,Clouds,few clouds,4
Piliscsév,47.673889,18.791389,2026-09-15 04:21:11.538228,13.12,13.05,11.7,14.64,1022,98,1.49,338,9,0.0,Clear,clear sky,4
Tát,47.741201,18.64783,2026-09-15 04:21:12.705726,14.0,14.04,13.18,14.0,1021,99,0.85,320,6,0.0,Clear,clear sky,4
Süttő felső,47.756667,18.437222,2026-09-15 04:21:13.874929,14.03,14.0,14.03,14.03,1021,96,0.77,295,4,0.0,Clear,clear sky,4
Budatétény,47.405,19.016389,2026-09-15 04:21:15.063063,14.59,14.45,11.71,15.1,1023,90,1.39,63,11,0.0,Clouds,few clouds,4
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-09-15 04:21:16.229763,13.18,13.03,13.18,13.18,1022,95,2.35,351,7,0.0,Clear,clear sky,4
Gödöllő-Állami telepek,47.564444,19.375556,2026-09-15 04:21:17.406655,12.66,12.59,12.27,14.54,1023,100,1.28,16,14,0.0,Clouds,few clouds,4
Dunakeszi alsó,47.607778,19.128889,2026-09-15 04:21:18.578681,13.35,13.2,11.64,14.94,1023,94,1.07,11,13,0.0,Clouds,few clouds,4
Vác-Alsóváros,47.773056,19.149722,2026-09-15 04:21:19.760848,12.94,12.9,12.73,13.14,1023,100,1.07,354,14,0.0,Clouds,few clouds,4
Szob alsó,47.816667,18.8725,2026-09-15 04:21:20.936619,13.99,14.03,13.17,13.99,1021,99,0.98,339,10,0.0,Clear,clear sky,4
Zalaszentmihály-Pacsa,46.7225,16.951944,2026-09-15 04:21:22.102468,14.75,14.58,14.75,14.75,1023,88,2.57,320,1,0.0,Clear,clear sky,4
Pötréte,46.682778,16.9575,2026-09-15 04:21:23.274720,14.75,14.58,14.75,14.75,1023,88,2.57,320,0,0.0,Clear,clear sky,4
Felsőrajk,46.667222,16.982778,2026-09-15 04:21:24.448113,14.81,14.64,14.81,14.81,1023,88,2.57,320,0,0.0,Clear,clear sky,4
