station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-05-26 19:02:40.823062,25.84,26.05,25.84,25.84,1024,60,2.56,360,5,0.0,Clear,clear sky,19
Angyalföld,47.549722,19.09,2026-05-26 19:02:42.024927,25.16,24.8,24.45,26.23,1022,41,4.12,310,0,0.0,Clear,clear sky,19
Felsőjánosfa,46.841389,16.544167,2026-05-26 19:02:43.225800,23.37,23.33,23.37,23.37,1024,60,1.84,28,2,0.0,Clear,clear sky,19
Pankasz,46.835833,16.496111,2026-05-26 19:02:44.428587,23.09,23.05,23.09,23.09,1024,61,1.9,31,1,0.0,Clear,clear sky,19
Nagyrákos,46.827222,16.455556,2026-05-26 19:02:45.630358,23.04,22.99,23.04,23.04,1024,61,1.91,32,1,0.0,Clear,clear sky,19
Őriszentpéter,46.828889,16.415278,2026-05-26 19:02:46.833700,23.15,23.11,23.15,23.15,1024,61,1.87,36,1,0.0,Clear,clear sky,19
Törökbálint,47.45,18.908611,2026-05-26 19:02:48.033530,24.85,24.46,24.0,25.83,1022,41,1.79,307,2,0.0,Clear,clear sky,19
Bicske alsó,47.486389,18.642778,2026-05-26 19:02:49.233656,24.12,24.52,24.12,24.12,1023,74,3.56,323,6,0.0,Clear,clear sky,19
Bajánsenye,46.818056,16.358056,2026-05-26 19:02:50.441916,23.21,23.18,23.21,23.21,1024,61,1.84,38,1,0.0,Clear,clear sky,19
Aquincum,47.566218,19.048273,2026-05-26 19:02:51.640459,25.12,24.76,24.25,26.08,1022,41,1.79,307,0,0.0,Clear,clear sky,19
Piliscsév,47.673889,18.791389,2026-05-26 19:02:52.843896,24.33,24.86,24.07,25.67,1023,78,2.5,317,5,0.0,Clear,clear sky,19
Tát,47.741201,18.64783,2026-05-26 19:02:54.046274,23.44,23.9,23.44,23.44,1023,79,2.09,314,6,0.0,Clear,clear sky,19
Süttő felső,47.756667,18.437222,2026-05-26 19:02:55.246619,23.38,23.78,23.38,23.38,1023,77,2.16,322,4,0.0,Clear,clear sky,19
Budatétény,47.405,19.016389,2026-05-26 19:02:56.445207,25.31,24.94,24.29,26.12,1022,40,3.6,300,0,0.0,Clear,clear sky,19
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-05-26 19:02:57.645283,23.41,23.53,23.41,23.41,1023,66,3.15,317,4,0.0,Clear,clear sky,19
Gödöllő-Állami telepek,47.564444,19.375556,2026-05-26 19:02:58.848358,24.7,24.24,23.74,25.57,1022,39,3.6,300,0,0.0,Clear,clear sky,19
Dunakeszi alsó,47.607778,19.128889,2026-05-26 19:03:00.049044,25.09,24.73,24.22,26.05,1022,41,1.34,339,0,0.0,Clear,clear sky,19
Vác-Alsóváros,47.773056,19.149722,2026-05-26 19:03:01.263020,24.95,25.2,24.95,24.95,1022,65,3.03,311,0,0.0,Clear,clear sky,19
Szob alsó,47.816667,18.8725,2026-05-26 19:03:02.468861,23.45,23.81,23.45,23.45,1023,75,1.95,303,3,0.0,Clear,clear sky,19
Zalaszentmihály-Pacsa,46.7225,16.951944,2026-05-26 19:03:03.673835,23.75,23.56,23.75,23.75,1024,53,2.57,320,0,0.0,Clear,clear sky,19
Pötréte,46.682778,16.9575,2026-05-26 19:03:04.874678,23.75,23.56,23.75,23.75,1024,53,2.57,320,0,0.0,Clear,clear sky,19
Felsőrajk,46.667222,16.982778,2026-05-26 19:03:06.074852,23.81,23.63,23.81,23.81,1024,53,2.57,320,0,0.0,Clear,clear sky,19
Gelse,46.600556,16.982778,2026-05-26 19:03:07.277548,23.81,23.63,23.81,23.81,1024,53,2.57,320,0,0.0,Clear,clear sky,19
Őrtilos,46.297778,16.887778,2026-05-26 19:03:08.483733,22.82,22.8,22.82,22.82,1023,63,0.72,247,5,0.0,Clear,clear sky,19
Zákány,46.251944,16.9425,2026-05-26 19:03:09.690099,22.59,22.47,22.59,22.59,1023,60,0.73,248,5,0.0,Clear,clear sky,19
Berzence,46.201389,17.143611,2026-05-26 19:03:10.887117,22.92,22.76,22.92,22.92,1023,57,0.64,298,5,0.0,Clear,clear sky,19
Somogyudvarhely,46.163333,17.179722,2026-05-26 19:03:12.093172,22.82,22.67,22.82,22.82,1023,58,0.63,307,5,0.0,Clear,clear sky,19
Bélavár,46.122778,17.207778,2026-05-26 19:03:13.297838,22.7,22.57,22.7,22.7,1023,59,0.56,319,5,0.0,Clear,clear sky,19
Vízvár,46.101389,17.239444,2026-05-26 19:03:14.501203,22.47,22.37,22.47,22.47,1023,61,0.51,324,5,0.0,Clear,clear sky,19
Babócsa,46.028359,17.342276,2026-05-26 19:03:15.704246,22.22,22.22,22.22,22.22,1023,66,0.18,292,5,0.0,Clear,clear sky,19
Péterhida-Komlósd,46.006667,17.358056,2026-05-26 19:03:16.910480,22.15,22.2,22.15,22.15,1023,68,0.23,221,4,0.0,Clear,clear sky,19
Barcs,45.951944,17.446944,2026-05-26 19:03:18.113601,22.0,22.08,22.0,22.0,1023,70,0.9,199,4,0.0,Clear,clear sky,19
Barcs felső,45.958333,17.486389,2026-05-26 19:03:19.311788,21.93,22.01,21.93,21.93,1023,70,1.02,201,3,0.0,Clear,clear sky,19
Középrigóc,45.970556,17.525,2026-05-26 19:03:20.516757,21.87,21.94,21.87,21.87,1023,70,1.1,204,3,0.0,Clear,clear sky,19
Darány,45.992222,17.598611,2026-05-26 19:03:21.722768,22.02,22.11,22.02,22.02,1023,70,1.09,219,1,0.0,Clear,clear sky,19
Kisdobsza,46.012222,17.668056,2026-05-26 19:03:22.931740,22.18,22.26,22.18,22.18,1023,69,1.01,235,1,0.0,Clear,clear sky,19
Nemeske,46.023333,17.705278,2026-05-26 19:03:24.131927,22.22,22.27,22.22,22.22,1023,68,1.03,242,0,0.0,Clear,clear sky,19
Molvány,46.035278,17.748611,2026-05-26 19:03:25.339546,22.25,22.28,22.25,22.25,1023,67,0.94,256,0,0.0,Clear,clear sky,19
Szigetvár,46.043333,17.801944,2026-05-26 19:03:26.548823,22.23,22.26,22.23,22.23,1023,67,0.92,262,0,0.0,Clear,clear sky,19
Nagypeterd,46.039444,17.871667,2026-05-26 19:03:27.751864,24.53,24.76,24.53,24.53,1023,66,0.83,274,0,0.0,Clear,clear sky,19
Szentdénes,46.036667,17.926944,2026-05-26 19:03:28.959544,24.48,24.71,24.48,24.48,1023,66,0.8,282,0,0.0,Clear,clear sky,19
Háros,47.412222,19.035,2026-05-26 19:03:30.164758,25.27,24.9,24.25,26.08,1022,40,3.6,300,0,0.0,Clear,clear sky,19
Nagytétény-Diósd,47.398333,18.974444,2026-05-26 19:03:31.366127,25.18,24.82,24.29,26.12,1022,41,3.02,307,0,0.0,Clear,clear sky,19
Érdliget,47.390278,18.937778,2026-05-26 19:03:32.567754,25.06,24.69,24.2,26.03,1022,41,3.13,308,1,0.0,Clear,clear sky,19
Érd felső,47.381111,18.922222,2026-05-26 19:03:33.772006,24.39,24.03,24.17,24.4,1022,44,3.25,310,2,0.0,Clear,clear sky,19
Érd,47.369722,18.900833,2026-05-26 19:03:34.983938,24.35,23.99,24.13,24.36,1022,44,3.36,309,2,0.0,Clear,clear sky,19
Százhalombatta,47.322222,18.899167,2026-05-26 19:03:36.185944,24.34,24.55,24.12,24.34,1022,66,3.56,307,2,0.0,Clear,clear sky,19
Dunai Finomító,47.294444,18.878889,2026-05-26 19:03:37.395485,24.18,24.4,24.18,25.79,1022,67,3.63,309,3,0.0,Clear,clear sky,19
Ercsi,47.247222,18.875278,2026-05-26 19:03:38.599181,24.41,24.66,24.41,26.01,1022,67,3.64,308,3,0.0,Clear,clear sky,19
Iváncsa,47.177778,18.811944,2026-05-26 19:03:39.799973,23.45,23.57,23.45,23.45,1022,66,3.51,310,4,0.0,Clear,clear sky,19
