station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-04-20 13:57:07.551138,15.84,15.23,15.84,15.84,1015,67,2.63,209,98,0.0,Clouds,overcast clouds,13
Angyalföld,47.549722,19.09,2026-04-20 13:57:08.789919,16.85,15.58,14.82,17.23,1012,38,9.77,290,0,0.0,Clear,clear sky,13
Felsőjánosfa,46.841389,16.544167,2026-04-20 13:57:10.022131,13.26,12.57,13.26,13.26,1015,74,2.74,199,76,0.0,Clouds,broken clouds,13
Pankasz,46.835833,16.496111,2026-04-20 13:57:11.264033,12.97,12.28,12.97,12.97,1014,75,2.83,196,75,0.0,Clouds,broken clouds,13
Nagyrákos,46.827222,16.455556,2026-04-20 13:57:12.503748,12.94,12.25,12.94,12.94,1014,75,2.89,194,76,0.0,Clouds,broken clouds,13
Őriszentpéter,46.828889,16.415278,2026-04-20 13:57:13.740472,13.07,12.39,13.07,13.07,1014,75,3.02,190,78,0.0,Clouds,broken clouds,13
Törökbálint,47.45,18.908611,2026-04-20 13:57:14.970465,15.81,14.49,14.6,17.0,1012,40,6.5,333,85,0.0,Clouds,overcast clouds,13
Bicske alsó,47.486389,18.642778,2026-04-20 13:57:16.201685,15.47,14.2,13.56,15.64,1012,43,6.83,338,95,0.0,Clouds,overcast clouds,13
Bajánsenye,46.818056,16.358056,2026-04-20 13:57:17.436458,13.05,12.42,13.05,13.05,1014,77,3.04,187,83,0.0,Clouds,broken clouds,13
Aquincum,47.566218,19.048273,2026-04-20 13:57:18.669820,16.73,15.48,14.85,17.25,1012,39,4.02,277,100,0.0,Clouds,overcast clouds,13
Piliscsév,47.673889,18.791389,2026-04-20 13:57:19.906774,14.75,13.43,14.43,16.81,1012,44,6.28,331,100,0.0,Clouds,overcast clouds,13
Tát,47.741201,18.64783,2026-04-20 13:57:21.143778,14.84,13.5,14.84,14.84,1013,43,5.87,334,100,0.0,Clouds,overcast clouds,13
Süttő felső,47.756667,18.437222,2026-04-20 13:57:22.378979,14.71,13.39,14.71,14.71,1013,44,5.62,342,83,0.0,Clouds,broken clouds,13
Budatétény,47.405,19.016389,2026-04-20 13:57:23.614521,16.65,15.31,14.89,17.29,1012,36,9.77,290,0,0.0,Clear,clear sky,13
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-04-20 13:57:24.844055,15.7,14.37,15.7,15.7,1013,40,5.79,326,50,0.0,Clouds,scattered clouds,13
Gödöllő-Állami telepek,47.564444,19.375556,2026-04-20 13:57:26.075701,16.74,15.28,16.13,16.74,1012,31,9.77,290,0,0.0,Clear,clear sky,13
Dunakeszi alsó,47.607778,19.128889,2026-04-20 13:57:27.310047,16.76,15.51,14.82,17.22,1012,39,4.02,277,100,0.0,Clouds,overcast clouds,13
Vác-Alsóváros,47.773056,19.149722,2026-04-20 13:57:28.543268,17.17,16.07,14.8,17.17,1012,43,7.57,316,99,0.0,Clouds,overcast clouds,13
Szob alsó,47.816667,18.8725,2026-04-20 13:57:29.782721,14.83,13.49,14.83,14.83,1013,43,6.27,324,98,0.0,Clouds,overcast clouds,13
Zalaszentmihály-Pacsa,46.7225,16.951944,2026-04-20 13:57:31.022275,15.75,14.53,15.75,15.75,1015,44,2.06,0,0,0.0,Clear,clear sky,13
Pötréte,46.682778,16.9575,2026-04-20 13:57:32.256487,15.75,14.53,15.75,15.75,1015,44,2.06,0,0,0.0,Clear,clear sky,13
Felsőrajk,46.667222,16.982778,2026-04-20 13:57:33.490054,15.81,14.6,15.81,15.81,1015,44,2.06,0,0,0.0,Clear,clear sky,13
Gelse,46.600556,16.982778,2026-04-20 13:57:34.734988,15.81,14.6,15.81,15.81,1015,44,2.06,0,0,0.0,Clear,clear sky,13
Őrtilos,46.297778,16.887778,2026-04-20 13:57:35.973996,12.34,11.61,12.34,12.34,1015,76,1.8,110,100,0.0,Clouds,overcast clouds,13
Zákány,46.251944,16.9425,2026-04-20 13:57:37.212851,12.19,11.4,12.19,12.19,1015,74,2.13,98,100,0.0,Clouds,overcast clouds,13
Berzence,46.201389,17.143611,2026-04-20 13:57:38.445988,12.52,11.68,12.52,12.52,1015,71,2.11,80,100,0.42,Rain,light rain,13
Somogyudvarhely,46.163333,17.179722,2026-04-20 13:57:39.682826,12.53,11.69,12.53,12.53,1015,71,2.24,74,100,0.2,Rain,light rain,13
Bélavár,46.122778,17.207778,2026-04-20 13:57:40.914132,12.69,11.84,12.69,12.69,1015,70,2.54,67,100,0.0,Clouds,overcast clouds,13
Vízvár,46.101389,17.239444,2026-04-20 13:57:42.155014,12.66,11.81,12.66,12.66,1015,70,2.66,64,100,0.0,Clouds,overcast clouds,13
Babócsa,46.028359,17.342276,2026-04-20 13:57:43.392418,12.84,11.96,12.84,12.84,1015,68,2.94,59,100,0.0,Clouds,overcast clouds,13
Péterhida-Komlósd,46.006667,17.358056,2026-04-20 13:57:44.627595,12.95,12.05,12.95,12.95,1015,67,3.1,58,100,0.0,Clouds,overcast clouds,13
Barcs,45.951944,17.446944,2026-04-20 13:57:45.864603,13.07,12.16,13.07,13.07,1015,66,3.61,55,100,0.0,Clouds,overcast clouds,13
Barcs felső,45.958333,17.486389,2026-04-20 13:57:47.103829,13.01,12.09,13.01,13.01,1015,66,3.68,55,100,0.0,Clouds,overcast clouds,13
Középrigóc,45.970556,17.525,2026-04-20 13:57:48.337554,12.96,12.06,12.96,12.96,1015,67,3.75,54,100,0.0,Clouds,overcast clouds,13
Darány,45.992222,17.598611,2026-04-20 13:57:49.569296,12.96,12.06,12.96,12.96,1015,67,3.79,51,100,0.0,Clouds,overcast clouds,13
Kisdobsza,46.012222,17.668056,2026-04-20 13:57:50.807167,12.95,12.08,12.95,12.95,1015,68,3.74,49,100,0.0,Clouds,overcast clouds,13
Nemeske,46.023333,17.705278,2026-04-20 13:57:52.043868,12.95,12.08,12.95,12.95,1015,68,3.78,47,100,0.0,Clouds,overcast clouds,13
Molvány,46.035278,17.748611,2026-04-20 13:57:53.292873,12.8,11.94,12.8,12.8,1015,69,3.63,45,100,0.0,Clouds,overcast clouds,13
Szigetvár,46.043333,17.801944,2026-04-20 13:57:54.530288,12.74,11.9,12.74,12.74,1015,70,3.61,44,100,0.0,Clouds,overcast clouds,13
Nagypeterd,46.039444,17.871667,2026-04-20 13:57:55.762535,13.53,12.77,13.53,13.53,1015,70,3.52,39,100,0.0,Clouds,overcast clouds,13
Szentdénes,46.036667,17.926944,2026-04-20 13:57:56.999639,13.48,12.71,13.48,13.48,1015,70,3.47,37,100,0.0,Clouds,overcast clouds,13
