station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-06-13 18:44:55.116716,20.98,21.14,20.98,20.98,1017,77,2.5,206,85,0.0,Clouds,overcast clouds,18
Angyalföld,47.549722,19.09,2026-06-13 18:44:56.291940,21.0,20.77,20.56,22.87,1015,62,0.45,277,22,0.0,Clouds,few clouds,18
Felsőjánosfa,46.841389,16.544167,2026-06-13 18:44:57.459686,20.84,21.07,20.84,20.84,1017,80,1.52,178,48,0.0,Clouds,scattered clouds,18
Pankasz,46.835833,16.496111,2026-06-13 18:44:58.623788,20.57,20.75,20.57,20.57,1017,79,1.49,168,32,0.0,Clouds,scattered clouds,18
Nagyrákos,46.827222,16.455556,2026-06-13 18:44:59.790639,20.53,20.7,20.53,20.53,1017,79,1.5,162,25,0.0,Clouds,scattered clouds,18
Őriszentpéter,46.828889,16.415278,2026-06-13 18:45:00.963249,20.66,20.87,20.66,20.66,1017,80,1.53,151,14,0.0,Clouds,few clouds,18
Törökbálint,47.45,18.908611,2026-06-13 18:45:02.128177,21.32,21.1,19.19,22.4,1015,61,1.34,258,0,0.0,Clear,clear sky,18
Bicske alsó,47.486389,18.642778,2026-06-13 18:45:03.296339,21.04,20.92,20.23,22.28,1015,66,2.53,268,5,0.0,Clear,clear sky,18
Bajánsenye,46.818056,16.358056,2026-06-13 18:45:04.475345,20.69,20.93,20.69,20.69,1017,81,1.71,143,4,0.0,Clear,clear sky,18
Aquincum,47.566218,19.048273,2026-06-13 18:45:05.650710,21.18,21.0,20.59,22.89,1015,63,0.45,277,32,0.0,Clouds,scattered clouds,18
Piliscsév,47.673889,18.791389,2026-06-13 18:45:06.816711,21.1,21.04,19.03,21.1,1015,68,1.33,249,47,0.0,Clouds,scattered clouds,18
Tát,47.741201,18.64783,2026-06-13 18:45:07.990307,21.51,21.52,21.51,21.51,1015,69,1.59,228,35,0.0,Clouds,scattered clouds,18
Süttő felső,47.756667,18.437222,2026-06-13 18:45:09.158658,20.49,20.37,20.49,20.49,1015,68,2.1,240,11,0.0,Clouds,few clouds,18
Budatétény,47.405,19.016389,2026-06-13 18:45:10.328929,22.12,21.9,20.63,22.93,1015,58,1.34,258,0,0.0,Clear,clear sky,18
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-06-13 18:45:11.503599,21.21,20.98,21.21,21.21,1016,61,3.72,233,57,0.0,Clouds,broken clouds,18
Gödöllő-Állami telepek,47.564444,19.375556,2026-06-13 18:45:12.671748,21.97,21.63,18.93,22.38,1015,54,2.46,254,35,0.0,Clouds,scattered clouds,18
Dunakeszi alsó,47.607778,19.128889,2026-06-13 18:45:13.841748,20.85,20.69,20.56,22.86,1015,65,1.76,249,43,0.0,Clouds,scattered clouds,18
Vác-Alsóváros,47.773056,19.149722,2026-06-13 18:45:15.008702,19.39,19.16,19.39,21.47,1015,68,1.7,247,100,0.0,Clouds,overcast clouds,18
Szob alsó,47.816667,18.8725,2026-06-13 18:45:16.177432,21.5,21.53,21.5,21.5,1015,70,1.54,225,89,0.0,Clouds,overcast clouds,18
Zalaszentmihály-Pacsa,46.7225,16.951944,2026-06-13 18:45:17.345863,20.81,21.01,20.81,20.81,1017,79,2.5,208,77,0.0,Clouds,broken clouds,18
Pötréte,46.682778,16.9575,2026-06-13 18:45:18.517218,20.63,20.86,20.63,20.63,1017,81,2.46,208,63,0.0,Clouds,broken clouds,18
Felsőrajk,46.667222,16.982778,2026-06-13 18:45:19.686451,20.65,20.86,20.65,20.65,1017,80,2.55,209,62,0.0,Clouds,broken clouds,18
Gelse,46.600556,16.982778,2026-06-13 18:45:20.851853,20.37,20.58,20.37,20.37,1017,81,2.48,204,35,0.0,Clouds,scattered clouds,18
Őrtilos,46.297778,16.887778,2026-06-13 18:45:22.019427,19.8,19.79,19.8,19.8,1017,75,2.13,163,18,0.0,Clouds,few clouds,18
Zákány,46.251944,16.9425,2026-06-13 18:45:23.200371,19.73,19.69,19.73,19.73,1017,74,2.33,158,25,0.0,Clouds,scattered clouds,18
Berzence,46.201389,17.143611,2026-06-13 18:45:24.432893,20.3,20.29,20.3,20.3,1017,73,2.42,161,23,0.0,Clouds,few clouds,18
Somogyudvarhely,46.163333,17.179722,2026-06-13 18:45:25.601717,20.32,20.31,20.32,20.32,1017,73,2.35,161,22,0.0,Clouds,few clouds,18
Bélavár,46.122778,17.207778,2026-06-13 18:45:26.767967,20.41,20.36,20.41,20.41,1017,71,2.17,159,20,0.0,Clouds,few clouds,18
Vízvár,46.101389,17.239444,2026-06-13 18:45:27.938234,20.35,20.27,20.35,20.35,1017,70,2.05,159,20,0.0,Clouds,few clouds,18
Babócsa,46.028359,17.342276,2026-06-13 18:45:29.105940,20.45,20.33,20.45,20.45,1017,68,1.7,160,34,0.0,Clouds,scattered clouds,18
Péterhida-Komlósd,46.006667,17.358056,2026-06-13 18:45:30.279625,20.55,20.41,20.55,20.55,1017,67,1.55,161,43,0.0,Clouds,scattered clouds,18
Barcs,45.951944,17.446944,2026-06-13 18:45:31.448766,20.69,20.51,20.69,20.69,1017,65,1.35,165,69,0.0,Clouds,broken clouds,18
Barcs felső,45.958333,17.486389,2026-06-13 18:45:32.618555,20.65,20.47,20.65,20.65,1017,65,1.4,168,73,0.0,Clouds,broken clouds,18
Középrigóc,45.970556,17.525,2026-06-13 18:45:33.791263,20.61,20.42,20.61,20.61,1017,65,1.46,171,76,0.0,Clouds,broken clouds,18
Darány,45.992222,17.598611,2026-06-13 18:45:34.970378,20.71,20.51,20.71,20.71,1017,64,1.74,183,77,0.0,Clouds,broken clouds,18
Kisdobsza,46.012222,17.668056,2026-06-13 18:45:36.143661,20.85,20.64,20.85,20.85,1017,63,1.93,190,76,0.0,Clouds,broken clouds,18
Nemeske,46.023333,17.705278,2026-06-13 18:45:37.317023,20.91,20.7,20.91,20.91,1017,63,2.01,191,73,0.0,Clouds,broken clouds,18
Molvány,46.035278,17.748611,2026-06-13 18:45:38.490191,20.95,20.75,20.95,20.95,1017,63,2.08,194,69,0.0,Clouds,broken clouds,18
Szigetvár,46.043333,17.801944,2026-06-13 18:45:39.666877,20.95,20.75,20.95,20.95,1017,63,2.09,194,65,0.0,Clouds,broken clouds,18
Nagypeterd,46.039444,17.871667,2026-06-13 18:45:40.838787,21.0,20.8,21.0,21.0,1017,63,2.07,194,54,0.0,Clouds,broken clouds,18
Szentdénes,46.036667,17.926944,2026-06-13 18:45:42.010402,20.95,20.77,20.95,20.95,1017,64,2.03,194,49,0.0,Clouds,scattered clouds,18
Háros,47.412222,19.035,2026-06-13 18:45:43.182828,22.13,21.91,20.59,22.89,1015,58,1.34,258,0,0.0,Clear,clear sky,18
Nagytétény-Diósd,47.398333,18.974444,2026-06-13 18:45:44.355676,21.98,21.75,20.62,22.93,1015,58,1.34,258,0,0.0,Clear,clear sky,18
Érdliget,47.390278,18.937778,2026-06-13 18:45:45.536655,21.81,21.56,20.54,22.84,1015,58,1.34,258,0,0.0,Clear,clear sky,18
Érd felső,47.381111,18.922222,2026-06-13 18:45:46.716622,21.98,21.75,19.36,22.56,1015,58,1.34,258,0,0.0,Clear,clear sky,18
Érd,47.369722,18.900833,2026-06-13 18:45:47.894446,21.91,21.67,19.32,22.53,1015,58,3.0,243,0,0.0,Clear,clear sky,18
Százhalombatta,47.322222,18.899167,2026-06-13 18:45:49.065480,21.98,21.67,19.31,22.51,1015,55,3.3,238,0,0.0,Clear,clear sky,18
Dunai Finomító,47.294444,18.878889,2026-06-13 18:45:50.247333,22.35,22.08,20.29,22.35,1015,55,3.44,236,0,0.0,Clear,clear sky,18
Ercsi,47.247222,18.875278,2026-06-13 18:45:51.431893,22.58,22.51,20.52,22.58,1015,62,3.56,235,4,0.0,Clear,clear sky,18
Iváncsa,47.177778,18.811944,2026-06-13 18:45:52.599937,20.58,20.29,20.58,20.58,1015,61,3.78,235,27,0.0,Clouds,scattered clouds,18
Pusztaszabolcs,47.139722,18.761667,2026-06-13 18:45:53.771410,20.9,20.61,20.9,20.9,1015,60,3.84,237,47,0.0,Clouds,scattered clouds,18
Szabadegyháza,47.082778,18.704167,2026-06-13 18:45:54.947194,21.16,20.9,21.16,21.16,1016,60,3.8,239,68,0.0,Clouds,broken clouds,18
Sárosd,47.039722,18.660278,2026-06-13 18:45:56.130653,21.44,21.21,21.44,21.44,1016,60,3.73,238,81,0.0,Clouds,broken clouds,18
Nagylók,46.979444,18.635833,2026-06-13 18:45:57.299874,21.52,21.29,21.52,21.52,1016,60,3.7,242,98,0.0,Clouds,overcast clouds,18
Sárbogárd,46.896944,18.611944,2026-06-13 18:45:58.472707,21.93,21.77,21.93,21.93,1016,61,3.64,243,100,0.0,Clouds,overcast clouds,18
Rétszilas,46.814167,18.601389,2026-06-13 18:45:59.640977,22.03,21.88,22.03,22.03,1016,61,3.59,243,100,0.0,Clouds,overcast clouds,18
Nagyatád,46.228611,17.354167,2026-06-13 18:46:00.810807,20.65,20.6,20.65,20.65,1017,70,2.34,179,42,0.0,Clouds,scattered clouds,18
Budapest-Keleti,47.500278,19.084167,2026-06-13 18:46:01.975430,21.35,21.11,20.54,22.84,1015,60,1.34,258,4,0.0,Clear,clear sky,18
Ferencváros,47.468611,19.088056,2026-06-13 18:46:03.153914,21.75,21.5,20.56,22.86,1015,58,1.34,258,0,0.0,Clear,clear sky,18
Budapest-Nyugati,47.510833,19.0575,2026-06-13 18:46:04.325728,21.26,21.03,20.55,22.86,1015,61,1.34,258,12,0.0,Clouds,few clouds,18
Kőbánya felső,47.491944,19.133889,2026-06-13 18:46:05.492515,21.78,21.53,20.48,22.78,1015,58,2.15,247,6,0.0,Clear,clear sky,18
Rákos,47.488889,19.174722,2026-06-13 18:46:06.679683,22.12,21.88,20.44,22.75,1015,57,2.16,246,7,0.0,Clear,clear sky,18
Rákosrendező,47.525556,19.089444,2026-06-13 18:46:07.849983,21.15,20.91,20.58,22.89,1015,61,0.45,284,13,0.0,Clouds,few clouds,18
Zugló,47.511389,19.101389,2026-06-13 18:46:09.017523,21.26,20.98,20.54,22.85,1015,59,0.45,284,13,0.0,Clouds,few clouds,18
Mezőtárkány,47.725,20.480278,2026-06-13 18:46:10.185460,18.98,18.87,18.98,18.98,1014,74,4.11,249,100,0.0,Clouds,overcast clouds,18
