station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-04-02 02:46:56.592797,6.84,2.45,6.84,6.84,1012,69,8.39,2,94,0.0,Clouds,overcast clouds,2
Angyalföld,47.549722,19.09,2026-04-02 02:46:57.765298,6.5,3.64,5.23,7.73,1010,78,4.12,330,0,0.0,Clear,clear sky,2
Felsőjánosfa,46.841389,16.544167,2026-04-02 02:46:58.934860,7.23,3.25,7.23,7.23,1012,66,7.42,10,51,0.0,Clouds,broken clouds,2
Pankasz,46.835833,16.496111,2026-04-02 02:47:00.103025,6.95,2.89,6.95,6.95,1012,66,7.39,10,52,0.0,Clouds,broken clouds,2
Nagyrákos,46.827222,16.455556,2026-04-02 02:47:01.274246,6.91,2.85,6.91,6.91,1012,66,7.35,11,54,0.0,Clouds,broken clouds,2
Őriszentpéter,46.828889,16.415278,2026-04-02 02:47:02.448549,7.01,3.04,7.01,7.01,1012,66,7.16,10,61,0.0,Clouds,broken clouds,2
Törökbálint,47.45,18.908611,2026-04-02 02:47:03.617176,6.45,5.27,5.0,7.5,1010,78,1.79,331,94,0.0,Clouds,overcast clouds,2
Bicske alsó,47.486389,18.642778,2026-04-02 02:47:04.798307,6.6,4.65,5.78,6.72,1011,78,2.69,340,91,0.0,Clouds,overcast clouds,2
Bajánsenye,46.818056,16.358056,2026-04-02 02:47:05.978748,7.12,3.19,7.12,7.12,1012,66,7.16,10,63,0.0,Clouds,broken clouds,2
Aquincum,47.566218,19.048273,2026-04-02 02:47:07.155295,6.55,4.6,5.25,7.75,1010,78,2.68,8,96,0.0,Clouds,overcast clouds,2
Piliscsév,47.673889,18.791389,2026-04-02 02:47:08.323862,6.52,5.3,5.7,7.34,1011,81,1.84,340,98,0.0,Clouds,overcast clouds,2
Tát,47.741201,18.64783,2026-04-02 02:47:09.498205,7.07,5.83,7.07,7.07,1011,76,1.95,346,100,0.0,Clouds,overcast clouds,2
Süttő felső,47.756667,18.437222,2026-04-02 02:47:10.677878,7.33,5.81,7.33,7.33,1011,75,2.31,351,100,0.0,Clouds,overcast clouds,2
Budatétény,47.405,19.016389,2026-04-02 02:47:11.851657,6.76,3.96,5.29,7.79,1010,77,4.12,330,0,0.0,Clear,clear sky,2
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-04-02 02:47:13.022858,6.9,4.21,6.9,6.9,1010,75,3.97,15,100,0.0,Clouds,overcast clouds,2
Gödöllő-Állami telepek,47.564444,19.375556,2026-04-02 02:47:14.197756,4.93,1.7,4.74,5.63,1010,81,4.12,330,0,0.0,Clear,clear sky,2
Dunakeszi alsó,47.607778,19.128889,2026-04-02 02:47:15.369108,6.37,5.72,5.22,7.72,1010,78,1.34,327,79,0.0,Clouds,broken clouds,2
Vác-Alsóváros,47.773056,19.149722,2026-04-02 02:47:16.543725,6.06,4.16,6.06,7.03,1011,79,2.49,2,100,0.0,Clouds,overcast clouds,2
Szob alsó,47.816667,18.8725,2026-04-02 02:47:17.724931,7.06,6.18,7.06,7.06,1011,78,1.6,339,100,0.0,Clouds,overcast clouds,2
Zalaszentmihály-Pacsa,46.7225,16.951944,2026-04-02 02:47:18.896684,6.75,3.05,6.75,6.75,1012,70,6.17,360,75,0.0,Clouds,broken clouds,2
Pötréte,46.682778,16.9575,2026-04-02 02:47:20.069101,6.75,3.05,6.75,6.75,1012,70,6.17,360,75,0.0,Clouds,broken clouds,2
Felsőrajk,46.667222,16.982778,2026-04-02 02:47:21.246463,6.81,3.13,6.81,6.81,1012,70,6.17,360,75,0.0,Clouds,broken clouds,2
Gelse,46.600556,16.982778,2026-04-02 02:47:22.416687,6.81,3.13,6.81,6.81,1011,70,6.17,360,75,0.0,Clouds,broken clouds,2
Őrtilos,46.297778,16.887778,2026-04-02 02:47:23.588681,7.51,3.48,7.51,7.51,1011,63,7.83,12,100,0.0,Clouds,overcast clouds,2
Zákány,46.251944,16.9425,2026-04-02 02:47:24.767489,7.18,3.02,7.18,7.18,1011,64,7.97,13,100,0.0,Clouds,overcast clouds,2
Berzence,46.201389,17.143611,2026-04-02 02:47:25.943522,7.2,3.42,7.2,7.2,1011,67,6.75,11,100,0.0,Clouds,overcast clouds,2
Somogyudvarhely,46.163333,17.179722,2026-04-02 02:47:27.123389,7.11,3.48,7.11,7.11,1011,68,6.26,10,100,0.0,Clouds,overcast clouds,2
Bélavár,46.122778,17.207778,2026-04-02 02:47:28.294894,7.08,3.73,7.08,7.08,1011,69,5.49,9,100,0.0,Clouds,overcast clouds,2
Vízvár,46.101389,17.239444,2026-04-02 02:47:29.467510,6.92,3.73,6.92,6.92,1011,70,5.02,7,100,0.0,Clouds,overcast clouds,2
Babócsa,46.028359,17.342276,2026-04-02 02:47:30.641923,6.81,4.06,6.81,6.81,1010,72,4.05,6,100,0.0,Clouds,overcast clouds,2
Péterhida-Komlósd,46.006667,17.358056,2026-04-02 02:47:31.815052,6.81,4.21,6.81,6.81,1010,73,3.76,7,100,0.0,Clouds,overcast clouds,2
