station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-07-24 18:44:04.485790,20.15,19.45,20.15,20.15,1015,47,2.73,334,0,0.0,Clear,clear sky,18
Angyalföld,47.549722,19.09,2026-07-24 18:44:05.640577,20.05,19.29,19.42,21.62,1014,45,0.89,346,4,0.0,Clear,clear sky,18
Felsőjánosfa,46.841389,16.544167,2026-07-24 18:44:06.791829,20.06,19.45,20.06,20.06,1016,51,1.94,10,0,0.0,Clear,clear sky,18
Pankasz,46.835833,16.496111,2026-07-24 18:44:07.945928,19.77,19.16,19.77,19.77,1016,52,1.8,8,0,0.0,Clear,clear sky,18
Nagyrákos,46.827222,16.455556,2026-07-24 18:44:09.101731,19.73,19.12,19.73,19.73,1016,52,1.7,6,0,0.0,Clear,clear sky,18
Őriszentpéter,46.828889,16.415278,2026-07-24 18:44:10.254566,19.82,19.24,19.82,19.82,1016,53,1.41,1,0,0.0,Clear,clear sky,18
Törökbálint,47.45,18.908611,2026-07-24 18:44:11.408361,20.39,19.63,19.19,21.39,1014,44,1.34,338,5,0.0,Clear,clear sky,18
Bicske alsó,47.486389,18.642778,2026-07-24 18:44:12.560645,19.93,19.21,19.12,21.17,1014,47,2.87,355,4,0.0,Clear,clear sky,18
Bajánsenye,46.818056,16.358056,2026-07-24 18:44:13.724214,19.88,19.33,19.88,19.88,1016,54,1.25,355,0,0.0,Clear,clear sky,18
Aquincum,47.566218,19.048273,2026-07-24 18:44:14.885494,20.09,19.33,19.45,21.64,1014,45,0.89,304,6,0.0,Clear,clear sky,18
Piliscsév,47.673889,18.791389,2026-07-24 18:44:16.040156,19.99,19.19,19.03,19.99,1014,44,2.22,1,3,0.0,Clear,clear sky,18
Tát,47.741201,18.64783,2026-07-24 18:44:17.192440,20.4,19.75,20.4,20.4,1014,48,2.16,16,0,0.0,Clear,clear sky,18
Süttő felső,47.756667,18.437222,2026-07-24 18:44:18.350571,19.31,18.52,19.31,19.31,1015,47,2.39,18,0,0.0,Clear,clear sky,18
Budatétény,47.405,19.016389,2026-07-24 18:44:19.503044,21.11,20.43,19.49,21.68,1014,44,1.34,338,3,0.0,Clear,clear sky,18
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-07-24 18:44:20.658799,19.66,18.8,19.66,19.66,1014,43,3.92,359,42,0.0,Clouds,scattered clouds,18
Gödöllő-Állami telepek,47.564444,19.375556,2026-07-24 18:44:21.811046,20.54,19.69,18.93,21.13,1014,40,4.92,342,9,0.0,Clear,clear sky,18
Dunakeszi alsó,47.607778,19.128889,2026-07-24 18:44:22.961271,19.79,19.03,19.41,21.61,1014,46,0.45,314,4,0.0,Clear,clear sky,18
Vác-Alsóváros,47.773056,19.149722,2026-07-24 18:44:24.121712,19.39,18.66,19.39,20.36,1014,49,3.24,337,7,0.0,Clear,clear sky,18
Szob alsó,47.816667,18.8725,2026-07-24 18:44:25.276553,20.39,19.79,20.39,20.39,1014,50,2.2,356,3,0.0,Clear,clear sky,18
Zalaszentmihály-Pacsa,46.7225,16.951944,2026-07-24 18:44:26.432373,20.08,19.4,20.08,20.08,1015,48,2.65,336,0,0.0,Clear,clear sky,18
Pötréte,46.682778,16.9575,2026-07-24 18:44:27.586155,20.02,19.33,20.02,20.02,1015,48,2.57,339,0,0.0,Clear,clear sky,18
Felsőrajk,46.667222,16.982778,2026-07-24 18:44:28.743838,20.02,19.33,20.02,20.02,1015,48,2.72,336,0,0.0,Clear,clear sky,18
Gelse,46.600556,16.982778,2026-07-24 18:44:29.900762,19.87,19.17,19.87,19.87,1015,48,2.64,341,0,0.0,Clear,clear sky,18
Őrtilos,46.297778,16.887778,2026-07-24 18:44:31.058569,19.59,18.96,19.59,19.59,1016,52,2.29,338,0,0.0,Clear,clear sky,18
Zákány,46.251944,16.9425,2026-07-24 18:44:32.219014,19.41,18.69,19.41,19.41,1015,49,2.79,344,0,0.0,Clear,clear sky,18
Berzence,46.201389,17.143611,2026-07-24 18:44:33.401212,19.68,18.9,19.68,19.68,1015,46,3.33,346,1,0.0,Clear,clear sky,18
Somogyudvarhely,46.163333,17.179722,2026-07-24 18:44:34.554114,19.61,18.83,19.61,19.61,1015,46,3.31,344,2,0.0,Clear,clear sky,18
Bélavár,46.122778,17.207778,2026-07-24 18:44:35.709216,19.56,18.77,19.56,19.56,1015,46,3.16,340,2,0.0,Clear,clear sky,18
Vízvár,46.101389,17.239444,2026-07-24 18:44:36.866724,19.39,18.59,19.39,19.39,1015,46,3.11,337,1,0.0,Clear,clear sky,18
Babócsa,46.028359,17.342276,2026-07-24 18:44:38.026651,19.25,18.46,19.25,19.25,1015,47,3.02,332,0,0.0,Clear,clear sky,18
Péterhida-Komlósd,46.006667,17.358056,2026-07-24 18:44:39.178331,19.24,18.45,19.24,19.24,1015,47,2.96,330,0,0.0,Clear,clear sky,18
Barcs,45.951944,17.446944,2026-07-24 18:44:40.332000,19.21,18.41,19.21,19.21,1015,47,2.94,325,0,0.0,Clear,clear sky,18
Barcs felső,45.958333,17.486389,2026-07-24 18:44:41.486473,19.14,18.34,19.14,19.14,1015,47,3.02,325,0,0.0,Clear,clear sky,18
Középrigóc,45.970556,17.525,2026-07-24 18:44:42.637868,19.09,18.26,19.09,19.09,1015,46,3.11,325,0,0.0,Clear,clear sky,18
Darány,45.992222,17.598611,2026-07-24 18:44:43.801213,19.31,18.47,19.31,19.31,1015,45,3.54,328,1,0.0,Clear,clear sky,18
Kisdobsza,46.012222,17.668056,2026-07-24 18:44:44.957882,19.52,18.68,19.52,19.52,1015,44,3.81,331,1,0.0,Clear,clear sky,18
Nemeske,46.023333,17.705278,2026-07-24 18:44:46.115748,19.61,18.78,19.61,19.61,1015,44,3.92,332,1,0.0,Clear,clear sky,18
Molvány,46.035278,17.748611,2026-07-24 18:44:47.277238,19.71,18.86,19.71,19.71,1015,43,4.04,334,1,0.0,Clear,clear sky,18
Szigetvár,46.043333,17.801944,2026-07-24 18:44:48.428870,19.74,18.89,19.74,19.74,1015,43,4.11,334,1,0.0,Clear,clear sky,18
Nagypeterd,46.039444,17.871667,2026-07-24 18:44:49.588071,19.87,19.01,19.87,19.87,1015,42,4.23,336,1,0.0,Clear,clear sky,18
Szentdénes,46.036667,17.926944,2026-07-24 18:44:50.744740,19.87,19.01,19.87,19.87,1015,42,4.28,337,1,0.0,Clear,clear sky,18
