station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-08-14 21:36:22.213496,17.84,16.8,17.84,17.84,1018,43,1.14,144,0,0.0,Clear,clear sky,21
Angyalföld,47.549722,19.09,2026-08-14 21:36:23.478737,22.9,22.37,19.86,23.31,1019,43,1.08,74,0,0.0,Clear,clear sky,21
Felsőjánosfa,46.841389,16.544167,2026-08-14 21:36:24.744867,18.9,18.1,18.9,18.9,1019,48,1.45,266,0,0.0,Clear,clear sky,21
Pankasz,46.835833,16.496111,2026-08-14 21:36:26.015347,18.57,17.76,18.57,18.57,1019,49,1.45,270,0,0.0,Clear,clear sky,21
Nagyrákos,46.827222,16.455556,2026-08-14 21:36:27.277328,18.52,17.73,18.52,18.52,1019,50,1.44,272,0,0.0,Clear,clear sky,21
Őriszentpéter,46.828889,16.415278,2026-08-14 21:36:28.540110,18.61,17.83,18.61,18.61,1019,50,1.43,276,0,0.0,Clear,clear sky,21
Törökbálint,47.45,18.908611,2026-08-14 21:36:29.802652,20.73,20.03,19.63,23.08,1019,45,0.97,88,0,0.0,Clear,clear sky,21
Bicske alsó,47.486389,18.642778,2026-08-14 21:36:31.070997,19.62,18.71,19.52,22.45,1019,41,0.75,107,0,0.0,Clear,clear sky,21
Bajánsenye,46.818056,16.358056,2026-08-14 21:36:32.337176,18.69,17.95,18.69,18.69,1019,51,1.37,279,0,0.0,Clear,clear sky,21
Aquincum,47.566218,19.048273,2026-08-14 21:36:33.607660,22.99,22.47,19.88,23.34,1019,43,0.95,82,0,0.0,Clear,clear sky,21
Piliscsév,47.673889,18.791389,2026-08-14 21:36:34.876897,21.66,20.95,21.6,22.92,1019,41,1.17,115,0,0.0,Clear,clear sky,21
Tát,47.741201,18.64783,2026-08-14 21:36:36.143351,22.0,21.33,22.0,22.0,1018,41,1.28,135,0,0.0,Clear,clear sky,21
Süttő felső,47.756667,18.437222,2026-08-14 21:36:37.407719,22.03,21.36,22.03,22.03,1018,41,1.35,152,0,0.0,Clear,clear sky,21
Budatétény,47.405,19.016389,2026-08-14 21:36:38.684755,22.29,21.72,19.92,23.38,1018,44,1.15,89,0,0.0,Clear,clear sky,21
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-08-14 21:36:39.945917,21.23,20.51,21.23,21.23,1018,42,1.43,65,0,0.0,Clear,clear sky,21
Gödöllő-Állami telepek,47.564444,19.375556,2026-08-14 21:36:41.212267,21.75,21.0,21.62,22.82,1019,39,1.23,54,0,0.0,Clear,clear sky,21
Dunakeszi alsó,47.607778,19.128889,2026-08-14 21:36:42.482112,22.6,21.99,19.85,23.3,1019,41,1.06,71,0,0.0,Clear,clear sky,21
Vác-Alsóváros,47.773056,19.149722,2026-08-14 21:36:43.748175,22.08,21.36,18.64,22.08,1019,39,1.04,85,0,0.0,Clear,clear sky,21
Szob alsó,47.816667,18.8725,2026-08-14 21:36:45.014450,21.99,21.32,21.99,21.99,1019,41,1.27,106,0,0.0,Clear,clear sky,21
Zalaszentmihály-Pacsa,46.7225,16.951944,2026-08-14 21:36:46.291518,17.75,17.23,17.75,17.75,1018,63,1.03,0,0,0.0,Clear,clear sky,21
Pötréte,46.682778,16.9575,2026-08-14 21:36:47.557759,17.75,17.23,17.75,17.75,1018,63,1.03,0,0,0.0,Clear,clear sky,21
Felsőrajk,46.667222,16.982778,2026-08-14 21:36:48.827211,17.81,17.29,17.81,17.81,1018,63,1.03,0,0,0.0,Clear,clear sky,21
Gelse,46.600556,16.982778,2026-08-14 21:36:50.093778,17.81,17.29,17.81,17.81,1018,63,1.03,0,0,0.0,Clear,clear sky,21
Őrtilos,46.297778,16.887778,2026-08-14 21:36:51.353690,18.98,18.19,18.98,18.98,1018,48,0.99,130,0,0.0,Clear,clear sky,21
Zákány,46.251944,16.9425,2026-08-14 21:36:52.631050,18.83,18.02,18.83,18.83,1018,48,1.3,128,0,0.0,Clear,clear sky,21
Berzence,46.201389,17.143611,2026-08-14 21:36:53.895676,19.31,18.52,19.31,19.31,1018,47,1.46,133,0,0.0,Clear,clear sky,21
Somogyudvarhely,46.163333,17.179722,2026-08-14 21:36:55.156757,19.33,18.55,19.33,19.33,1018,47,1.38,134,0,0.0,Clear,clear sky,21
Bélavár,46.122778,17.207778,2026-08-14 21:36:56.423438,19.43,18.66,19.43,19.43,1018,47,1.18,132,0,0.0,Clear,clear sky,21
Vízvár,46.101389,17.239444,2026-08-14 21:36:57.687943,19.39,18.59,19.39,19.39,1018,46,1.1,129,0,0.0,Clear,clear sky,21
Babócsa,46.028359,17.342276,2026-08-14 21:36:58.954623,19.53,18.71,19.53,19.53,1018,45,1.06,121,0,0.0,Clear,clear sky,21
Péterhida-Komlósd,46.006667,17.358056,2026-08-14 21:37:00.219723,19.65,18.85,19.65,19.65,1018,45,1.06,120,0,0.0,Clear,clear sky,21
Barcs,45.951944,17.446944,2026-08-14 21:37:01.490787,19.8,18.98,19.8,19.8,1018,44,1.12,129,0,0.0,Clear,clear sky,21
Barcs felső,45.958333,17.486389,2026-08-14 21:37:02.766236,19.78,18.96,19.78,19.78,1018,44,1.11,130,0,0.0,Clear,clear sky,21
Középrigóc,45.970556,17.525,2026-08-14 21:37:04.032906,19.76,18.91,19.76,19.76,1018,43,1.1,132,0,0.0,Clear,clear sky,21
Darány,45.992222,17.598611,2026-08-14 21:37:05.299791,19.94,19.09,19.94,19.94,1018,42,0.98,119,0,0.0,Clear,clear sky,21
Kisdobsza,46.012222,17.668056,2026-08-14 21:37:06.569151,20.17,19.31,20.17,20.17,1018,41,1.01,97,0,0.0,Clear,clear sky,21
Nemeske,46.023333,17.705278,2026-08-14 21:37:07.832126,20.28,19.43,20.28,20.28,1018,41,1.03,91,0,0.0,Clear,clear sky,21
Molvány,46.035278,17.748611,2026-08-14 21:37:09.104813,20.37,19.51,20.37,20.37,1018,40,1.28,74,0,0.0,Clear,clear sky,21
Szigetvár,46.043333,17.801944,2026-08-14 21:37:10.375052,20.44,19.58,20.44,20.44,1018,40,1.39,69,0,0.0,Clear,clear sky,21
Nagypeterd,46.039444,17.871667,2026-08-14 21:37:11.649314,22.53,21.86,22.53,22.53,1018,39,1.66,62,0,0.0,Clear,clear sky,21
Szentdénes,46.036667,17.926944,2026-08-14 21:37:12.920831,22.48,21.8,22.48,22.48,1018,39,1.8,59,0,0.0,Clear,clear sky,21
Háros,47.412222,19.035,2026-08-14 21:37:14.183414,22.58,22.04,21.54,23.34,1018,44,1.15,89,0,0.0,Clear,clear sky,21
Nagytétény-Diósd,47.398333,18.974444,2026-08-14 21:37:15.444010,21.62,21.01,21.57,23.37,1018,45,1.17,90,0,0.0,Clear,clear sky,21
Érdliget,47.390278,18.937778,2026-08-14 21:37:16.709438,21.57,20.96,21.49,23.28,1018,45,1.12,89,0,0.0,Clear,clear sky,21
Érd felső,47.381111,18.922222,2026-08-14 21:37:17.972686,21.55,20.94,21.45,23.25,1018,45,1.08,88,0,0.0,Clear,clear sky,21
Érd,47.369722,18.900833,2026-08-14 21:37:19.239550,21.53,20.91,21.42,23.21,1018,45,1.14,88,0,0.0,Clear,clear sky,21
Százhalombatta,47.322222,18.899167,2026-08-14 21:37:20.501013,21.47,20.87,21.4,23.2,1018,46,1.28,88,0,0.0,Clear,clear sky,21
Dunai Finomító,47.294444,18.878889,2026-08-14 21:37:21.765146,21.3,20.69,21.24,23.04,1018,46,1.28,82,0,0.0,Clear,clear sky,21
