station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-06-22 21:53:04.694007,22.35,22.91,22.35,22.35,1021,87,2.41,289,39,0.0,Clouds,scattered clouds,21
Angyalföld,47.549722,19.09,2026-06-22 21:53:05.893401,23.52,23.6,22.87,24.29,1020,64,0.89,337,92,0.0,Clouds,overcast clouds,21
Felsőjánosfa,46.841389,16.544167,2026-06-22 21:53:07.099379,22.25,22.85,22.25,22.25,1022,89,2.16,304,40,0.0,Clouds,scattered clouds,21
Pankasz,46.835833,16.496111,2026-06-22 21:53:08.295849,21.98,22.56,21.98,21.98,1022,89,2.16,308,42,0.0,Clouds,scattered clouds,21
Nagyrákos,46.827222,16.455556,2026-06-22 21:53:09.490837,21.95,22.52,21.95,21.95,1022,89,2.15,310,45,0.0,Clouds,scattered clouds,21
Őriszentpéter,46.828889,16.415278,2026-06-22 21:53:10.687289,22.08,22.67,22.08,22.08,1022,89,2.09,313,51,0.0,Clouds,broken clouds,21
Törökbálint,47.45,18.908611,2026-06-22 21:53:11.883042,23.54,23.62,23.12,25.28,1019,64,1.34,26,81,0.0,Clouds,broken clouds,21
Bicske alsó,47.486389,18.642778,2026-06-22 21:53:13.077967,23.01,23.25,23.01,23.95,1020,72,0.82,351,42,0.0,Clouds,scattered clouds,21
Bajánsenye,46.818056,16.358056,2026-06-22 21:53:14.279423,22.16,22.76,22.16,22.16,1022,89,2.16,320,57,0.0,Clouds,broken clouds,21
Aquincum,47.566218,19.048273,2026-06-22 21:53:15.476171,23.57,23.65,22.89,24.32,1020,64,0.89,337,84,0.0,Clouds,broken clouds,21
Piliscsév,47.673889,18.791389,2026-06-22 21:53:16.675747,20.74,20.93,20.54,25.12,1020,79,1.29,30,81,0.0,Clouds,broken clouds,21
Tát,47.741201,18.64783,2026-06-22 21:53:17.877430,20.95,21.03,20.95,20.95,1020,74,1.1,69,53,0.0,Clouds,broken clouds,21
Süttő felső,47.756667,18.437222,2026-06-22 21:53:19.075597,22.01,22.22,22.01,22.01,1020,75,0.9,43,18,0.0,Clouds,few clouds,21
Budatétény,47.405,19.016389,2026-06-22 21:53:20.275414,24.1,24.21,22.93,24.36,1019,63,1.34,26,95,0.0,Clouds,overcast clouds,21
