station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-05-25 13:26:46.527795,29.84,29.74,29.84,29.84,1027,42,5.3,10,14,0.0,Clouds,few clouds,13
Angyalföld,47.549722,19.09,2026-05-25 13:26:47.743816,30.16,30.39,28.34,31.23,1026,44,5.14,320,0,0.0,Clear,clear sky,13
Felsőjánosfa,46.841389,16.544167,2026-05-25 13:26:48.945531,29.69,29.23,29.69,29.69,1027,39,5.23,35,57,0.0,Clouds,broken clouds,13
Pankasz,46.835833,16.496111,2026-05-25 13:26:50.144437,29.42,28.95,29.42,29.42,1027,39,5.36,40,54,0.0,Clouds,broken clouds,13
Nagyrákos,46.827222,16.455556,2026-05-25 13:26:51.344123,29.39,28.91,29.39,29.39,1027,39,5.42,42,51,0.0,Clouds,broken clouds,13
Őriszentpéter,46.828889,16.415278,2026-05-25 13:26:52.539357,29.51,29.04,29.51,29.51,1027,39,5.5,49,46,0.0,Clouds,scattered clouds,13
Törökbálint,47.45,18.908611,2026-05-25 13:26:53.736274,29.15,29.27,28.12,31.0,1026,45,2.68,270,39,0.0,Clouds,scattered clouds,13
Bicske alsó,47.486389,18.642778,2026-05-25 13:26:54.928671,27.83,27.86,27.83,28.01,1026,45,6.34,337,12,0.0,Clouds,few clouds,13
Bajánsenye,46.818056,16.358056,2026-05-25 13:26:56.129015,29.63,29.17,29.63,29.63,1027,39,5.47,52,40,0.0,Clouds,scattered clouds,13
Aquincum,47.566218,19.048273,2026-05-25 13:26:57.330929,30.05,30.25,28.37,31.25,1026,44,4.92,330,58,0.0,Clouds,broken clouds,13
Piliscsév,47.673889,18.791389,2026-05-25 13:26:58.525708,27.96,28.32,27.77,30.15,1026,49,5.65,326,27,0.0,Clouds,scattered clouds,13
Tát,47.741201,18.64783,2026-05-25 13:26:59.726764,28.18,28.13,28.18,28.18,1026,44,5.71,329,15,0.0,Clouds,few clouds,13
Süttő felső,47.756667,18.437222,2026-05-25 13:27:00.921327,28.71,28.67,28.71,28.71,1026,44,5.94,339,9,0.0,Clear,clear sky,13
Budatétény,47.405,19.016389,2026-05-25 13:27:02.115052,29.67,29.89,28.41,31.29,1026,45,5.14,320,0,0.0,Clear,clear sky,13
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-05-25 13:27:03.308454,29.26,29.28,29.26,29.26,1026,44,6.18,347,81,0.0,Clouds,broken clouds,13
Gödöllő-Állami telepek,47.564444,19.375556,2026-05-25 13:27:04.504433,30.69,29.7,30.02,30.74,1026,33,5.14,320,0,0.0,Clear,clear sky,13
Dunakeszi alsó,47.607778,19.128889,2026-05-25 13:27:05.699458,30.29,30.42,28.34,31.22,1026,43,4.92,330,49,0.0,Clouds,scattered clouds,13
Vác-Alsóváros,47.773056,19.149722,2026-05-25 13:27:06.897116,30.51,30.71,28.14,30.51,1026,43,4.3,313,52,0.0,Clouds,broken clouds,13
Szob alsó,47.816667,18.8725,2026-05-25 13:27:08.098667,28.17,28.12,28.17,28.17,1026,44,5.42,314,52,0.0,Clouds,broken clouds,13
Zalaszentmihály-Pacsa,46.7225,16.951944,2026-05-25 13:27:09.290492,29.75,29.1,29.75,29.75,1027,37,5.14,20,0,0.0,Clear,clear sky,13
Pötréte,46.682778,16.9575,2026-05-25 13:27:10.491448,29.75,29.1,29.75,29.75,1027,37,5.14,20,0,0.0,Clear,clear sky,13
Felsőrajk,46.667222,16.982778,2026-05-25 13:27:11.687095,29.81,29.16,29.81,29.81,1027,37,5.14,20,0,0.0,Clear,clear sky,13
Gelse,46.600556,16.982778,2026-05-25 13:27:12.883834,29.81,29.16,29.81,29.81,1027,37,5.14,20,0,0.0,Clear,clear sky,13
Őrtilos,46.297778,16.887778,2026-05-25 13:27:14.078931,30.15,29.98,30.15,30.15,1027,41,4.34,38,13,0.0,Clouds,few clouds,13
Zákány,46.251944,16.9425,2026-05-25 13:27:15.281591,29.89,29.68,29.89,29.89,1027,41,4.3,33,12,0.0,Clouds,few clouds,13
Berzence,46.201389,17.143611,2026-05-25 13:27:16.480484,30.07,29.89,30.07,30.07,1027,41,4.38,14,8,0.0,Clear,clear sky,13
Somogyudvarhely,46.163333,17.179722,2026-05-25 13:27:17.674186,30.04,29.85,30.04,30.04,1027,41,4.47,10,6,0.0,Clear,clear sky,13
Bélavár,46.122778,17.207778,2026-05-25 13:27:18.869624,30.13,29.84,30.13,30.13,1027,40,4.62,4,5,0.0,Clear,clear sky,13
Vízvár,46.101389,17.239444,2026-05-25 13:27:20.060701,30.03,29.72,30.03,30.03,1027,40,4.68,0,8,0.0,Clear,clear sky,13
Babócsa,46.028359,17.342276,2026-05-25 13:27:21.261002,30.04,29.62,30.04,30.04,1026,39,4.48,357,35,0.0,Clouds,scattered clouds,13
Péterhida-Komlósd,46.006667,17.358056,2026-05-25 13:27:22.453597,30.09,29.68,30.09,30.09,1026,39,4.22,357,50,0.0,Clouds,scattered clouds,13
Barcs,45.951944,17.446944,2026-05-25 13:27:23.648833,30.06,29.76,30.06,30.06,1026,40,3.36,6,87,0.0,Clouds,overcast clouds,13
Barcs felső,45.958333,17.486389,2026-05-25 13:27:24.839685,29.96,29.76,29.96,29.96,1026,41,3.2,8,93,0.0,Clouds,overcast clouds,13
