station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-07-27 16:05:54.159907,26.51,26.51,26.51,26.51,1014,26,1.84,51,90,0.0,Clouds,overcast clouds,16
Angyalföld,47.549722,19.09,2026-07-27 16:05:55.425990,26.63,26.63,25.56,28.18,1012,41,4.92,316,49,0.0,Clouds,scattered clouds,16
Felsőjánosfa,46.841389,16.544167,2026-07-27 16:05:56.673424,26.2,26.2,26.2,26.2,1014,42,2.69,92,76,0.0,Clouds,broken clouds,16
Pankasz,46.835833,16.496111,2026-07-27 16:05:57.925905,26.08,26.08,26.08,26.08,1014,43,2.67,90,76,0.0,Clouds,broken clouds,16
Nagyrákos,46.827222,16.455556,2026-07-27 16:05:59.187425,26.05,26.05,26.05,26.05,1014,44,2.62,89,77,0.0,Clouds,broken clouds,16
Őriszentpéter,46.828889,16.415278,2026-07-27 16:06:00.447653,26.18,26.18,26.18,26.18,1014,44,2.47,86,80,0.0,Clouds,broken clouds,16
Törökbálint,47.45,18.908611,2026-07-27 16:06:01.658194,26.62,26.62,25.34,27.96,1011,41,4.02,318,48,0.0,Clouds,scattered clouds,16
Bicske alsó,47.486389,18.642778,2026-07-27 16:06:02.899184,28.28,27.99,25.23,28.97,1012,41,9.29,323,13,0.0,Clouds,few clouds,16
Bajánsenye,46.818056,16.358056,2026-07-27 16:06:04.145215,26.35,26.35,26.35,26.35,1014,44,2.77,81,82,0.0,Clouds,broken clouds,16
Aquincum,47.566218,19.048273,2026-07-27 16:06:05.393350,26.57,26.57,25.59,28.21,1012,41,4.92,316,49,0.0,Clouds,scattered clouds,16
Piliscsév,47.673889,18.791389,2026-07-27 16:06:06.643345,26.05,26.05,25.18,26.78,1012,41,7.61,312,20,0.0,Clouds,few clouds,16
Tát,47.741201,18.64783,2026-07-27 16:06:07.854784,26.51,26.51,26.51,26.51,1012,41,8.07,311,26,0.0,Clouds,scattered clouds,16
Süttő felső,47.756667,18.437222,2026-07-27 16:06:09.072452,25.4,25.09,25.4,25.4,1012,42,8.44,312,49,0.0,Clouds,scattered clouds,16
Budatétény,47.405,19.016389,2026-07-27 16:06:10.330160,27.53,27.27,25.63,28.25,1011,40,4.92,316,52,0.0,Clouds,broken clouds,16
