station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-03-17 10:01:21.898315,7.84,3.94,7.84,7.84,1021,51,7.74,1,100,0.0,Clouds,overcast clouds,10
Angyalföld,47.549722,19.09,2026-03-17 10:01:23.147442,10.81,9.46,10.23,11.09,1019,58,4.12,310,0,0.0,Clear,clear sky,10
Felsőjánosfa,46.841389,16.544167,2026-03-17 10:01:24.399818,9.35,6.44,9.35,9.35,1022,49,5.93,1,75,0.0,Clouds,broken clouds,10
Pankasz,46.835833,16.496111,2026-03-17 10:01:25.707165,9.08,6.17,9.08,9.08,1022,49,5.71,1,66,0.0,Clouds,broken clouds,10
Nagyrákos,46.827222,16.455556,2026-03-17 10:01:27.003781,9.05,6.19,9.05,9.05,1022,49,5.56,1,60,0.0,Clouds,broken clouds,10
Őriszentpéter,46.828889,16.415278,2026-03-17 10:01:28.287353,9.17,6.48,9.17,9.17,1022,49,5.18,1,49,0.0,Clouds,scattered clouds,10
Törökbálint,47.45,18.908611,2026-03-17 10:01:29.542328,10.53,9.18,10.0,10.86,1019,59,1.79,338,100,0.0,Clouds,overcast clouds,10
Bicske alsó,47.486389,18.642778,2026-03-17 10:01:30.801369,10.32,8.97,8.38,10.64,1019,60,6.49,327,100,0.0,Clouds,overcast clouds,10
Bajánsenye,46.818056,16.358056,2026-03-17 10:01:32.066954,9.32,6.71,9.32,9.32,1022,49,5.08,1,48,0.0,Clouds,scattered clouds,10
Aquincum,47.566218,19.048273,2026-03-17 10:01:33.316058,10.87,9.53,10.25,11.12,1019,58,1.79,338,100,0.0,Clouds,overcast clouds,10
Piliscsév,47.673889,18.791389,2026-03-17 10:01:34.586693,10.51,9.18,10.12,10.7,1019,60,3.9,320,100,0.0,Clouds,overcast clouds,10
Tát,47.741201,18.64783,2026-03-17 10:01:35.834813,8.73,6.39,8.73,8.73,1020,60,4.1,320,100,0.0,Clouds,overcast clouds,10
Süttő felső,47.756667,18.437222,2026-03-17 10:01:37.088624,9.1,6.44,9.1,9.1,1020,60,5.05,324,100,0.0,Clouds,overcast clouds,10
Budatétény,47.405,19.016389,2026-03-17 10:01:38.356021,10.61,9.24,10.29,11.16,1019,58,4.12,310,0,0.0,Clear,clear sky,10
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-03-17 10:01:39.615948,9.72,6.69,9.72,9.72,1020,56,6.64,332,100,0.0,Clouds,overcast clouds,10
Gödöllő-Állami telepek,47.564444,19.375556,2026-03-17 10:01:40.888598,9.93,7.86,9.74,10.6,1019,53,4.12,310,0,0.0,Clear,clear sky,10
Dunakeszi alsó,47.607778,19.128889,2026-03-17 10:01:42.141036,10.82,9.47,10.22,11.08,1019,58,0.89,18,100,0.0,Clouds,overcast clouds,10
Vác-Alsóváros,47.773056,19.149722,2026-03-17 10:01:43.390291,11.06,9.81,8.69,11.06,1019,61,2.63,335,100,0.0,Clouds,overcast clouds,10
Szob alsó,47.816667,18.8725,2026-03-17 10:01:44.656283,8.72,7.29,8.72,8.72,1019,60,2.53,313,100,0.0,Clouds,overcast clouds,10
