station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-07-22 07:08:22.329073,20.51,19.95,20.51,20.51,1020,51,6.36,350,9,0.0,Clear,clear sky,7
Angyalföld,47.549722,19.09,2026-07-22 07:08:23.524166,19.42,18.83,19.27,20.96,1018,54,1.79,337,8,0.0,Clear,clear sky,7
Felsőjánosfa,46.841389,16.544167,2026-07-22 07:08:24.716912,20.23,19.8,20.23,20.23,1020,57,5.1,351,8,0.0,Clear,clear sky,7
Pankasz,46.835833,16.496111,2026-07-22 07:08:25.908824,19.93,19.49,19.93,19.93,1020,58,4.84,350,9,0.0,Clear,clear sky,7
Nagyrákos,46.827222,16.455556,2026-07-22 07:08:27.107740,19.89,19.48,19.89,19.89,1020,59,4.65,349,9,0.0,Clear,clear sky,7
Őriszentpéter,46.828889,16.415278,2026-07-22 07:08:28.307774,19.98,19.63,19.98,19.98,1020,61,4.12,346,10,0.0,Clear,clear sky,7
Törökbálint,47.45,18.908611,2026-07-22 07:08:29.501089,20.14,19.59,19.05,20.74,1018,53,3.13,315,6,0.0,Clear,clear sky,7
Bicske alsó,47.486389,18.642778,2026-07-22 07:08:30.692353,20.71,20.17,18.94,21.19,1018,51,5.95,338,7,0.0,Clear,clear sky,7
Bajánsenye,46.818056,16.358056,2026-07-22 07:08:31.893113,20.08,19.76,20.08,20.08,1020,62,3.91,346,10,0.0,Clear,clear sky,7
Aquincum,47.566218,19.048273,2026-07-22 07:08:33.092085,19.43,18.86,19.3,20.99,1018,55,1.79,337,7,0.0,Clear,clear sky,7
Piliscsév,47.673889,18.791389,2026-07-22 07:08:34.291159,18.9,18.33,18.88,19.03,1018,57,3.85,329,7,0.0,Clear,clear sky,7
Tát,47.741201,18.64783,2026-07-22 07:08:35.486124,19.29,18.61,19.29,19.29,1018,51,4.07,334,7,0.0,Clear,clear sky,7
Süttő felső,47.756667,18.437222,2026-07-22 07:08:36.678554,20.38,19.75,20.38,20.38,1018,49,5.08,340,7,0.0,Clear,clear sky,7
Budatétény,47.405,19.016389,2026-07-22 07:08:37.873974,20.56,20.03,19.34,21.03,1018,52,3.13,315,6,0.0,Clear,clear sky,7
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-07-22 07:08:39.069942,20.89,20.29,20.89,20.89,1018,48,6.34,345,6,0.0,Clear,clear sky,7
Gödöllő-Állami telepek,47.564444,19.375556,2026-07-22 07:08:40.262047,18.92,18.15,17.3,18.93,1018,49,3.4,343,13,0.0,Clouds,few clouds,7
Dunakeszi alsó,47.607778,19.128889,2026-07-22 07:08:41.457834,19.4,18.83,19.27,20.96,1018,55,0.89,338,8,0.0,Clear,clear sky,7
Vác-Alsóváros,47.773056,19.149722,2026-07-22 07:08:42.654786,19.39,18.72,19.25,19.39,1018,51,3.36,334,6,0.0,Clear,clear sky,7
Szob alsó,47.816667,18.8725,2026-07-22 07:08:43.846053,19.28,18.62,19.28,19.28,1018,52,2.87,319,6,0.0,Clear,clear sky,7
Zalaszentmihály-Pacsa,46.7225,16.951944,2026-07-22 07:08:45.043448,20.55,20.02,20.55,20.55,1020,52,6.18,350,6,0.0,Clear,clear sky,7
Pötréte,46.682778,16.9575,2026-07-22 07:08:46.251686,20.58,20.05,20.58,20.58,1020,52,5.94,351,3,0.0,Clear,clear sky,7
Felsőrajk,46.667222,16.982778,2026-07-22 07:08:47.442521,20.57,20.01,20.57,20.57,1020,51,6.1,351,3,0.0,Clear,clear sky,7
Gelse,46.600556,16.982778,2026-07-22 07:08:48.639165,20.59,20.04,20.59,20.59,1020,51,5.73,351,1,0.0,Clear,clear sky,7
Őrtilos,46.297778,16.887778,2026-07-22 07:08:49.835680,20.72,20.26,20.72,20.72,1020,54,4.71,345,14,0.0,Clouds,few clouds,7
Zákány,46.251944,16.9425,2026-07-22 07:08:51.039392,20.59,20.04,20.59,20.59,1020,51,4.93,346,47,0.0,Clouds,scattered clouds,7
Berzence,46.201389,17.143611,2026-07-22 07:08:52.244514,20.99,20.42,20.99,20.99,1019,49,4.97,351,90,0.0,Clouds,overcast clouds,7
Somogyudvarhely,46.163333,17.179722,2026-07-22 07:08:53.440644,20.98,20.41,20.98,20.98,1019,49,4.73,351,96,0.0,Clouds,overcast clouds,7
Bélavár,46.122778,17.207778,2026-07-22 07:08:54.635656,21.08,20.55,21.08,21.08,1019,50,4.1,348,100,0.0,Clouds,overcast clouds,7
