station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-05-07 21:30:39.846753,12.84,12.56,12.84,12.84,1016,91,3.84,4,2,0.0,Clear,clear sky,21
Angyalföld,47.549722,19.09,2026-05-07 21:30:41.024264,13.94,13.69,13.23,14.95,1015,88,1.34,224,40,0.0,Clouds,scattered clouds,21
Felsőjánosfa,46.841389,16.544167,2026-05-07 21:30:42.194306,13.23,12.96,13.23,13.23,1016,90,3.34,48,5,0.75,Rain,light rain,21
Pankasz,46.835833,16.496111,2026-05-07 21:30:43.363666,12.94,12.64,12.94,12.94,1016,90,3.51,48,5,0.76,Rain,light rain,21
Nagyrákos,46.827222,16.455556,2026-05-07 21:30:44.547451,12.89,12.56,12.89,12.89,1016,89,3.6,48,6,1.78,Rain,moderate rain,21
Őriszentpéter,46.828889,16.415278,2026-05-07 21:30:45.732695,13.0,12.68,13.0,13.0,1016,89,3.71,46,8,0.87,Rain,light rain,21
Törökbálint,47.45,18.908611,2026-05-07 21:30:46.901277,14.08,13.87,13.0,14.72,1015,89,0.89,272,74,0.0,Clouds,broken clouds,21
Bicske alsó,47.486389,18.642778,2026-05-07 21:30:48.072208,14.44,14.32,13.39,14.49,1015,91,1.66,266,39,0.0,Clouds,scattered clouds,21
Bajánsenye,46.818056,16.358056,2026-05-07 21:30:49.242192,13.1,12.79,13.1,13.1,1016,89,3.83,44,9,0.45,Rain,light rain,21
Aquincum,47.566218,19.048273,2026-05-07 21:30:50.411846,14.07,13.83,13.25,14.97,1015,88,1.34,224,72,0.0,Clouds,broken clouds,21
Piliscsév,47.673889,18.791389,2026-05-07 21:30:51.580715,14.29,14.2,12.92,14.56,1015,93,1.11,259,56,0.0,Clouds,broken clouds,21
Tát,47.741201,18.64783,2026-05-07 21:30:52.762007,14.84,14.76,14.84,14.84,1015,91,1.85,253,44,0.0,Clouds,scattered clouds,21
Süttő felső,47.756667,18.437222,2026-05-07 21:30:53.936412,14.35,14.19,14.35,14.35,1016,90,3.06,271,29,0.0,Clouds,scattered clouds,21
Budatétény,47.405,19.016389,2026-05-07 21:30:55.109234,14.19,13.96,13.29,15.01,1015,88,1.34,224,40,0.0,Clouds,scattered clouds,21
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-05-07 21:30:56.278523,14.46,14.29,14.46,14.46,1015,89,2.46,244,49,0.0,Clouds,scattered clouds,21
Gödöllő-Állami telepek,47.564444,19.375556,2026-05-07 21:30:57.437504,13.65,13.63,12.73,14.45,1015,98,1.03,0,40,0.0,Clouds,scattered clouds,21
Dunakeszi alsó,47.607778,19.128889,2026-05-07 21:30:58.625135,13.73,13.46,13.22,14.94,1015,88,1.47,248,70,0.0,Clouds,broken clouds,21
Vác-Alsóváros,47.773056,19.149722,2026-05-07 21:30:59.813920,13.28,12.99,13.28,14.8,1015,89,1.45,269,70,0.0,Clouds,broken clouds,21
Szob alsó,47.816667,18.8725,2026-05-07 21:31:00.988882,14.83,14.74,14.83,14.83,1015,91,1.39,252,52,0.0,Clouds,broken clouds,21
Zalaszentmihály-Pacsa,46.7225,16.951944,2026-05-07 21:31:02.172162,12.75,12.38,12.75,12.75,1016,88,7.2,330,75,0.0,Clouds,broken clouds,21
Pötréte,46.682778,16.9575,2026-05-07 21:31:03.346659,12.75,12.38,12.75,12.75,1016,88,7.2,330,75,0.0,Clouds,broken clouds,21
Felsőrajk,46.667222,16.982778,2026-05-07 21:31:04.517509,12.81,12.44,12.81,12.81,1016,88,7.2,330,75,0.0,Clouds,broken clouds,21
Gelse,46.600556,16.982778,2026-05-07 21:31:05.701561,12.81,12.44,12.81,12.81,1016,88,7.2,330,75,0.15,Thunderstorm,thunderstorm with light rain,21
