station_name,station_lat,station_lon,observation_time,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds,precipitation_1h,weather_main,weather_description,collection_hour
Búcsúszentlászló,46.793056,16.932778,2026-07-18 00:48:35.487641,20.52,20.9,20.52,20.52,1013,87,1.88,325,49,0.0,Clouds,scattered clouds,0
Angyalföld,47.549722,19.09,2026-07-18 00:48:36.652965,22.72,23.24,20.38,23.98,1011,84,0.45,299,0,0.0,Clear,clear sky,0
Felsőjánosfa,46.841389,16.544167,2026-07-18 00:48:37.822288,20.57,20.98,20.57,20.57,1013,88,1.34,310,79,0.0,Clouds,broken clouds,0
Pankasz,46.835833,16.496111,2026-07-18 00:48:38.989110,20.31,20.67,20.31,20.31,1013,87,1.32,308,75,0.0,Clouds,broken clouds,0
Nagyrákos,46.827222,16.455556,2026-07-18 00:48:40.158127,20.27,20.62,20.27,20.27,1013,87,1.32,307,72,0.0,Clouds,broken clouds,0
Őriszentpéter,46.828889,16.415278,2026-07-18 00:48:41.332414,20.39,20.76,20.39,20.39,1013,87,1.28,302,63,0.0,Clouds,broken clouds,0
Törökbálint,47.45,18.908611,2026-07-18 00:48:42.505340,22.27,22.69,20.16,23.12,1011,82,0.45,299,0,0.0,Clear,clear sky,0
Bicske alsó,47.486389,18.642778,2026-07-18 00:48:43.676317,20.4,20.9,20.05,23.01,1011,92,3.2,322,2,0.0,Clear,clear sky,0
Bajánsenye,46.818056,16.358056,2026-07-18 00:48:44.843172,20.49,20.87,20.49,20.49,1013,87,1.26,302,64,0.0,Clouds,broken clouds,0
Aquincum,47.566218,19.048273,2026-07-18 00:48:46.008347,22.16,22.68,20.41,24.0,1011,86,0.45,299,0,0.0,Clear,clear sky,0
Piliscsév,47.673889,18.791389,2026-07-18 00:48:47.177368,19.99,20.58,19.99,22.96,1011,97,2.26,315,0,0.0,Clear,clear sky,0
Tát,47.741201,18.64783,2026-07-18 00:48:48.347683,20.4,20.92,20.4,20.4,1012,93,1.4,289,2,0.0,Clear,clear sky,0
Süttő felső,47.756667,18.437222,2026-07-18 00:48:49.514080,19.06,19.45,19.06,19.06,1012,93,1.43,258,6,0.0,Clear,clear sky,0
Budatétény,47.405,19.016389,2026-07-18 00:48:50.678532,22.06,22.51,20.45,24.04,1011,84,0.45,36,0,0.0,Clear,clear sky,0
Seregélyes-Szőlőhegy,47.119444,18.612222,2026-07-18 00:48:51.845059,19.01,19.32,19.01,19.01,1011,90,3.33,319,0,0.0,Clear,clear sky,0
Gödöllő-Állami telepek,47.564444,19.375556,2026-07-18 00:48:53.008440,23.49,23.75,22.86,23.49,1011,71,2.56,318,3,0.0,Clear,clear sky,0
Dunakeszi alsó,47.607778,19.128889,2026-07-18 00:48:54.177324,22.61,23.15,20.38,23.97,1011,85,2.36,309,0,0.0,Clear,clear sky,0
Vác-Alsóváros,47.773056,19.149722,2026-07-18 00:48:55.346374,20.36,20.8,20.36,20.36,1011,90,2.36,298,0,0.0,Clear,clear sky,0
Szob alsó,47.816667,18.8725,2026-07-18 00:48:56.521130,20.39,20.89,20.39,20.39,1011,92,1.88,287,0,0.0,Clear,clear sky,0
Zalaszentmihály-Pacsa,46.7225,16.951944,2026-07-18 00:48:57.697429,20.51,20.89,20.51,20.51,1013,87,1.87,325,48,0.0,Clouds,scattered clouds,0
Pötréte,46.682778,16.9575,2026-07-18 00:48:58.874300,20.52,20.9,20.52,20.52,1013,87,1.88,326,41,0.0,Clouds,scattered clouds,0
Felsőrajk,46.667222,16.982778,2026-07-18 00:49:00.049423,20.49,20.87,20.49,20.49,1013,87,2.02,327,35,0.0,Clouds,scattered clouds,0
Gelse,46.600556,16.982778,2026-07-18 00:49:01.215454,20.48,20.86,20.48,20.48,1013,87,2.06,328,21,0.0,Clouds,few clouds,0
Őrtilos,46.297778,16.887778,2026-07-18 00:49:02.388720,20.23,20.63,20.23,20.23,1013,89,2.46,305,100,0.0,Clouds,overcast clouds,0
Zákány,46.251944,16.9425,2026-07-18 00:49:03.563749,20.04,20.42,20.04,20.04,1013,89,2.33,315,100,0.0,Clouds,overcast clouds,0
Berzence,46.201389,17.143611,2026-07-18 00:49:04.733306,20.26,20.67,20.26,20.26,1012,89,1.94,327,93,0.0,Clouds,overcast clouds,0
Somogyudvarhely,46.163333,17.179722,2026-07-18 00:49:05.908282,20.14,20.56,20.14,20.14,1012,90,1.82,326,84,0.0,Clouds,broken clouds,0
Bélavár,46.122778,17.207778,2026-07-18 00:49:07.079533,20.05,20.49,20.05,20.05,1012,91,1.63,320,61,0.0,Clouds,broken clouds,0
Vízvár,46.101389,17.239444,2026-07-18 00:49:08.245324,19.88,20.33,19.88,19.88,1012,92,1.52,317,50,0.0,Clouds,scattered clouds,0
Babócsa,46.028359,17.342276,2026-07-18 00:49:09.409333,19.79,20.25,19.79,19.79,1012,93,1.33,310,41,0.0,Clouds,scattered clouds,0
Péterhida-Komlósd,46.006667,17.358056,2026-07-18 00:49:10.588480,19.82,20.29,19.82,19.82,1012,93,1.26,308,45,0.0,Clouds,scattered clouds,0
Barcs,45.951944,17.446944,2026-07-18 00:49:11.761576,19.84,20.31,19.84,19.84,1012,93,1.26,305,68,0.0,Clouds,broken clouds,0
Barcs felső,45.958333,17.486389,2026-07-18 00:49:12.925705,19.76,20.19,19.76,19.76,1012,92,1.31,307,74,0.0,Clouds,broken clouds,0
Középrigóc,45.970556,17.525,2026-07-18 00:49:14.093798,19.7,20.13,19.7,19.7,1012,92,1.39,309,79,0.0,Clouds,broken clouds,0
Darány,45.992222,17.598611,2026-07-18 00:49:15.259652,19.83,20.24,19.83,19.83,1012,91,1.63,326,85,0.0,Clouds,overcast clouds,0
Kisdobsza,46.012222,17.668056,2026-07-18 00:49:16.427181,19.98,20.41,19.98,19.98,1012,91,1.83,341,85,0.0,Clouds,overcast clouds,0
